日期,影片,上映信息,总票房,当日综合票房,票房占比,排片场次,排片占比,场均人次,上座率
2024-07-05,默杀,上映3天,1.52亿,6716.07万,53.4%,131354,30.3%,12.3,8.5%
2024-07-05,欢迎来到我身边,上映首日,1666.5万,1481.44万,11.7%,87045,20.0%,4.3,3.6%
2024-07-05,云边有个小卖部,上映14天,4.28亿,1114.06万,8.8%,56221,12.9%,4.9,4.3%
2024-07-05,头脑特工队2,上映15天,2.20亿,995.77万,7.9%,37816,8.7%,6.4,5.8%
2024-07-05,传说,点映,911.4万,827.71万,6.5%,21623,4.9%,10.0,7.9%
2024-07-05,海关战线,上映8天,1.08亿,411.17万,3.2%,29434,6.7%,2.9,2.6%
2024-07-05,寂静之地：入侵日,上映8天,1.04亿,358.55万,2.8%,25276,5.8%,3.5,3.1%
2024-07-05,脑洞大开,,118.2万,118.27万,0.9%,10928,2.5%,2.6,2.6%
2024-07-05,排球少年!! 垃圾场决战,上映21天,1.21亿,62.19万,0.4%,5797,1.3%,2.8,2.7%
2024-07-05,加菲猫家族,上映35天,1.79亿,58.05万,0.4%,4921,1.1%,3.3,3.4%
2024-07-05,来福大酒店,上映8天,5396.3万,54.68万,0.4%,6124,1.4%,2.2,2.5%
2024-07-05,谯国夫人,上映首日,56.2万,48.84万,0.3%,3123,0.7%,3.2,3.1%
2024-07-05,唤醒者,上映15天,288.0万,35.19万,0.2%,280,<0.1%,35.9,47.9%
2024-07-05,出发,上映5天,254.5万,31.17万,0.2%,476,0.1%,19.5,23.3%
2024-07-05,周立波回清溪,上映52天,893.5万,25.62万,0.2%,76,<0.1%,79.3,66.6%
2024-07-05,我才不要和你做朋友呢,上映28天,2.03亿,21.54万,0.1%,2605,0.6%,2.1,2.4%
2024-07-05,我，就是风!,上映39天,563.5万,17.96万,0.1%,47,<0.1%,89.1,68.6%
2024-07-05,扫黑·决不放弃,上映28天,1.91亿,14.45万,0.1%,711,0.1%,5.2,6.7%
2024-07-05,再会长江,上映43天,955.6万,14.16万,0.1%,157,<0.1%,19.4,19.5%
2024-07-05,阿莫阿依,,1262.4万,11.68万,<0.1%,73,<0.1%,63.3,47.3%
2024-07-05,泳者之心,上映36天,621.7万,11.46万,<0.1%,301,<0.1%,9.0,8.9%
2024-07-05,绝地战警：生死与共,上映14天,3613.5万,11.29万,<0.1%,1040,0.2%,2.9,2.3%
2024-07-05,机器人之梦,上映28天,1052.5万,10.03万,<0.1%,459,0.1%,4.9,5.5%
2024-07-05,沙漏,上映15天,2883.4万,9.13万,<0.1%,1394,0.3%,1.8,2.3%
2024-07-05,疯狂的麦克斯：狂暴女神,上映29天,5994.1万,8.54万,<0.1%,574,0.1%,3.2,3.2%
2024-07-05,永不消逝的电波（舞台纪录电影·舞剧）,上映18天,132.4万,6.63万,<0.1%,285,<0.1%,5.6,5.5%
2024-07-05,谈判专家,上映28天,1.56亿,5.97万,<0.1%,436,0.1%,3.2,2.1%
2024-07-05,走走停停,上映28天,1.02亿,5.39万,<0.1%,385,<0.1%,3.5,3.9%
2024-07-05,哆啦A梦：大雄的地球交响乐,上映36天,1.30亿,5.35万,<0.1%,657,0.1%,2.3,2.4%
2024-07-05,我们的七月,,144.2万,5.24万,<0.1%,22,<0.1%,79.5,--
2024-07-05,绝地重生,,1097.3万,5.04万,<0.1%,26,<0.1%,49.9,18.4%
2024-07-05,康熙与路易十四,上映44天,168.4万,4.35万,<0.1%,37,<0.1%,35.0,34.2%
2024-07-05,我要当老师,上映79天,1203.6万,3.50万,<0.1%,23,<0.1%,47.9,16.1%
2024-07-05,父亲在远方,上映47天,26.1万,3.21万,<0.1%,39,<0.1%,22.9,12.0%
2024-07-05,功夫熊猫4,,3.73亿,2.83万,<0.1%,286,<0.1%,2.6,2.9%
2024-07-05,苍穹,展映,2421.1万,2.55万,<0.1%,6,<0.1%,106.5,--
2024-07-05,江海儿女,上映8天,20.3万,2.34万,<0.1%,17,<0.1%,37.6,18.1%
2024-07-05,生命底色,,60.4万,2.33万,<0.1%,6,<0.1%,77.7,--
2024-07-05,单声,,148.0万,2.31万,<0.1%,20,<0.1%,42.3,21.2%
2024-07-05,富贵东西,上映52天,31.0万,2.12万,<0.1%,10,<0.1%,59.4,--
2024-07-05,维和防暴队,上映66天,5.11亿,1.89万,<0.1%,26,<0.1%,20.0,1.5%
2024-07-05,海风暖暖,展映,22.0万,1.75万,<0.1%,8,<0.1%,54.8,55.4%
2024-07-05,九龙城寨之围城,,6.84亿,1.68万,<0.1%,173,<0.1%,2.4,2.8%
2024-07-05,爱在陇南,上映79天,68.7万,1.68万,<0.1%,32,<0.1%,14.1,0.8%
2024-07-05,间谍过家家 代号：白,上映67天,2.93亿,1.64万,<0.1%,179,<0.1%,2.6,2.8%
2024-07-05,黄埔军人,,27.2万,1.54万,<0.1%,9,<0.1%,46.0,24.2%
2024-07-05,狗阵,上映21天,3246.5万,1.46万,<0.1%,250,<0.1%,1.4,1.6%
2024-07-05,惊心妒怨,上映15天,80.8万,1.45万,<0.1%,373,<0.1%,1.2,1.3%
2024-07-05,浙南儿女英雄传之热血长虹,,92.0万,1.39万,<0.1%,5,<0.1%,79.6,--
2024-07-05,八百矿工上井冈,,1092.2万,1.38万,<0.1%,11,<0.1%,50.3,47.1%
2024-07-05,青年邓颖超,上映37天,8.7万,1.38万,<0.1%,7,<0.1%,29.0,17.1%
2024-07-05,她的小梨涡,展映,19.7万,1.36万,<0.1%,347,<0.1%,1.0,1.1%
2024-07-05,白蛇：缘起,,4.69亿,1.30万,<0.1%,246,<0.1%,1.5,1.3%
2024-07-05,你是我的英雄,上映47天,1096.4万,1.16万,<0.1%,56,<0.1%,6.7,2.0%
2024-07-05,潜艇总动员：寻龙,上映35天,3225.6万,1.16万,<0.1%,118,<0.1%,3.9,1.6%
2024-07-05,长征一家人,上映16天,9.1万,1.09万,<0.1%,9,<0.1%,36.3,26.5%
2024-07-05,哈尔的移动城堡,上映67天,1.67亿,1.04万,<0.1%,116,<0.1%,2.4,2.8%
2024-07-05,堡垒,,237.2万,1.01万,<0.1%,4,<0.1%,101.8,59.2%
2024-07-05,生死坚守,,87.6万,0.93万,<0.1%,5,<0.1%,58.2,--
2024-07-05,哥斯拉大战金刚2：帝国崛起,上映99天,9.56亿,0.87万,<0.1%,96,<0.1%,2.3,2.5%
2024-07-05,陌路惊魂,上映22天,128.0万,0.67万,<0.1%,202,<0.1%,1.1,1.1%
2024-07-05,加拉帕戈斯：自然的仙境,展映,11.4万,0.66万,<0.1%,1,<0.1%,155.0,47.0%
2024-07-05,我没有失踪,上映7天,6.0万,0.65万,<0.1%,18,<0.1%,10.4,14.3%
2024-07-05,北极荒原,展映,86.5万,0.62万,<0.1%,1,<0.1%,144.0,42.3%
2024-07-05,寻秘自然：地球往事,点映,105.0万,0.59万,<0.1%,3,<0.1%,63.3,55.8%
2024-07-05,坂本龙一：杰作,上映36天,482.2万,0.51万,<0.1%,26,<0.1%,4.3,3.8%
2024-07-05,美国内战,上映29天,2325.8万,0.51万,<0.1%,75,<0.1%,1.5,2.4%
2024-07-05,六号银像,上映43天,34.8万,0.47万,<0.1%,4,<0.1%,27.8,31.7%
2024-07-05,探寻外太空生命,展映,12.3万,0.46万,<0.1%,1,<0.1%,107.0,31.7%
2024-07-05,追光,,61.8万,0.45万,<0.1%,1,<0.1%,183.0,--
2024-07-05,落凡尘,点映,4.9万,0.43万,<0.1%,4,<0.1%,22.0,15.1%
2024-07-05,同学们,上映14天,7.8万,0.40万,<0.1%,14,<0.1%,11.3,5.3%
2024-07-05,边疆军魂,,36.6万,0.39万,<0.1%,4,<0.1%,45.5,23.3%
2024-07-05,猩球崛起：新世界,上映57天,2.09亿,0.39万,<0.1%,65,<0.1%,1.6,1.8%
2024-07-05,六谷儿,上映39天,2.7万,0.37万,<0.1%,6,<0.1%,25.8,9.4%
2024-07-05,回西藏,,204.2万,0.34万,<0.1%,5,<0.1%,27.2,--
2024-07-05,超级的我,,1186.7万,0.29万,<0.1%,8,<0.1%,12.9,--
2024-07-05,最后的，最初的,上映46天,148.6万,0.28万,<0.1%,4,<0.1%,24.3,1.2%
2024-07-05,爸爸是外星人,上映21天,502.0万,0.28万,<0.1%,89,<0.1%,0.9,0.7%
2024-07-05,小园林,上映9天,4.2万,0.28万,<0.1%,2,<0.1%,40.5,52.9%
2024-07-05,寻秘自然：无形之力,点映,53.5万,0.28万,<0.1%,2,<0.1%,40.0,44.0%
2024-07-05,邓小平小道,,2670.4万,0.26万,<0.1%,2,<0.1%,38.5,33.1%
2024-07-05,金腰带,,17.8万,0.24万,<0.1%,1,<0.1%,81.0,--
2024-07-05,野百合女孩,展映,9.9万,0.23万,<0.1%,2,<0.1%,35.0,27.3%
2024-07-05,大道十年,,23.5万,0.23万,<0.1%,1,<0.1%,93.0,--
2024-07-05,黑暗森林,上映15天,4.0万,0.21万,<0.1%,7,<0.1%,8.6,13.0%
2024-07-05,开国将帅授衔1955,,620.4万,0.17万,<0.1%,3,<0.1%,15.7,47.0%
2024-07-05,末路狂花钱,上映66天,7.81亿,0.17万,<0.1%,33,<0.1%,1.5,2.1%
2024-07-05,谁持彩练当空舞,,598.1万,0.16万,<0.1%,3,<0.1%,18.3,--
2024-07-05,今夜，就算这份爱恋从世界上消失,上映49天,1790.3万,0.16万,<0.1%,20,<0.1%,2.4,3.1%
2024-07-05,申纪兰,,482.0万,0.15万,<0.1%,10,<0.1%,3.9,55.2%
2024-07-05,朱同在三年级丢失了超能力,上映42天,1510.5万,0.13万,<0.1%,32,<0.1%,1.0,1.5%
2024-07-05,东北战场的抉择——七道江会议,展映,4.4万,0.12万,<0.1%,3,<0.1%,16.3,--
2024-07-05,替身纸人2,上映49天,389.0万,0.11万,<0.1%,21,<0.1%,1.8,1.6%
2024-07-05,余下都是春天,,39.3万,0.10万,<0.1%,1,<0.1%,50.0,--
2024-07-05,再见土拨鼠,上映78天,568.9万,0.08万,<0.1%,2,<0.1%,14.5,6.1%
2024-07-05,孤军,,3185.8万,0.08万,<0.1%,2,<0.1%,16.5,--
2024-07-05,泪光中的妈妈,上映56天,117.6万,0.07万,<0.1%,7,<0.1%,3.7,1.0%
2024-07-05,彷徨之刃,上映50天,8964.7万,0.04万,<0.1%,15,<0.1%,0.9,0.0%
2024-07-05,蚂蚁传奇之烈火重生,上映7天,3764,0.04万,<0.1%,19,<0.1%,0.9,--
2024-07-05,飞驰人生2,,33.61亿,0.03万,<0.1%,2,<0.1%,3.0,7.1%
2024-07-05,小美人鱼之大海怪传说,,710.7万,0.02万,<0.1%,24,<0.1%,0.4,0.5%
2024-07-05,神秘友友,上映21天,206.3万,0.02万,<0.1%,32,<0.1%,0.3,0.1%
2024-07-05,日夜江河,上映29天,106.0万,0.02万,<0.1%,2,<0.1%,5.0,14.7%
2024-07-05,魔幻奇缘之宝石公主,,810.8万,0.01万,<0.1%,13,<0.1%,0.3,0.1%
2024-07-05,小行星猎人,,237.1万,0.01万,<0.1%,2,<0.1%,2.0,1.7%
2024-07-05,伞少女,点映,2.4万,0.01万,<0.1%,18,<0.1%,0.2,0.6%
2024-07-05,万里归途,,15.93亿,0.01万,<0.1%,2,<0.1%,2.0,1.5%
2024-07-05,第二十条,,24.29亿,0.01万,<0.1%,1,<0.1%,2.0,--
2024-07-05,疯狂大营救,,90.6万,0.00万,<0.1%,39,<0.1%,0.1,0.1%
2024-07-05,寂静之地,,2.20亿,0.00万,<0.1%,1,<0.1%,3.0,--
2024-07-05,宇宙探索编辑部,,6715.5万,0.00万,<0.1%,11,<0.1%,<0.1,0.8%
2024-07-05,流浪地球,,46.87亿,0.00万,<0.1%,13,<0.1%,0.2,--
2024-07-05,笨鸟大冒险,,636.2万,0.00万,<0.1%,2,<0.1%,23.0,--
2024-07-05,雪豹,上映94天,846.9万,0.00万,<0.1%,4,<0.1%,0.3,0.5%
2024-07-05,阿搭嫂（戏曲 高甲戏）,上映11天,603,0.00万,<0.1%,1,<0.1%,1.0,6.6%
2024-07-05,印痕,上映20天,4.1万,0.00万,<0.1%,1,<0.1%,1.0,1.0%
2024-07-05,藏地生死恋,上映28天,5945,0.00万,<0.1%,1,<0.1%,1.0,--
2024-07-05,龙神之子,,200.6万,0.00万,<0.1%,3,<0.1%,33.3,--
2024-07-05,奇异世界历险记,,502.1万,0.00万,<0.1%,2,<0.1%,50.0,98.0%
2024-07-05,头脑特工队,,9706.4万,0.00万,<0.1%,12,<0.1%,0.0,1.3%
2024-07-05,浏阳河上,,236.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,潜艇总动员：环游地球80天,,5261.5万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-05,巧虎奇幻舞台历险记,,648.4万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,志愿军：雄兵出击,,8.68亿,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,你就在我身边,上映50天,306.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,寻龙夺宝,,3205.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,叶问4：完结篇,,11.81亿,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,永远是少年,,653.8万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-05,白日之下,上映85天,1221.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,抓娃娃,点映,,0万,<0.1%,3,<0.1%,0.0,--
2024-07-05,谷魂,,42.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,冼太传奇·平定五俚（高州木偶戏）,展映,220,0万,<0.1%,2,<0.1%,0.0,--
2024-07-05,长安三万里,,18.24亿,0万,<0.1%,4,<0.1%,0.0,--
2024-07-05,魔法精灵,,631.9万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-05,红色裁判,,4.2万,0万,<0.1%,3,<0.1%,0.0,--
2024-07-05,飞鸭向前冲,,1612.2万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-05,新神榜：杨戬,,5.55亿,0万,<0.1%,3,<0.1%,0.0,--
2024-07-05,小美人鱼,,2651.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,钢铁意志,,1.03亿,0万,<0.1%,2,<0.1%,0.0,--
2024-07-05,熊出没·原始时代,,7.17亿,0万,<0.1%,3,<0.1%,0.0,--
2024-07-05,三叉戟,上映43天,2896.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,毛泽东在才溪,,137.8万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-05,小虎墩大英雄,,2219.8万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-05,西瓜队,上映29天,4730,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,一生只为一事来,,599.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,新猪猪侠大电影·超级赛车,,5370.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,朝云暮雨,上映50天,1881.3万,0万,<0.1%,4,<0.1%,0.0,--
2024-07-05,我们是第一书记,,345.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,一片绿洲,上映21天,3.4万,0万,<0.1%,3,<0.1%,0.0,--
2024-07-05,屋顶足球,上映77天,102.4万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,红城往事,上映42天,5786,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,来日皆方长,上映21天,27.2万,0万,<0.1%,15,<0.1%,0.0,--
2024-07-05,关于我和回忆、未来的那些事,上映14天,6052,0万,<0.1%,6,<0.1%,0.0,--
2024-07-05,大鱼海棠,,5.73亿,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,流浪地球：飞跃2020特别版,,425.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,熊出没·逆转时空,,19.84亿,0万,<0.1%,2,<0.1%,0.0,--
2024-07-05,王牌二哈,,311.4万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,一夜惊喜,,1.76亿,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,热辣滚烫,,34.17亿,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,李夏·在路上,,80.2万,0万,<0.1%,8,<0.1%,0.0,--
2024-07-05,百变马丁：怪兽大作战,,817.0万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-05,铃芽之旅,,8.07亿,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,新大头儿子和小头爸爸5：我的外星朋友,,8277.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,我要去远方,,125.0万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-05,哥斯拉2：怪兽之王,,9.37亿,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,朝华,,293.7万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-05,疯狂梦幻城,,521.6万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-05,安国夫人（戏曲 京剧）,,33.9万,0万,<0.1%,1,<0.1%,0.0,0.7%
2024-07-05,阿里巴巴与神灯,,2223.4万,0万,<0.1%,4,<0.1%,0.0,--
2024-07-05,困兽,,2177.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,不能错过的只有你,,4688.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,抗战中的文艺（舞台纪录电影·话剧）,上映78天,15.6万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-05,一山之隔,,202.9万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,等儿的湿地,,1.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,太空熊猫英雄诞生,,524.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,红色冲浪板,上映50天,147.9万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,天空之城,,1.35亿,0万,<0.1%,2,<0.1%,0.0,--
2024-07-05,猪猪侠大电影·星际行动,上映66天,5474.4万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-05,没有颜色的关系,上映19天,6.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,超级马力欧兄弟大电影,,1.71亿,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,迷你特工队之汉堡大作战,,1340.7万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,你的名字。,,5.75亿,0万,<0.1%,2,<0.1%,0.0,--
2024-07-05,消失的木偶,上映78天,288.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,寂静之地2,,2.49亿,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,徐大胆回乡记,,,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,狮子王,,8.33亿,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,魔法鼠乐园,,422.9万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-05,巡察,,3.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,宇宙护卫队：风暴力量,,2013.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,发小儿万岁,上映43天,150.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,红猪,,2323.0万,0万,<0.1%,3,<0.1%,0.0,--
2024-07-05,大“反”派,上映93天,5704.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-05,二八时代,,,0万,<0.1%,2,<0.1%,0.0,--
2024-07-05,无音之乐,上映35天,2.9万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-06,默杀,上映4天,2.64亿,11203.40万,59.0%,146163,30.5%,18.3,12.2%
2024-07-06,头脑特工队2,上映16天,2.39亿,1886.49万,9.9%,32942,6.8%,13.8,11.6%
2024-07-06,云边有个小卖部,上映15天,4.42亿,1369.34万,7.2%,48666,10.1%,7.0,6.2%
2024-07-06,欢迎来到我身边,上映2天,2761.3万,1094.81万,5.7%,97374,20.3%,2.6,2.4%
2024-07-06,传说,点映,1922.4万,1010.92万,5.3%,25371,5.3%,10.3,8.1%
2024-07-06,伞少女,上映首日,756.0万,753.63万,3.9%,55620,11.6%,3.3,3.4%
2024-07-06,海关战线,上映9天,1.14亿,550.71万,2.9%,30243,6.3%,4.2,3.9%
2024-07-06,寂静之地：入侵日,上映9天,1.08亿,442.24万,2.3%,13336,2.7%,7.9,7.1%
2024-07-06,落凡尘,点映,118.8万,113.90万,0.6%,6045,1.2%,5.0,5.1%
2024-07-06,排球少年!! 垃圾场决战,上映22天,1.22亿,98.32万,0.5%,3590,0.7%,7.1,6.7%
2024-07-06,加菲猫家族,上映36天,1.80亿,92.87万,0.4%,3680,0.7%,6.9,7.2%
2024-07-06,谯国夫人,上映2天,112.3万,56.05万,0.2%,5071,1.0%,2.4,2.5%
2024-07-06,来福大酒店,上映9天,5441.1万,44.78万,0.2%,2509,0.5%,4.4,5.5%
2024-07-06,泳者之心,上映37天,646.1万,24.34万,0.1%,235,<0.1%,24.3,22.1%
2024-07-06,我才不要和你做朋友呢,上映29天,2.03亿,20.36万,0.1%,1458,0.3%,3.4,3.8%
2024-07-06,我，就是风!,上映40天,582.1万,18.62万,<0.1%,48,<0.1%,91.2,70.5%
2024-07-06,机器人之梦,上映29天,1070.4万,17.90万,<0.1%,316,<0.1%,13.2,15.1%
2024-07-06,九龙城寨之围城,,6.84亿,17.68万,<0.1%,129,<0.1%,31.3,33.7%
2024-07-06,疯狂的麦克斯：狂暴女神,上映30天,6010.9万,16.73万,<0.1%,346,<0.1%,10.2,9.5%
2024-07-06,哆啦A梦：大雄的地球交响乐,上映37天,1.30亿,12.20万,<0.1%,481,0.1%,7.1,8.3%
2024-07-06,周立波回清溪,上映53天,903.8万,10.33万,<0.1%,17,<0.1%,93.7,15.2%
2024-07-06,功夫熊猫4,,3.73亿,7.82万,<0.1%,244,<0.1%,8.2,8.7%
2024-07-06,沙漏,上映16天,2890.6万,7.23万,<0.1%,702,0.1%,3.0,3.8%
2024-07-06,绝地战警：生死与共,上映15天,3620.4万,6.86万,<0.1%,563,0.1%,2.7,3.3%
2024-07-06,走走停停,上映29天,1.02亿,6.75万,<0.1%,223,<0.1%,6.8,10.4%
2024-07-06,再会长江,上映44天,961.9万,6.26万,<0.1%,35,<0.1%,43.3,41.5%
2024-07-06,出发,上映6天,260.5万,5.99万,<0.1%,116,<0.1%,16.2,24.3%
2024-07-06,苍穹,展映,2425.7万,4.62万,<0.1%,6,<0.1%,192.8,--
2024-07-06,谈判专家,上映29天,1.56亿,4.43万,<0.1%,219,<0.1%,4.3,5.6%
2024-07-06,富贵东西,上映53天,35.2万,4.21万,<0.1%,11,<0.1%,103.0,--
2024-07-06,唤醒者,上映16天,291.0万,2.96万,<0.1%,67,<0.1%,13.2,13.6%
2024-07-06,扫黑·决不放弃,上映29天,1.91亿,2.96万,<0.1%,264,<0.1%,3.1,2.5%
2024-07-06,爱在陇南,上映80天,71.2万,2.47万,<0.1%,32,<0.1%,20.4,1.0%
2024-07-06,间谍过家家 代号：白,上映68天,2.93亿,2.35万,<0.1%,108,<0.1%,6.1,6.9%
2024-07-06,脑洞大开,,120.3万,2.03万,<0.1%,376,<0.1%,1.6,1.9%
2024-07-06,哈尔的移动城堡,上映68天,1.67亿,1.99万,<0.1%,89,<0.1%,5.9,7.6%
2024-07-06,白蛇：缘起,,4.69亿,1.96万,<0.1%,142,<0.1%,4.1,2.7%
2024-07-06,哥斯拉大战金刚2：帝国崛起,上映100天,9.56亿,1.55万,<0.1%,91,<0.1%,4.5,4.6%
2024-07-06,狗阵,上映22天,3248.0万,1.52万,<0.1%,119,<0.1%,2.9,3.1%
2024-07-06,惊心妒怨,上映16天,82.1万,1.38万,<0.1%,256,<0.1%,1.7,1.8%
2024-07-06,北极荒原,展映,87.9万,1.36万,<0.1%,1,<0.1%,316.0,99.7%
2024-07-06,韦驮门,点映,1.3万,1.33万,<0.1%,5,<0.1%,91.4,58.1%
2024-07-06,八百矿工上井冈,,1093.6万,1.33万,<0.1%,7,<0.1%,76.3,73.6%
2024-07-06,同学们,上映15天,9.2万,1.31万,<0.1%,11,<0.1%,41.3,17.2%
2024-07-06,她的小梨涡,展映,20.9万,1.18万,<0.1%,222,<0.1%,1.3,1.5%
2024-07-06,加拉帕戈斯：自然的仙境,展映,12.5万,1.09万,<0.1%,1,<0.1%,254.0,77.3%
2024-07-06,父亲在远方,上映48天,27.2万,1.08万,<0.1%,14,<0.1%,19.6,--
2024-07-06,爸爸是外星人,上映22天,503.0万,1.03万,<0.1%,70,<0.1%,4.4,5.2%
2024-07-06,阿莫阿依,,1263.4万,1.02万,<0.1%,8,<0.1%,51.4,28.8%
2024-07-06,宇宙探索编辑部,,6716.4万,0.89万,<0.1%,13,<0.1%,25.4,35.7%
2024-07-06,寻秘自然：无形之力,点映,54.4万,0.87万,<0.1%,4,<0.1%,64.8,42.9%
2024-07-06,永不消逝的电波（舞台纪录电影·舞剧）,上映19天,133.3万,0.86万,<0.1%,88,<0.1%,2.2,2.1%
2024-07-06,猩球崛起：新世界,上映58天,2.09亿,0.85万,<0.1%,48,<0.1%,4.5,4.8%
2024-07-06,我要当老师,上映80天,1204.5万,0.82万,<0.1%,8,<0.1%,26.8,11.5%
2024-07-06,美国内战,上映30天,2326.6万,0.79万,<0.1%,40,<0.1%,4.4,5.4%
2024-07-06,金腰带,,18.6万,0.78万,<0.1%,5,<0.1%,47.4,26.5%
2024-07-06,寻秘自然：地球往事,点映,105.8万,0.78万,<0.1%,3,<0.1%,87.0,65.0%
2024-07-06,超级的我,,1187.5万,0.77万,<0.1%,8,<0.1%,25.4,--
2024-07-06,探寻外太空生命,展映,13.0万,0.71万,<0.1%,1,<0.1%,165.0,49.1%
2024-07-06,陌路惊魂,上映23天,128.7万,0.70万,<0.1%,127,<0.1%,1.7,1.9%
2024-07-06,绝地重生,,1098.0万,0.69万,<0.1%,4,<0.1%,54.8,48.0%
2024-07-06,坂本龙一：杰作,上映37天,482.8万,0.67万,<0.1%,22,<0.1%,6.8,5.6%
2024-07-06,江海儿女,上映9天,20.9万,0.53万,<0.1%,4,<0.1%,40.3,80.8%
2024-07-06,小园林,上映10天,4.7万,0.48万,<0.1%,4,<0.1%,42.0,50.1%
2024-07-06,潜艇总动员：寻龙,上映36天,3226.0万,0.47万,<0.1%,92,<0.1%,1.7,1.5%
2024-07-06,朱同在三年级丢失了超能力,上映43天,1510.9万,0.44万,<0.1%,17,<0.1%,6.8,6.3%
2024-07-06,生命底色,,60.8万,0.33万,<0.1%,1,<0.1%,66.0,--
2024-07-06,单声,,148.3万,0.31万,<0.1%,2,<0.1%,62.0,--
2024-07-06,我没有失踪,上映8天,6.3万,0.29万,<0.1%,13,<0.1%,6.4,8.8%
2024-07-06,巧克力和酥油花,点映,4.5万,0.29万,<0.1%,1,<0.1%,98.0,--
2024-07-06,野百合女孩,展映,10.1万,0.27万,<0.1%,2,<0.1%,43.0,19.8%
2024-07-06,阿搭嫂（戏曲 高甲戏）,上映12天,2666,0.20万,<0.1%,4,<0.1%,19.3,29.7%
2024-07-06,替身纸人2,上映50天,389.2万,0.17万,<0.1%,25,<0.1%,2.4,2.4%
2024-07-06,末路狂花钱,上映67天,7.81亿,0.11万,<0.1%,24,<0.1%,1.3,1.8%
2024-07-06,万里归途,,15.93亿,0.11万,<0.1%,9,<0.1%,4.8,4.7%
2024-07-06,今夜，就算这份爱恋从世界上消失,上映50天,1790.4万,0.09万,<0.1%,7,<0.1%,3.9,5.5%
2024-07-06,黄埔军人,,27.3万,0.09万,<0.1%,3,<0.1%,10.7,4.8%
2024-07-06,康熙与路易十四,上映45天,168.5万,0.08万,<0.1%,4,<0.1%,6.0,5.4%
2024-07-06,小美人鱼之大海怪传说,,710.7万,0.06万,<0.1%,21,<0.1%,1.0,1.2%
2024-07-06,彷徨之刃,上映51天,8964.7万,0.05万,<0.1%,16,<0.1%,0.9,1.9%
