movie_id,actor_id
798,192
47,193
358,193
798,193
1151,193
48,194
1000,194
48,195
910,195
1543,195
48,196
48,197
48,198
49,199
49,200
49,201
49,202
49,203
50,204
1105,204
50,205
51,206
51,207
674,207
682,207
984,207
1095,207
51,208
51,209
52,210
1241,210
1506,210
52,211
297,211
319,211
451,211
792,211
904,211
1117,211
1241,211
1502,211
1506,211
52,212
426,212
622,212
861,212
1241,212
1316,212
52,213
1241,213
52,214
53,215
941,215
1314,215
53,216
1582,216
53,217
935,217
1016,217
53,218
53,219
59,219
366,219
505,219
1044,219
1083,219
1377,219
56,220
1375,220
56,221
56,222
262,222
56,223
56,224
57,225
136,225
432,225
635,225
814,225
1200,225
1361,225
1456,225
57,226
136,226
1200,226
57,227
57,228
136,228
432,228
635,228
814,228
1456,228
57,229
1200,229
1361,229
58,230
360,230
1314,230
1466,230
58,231
58,232
58,233
58,234
59,235
59,236
366,236
1377,236
59,237
641,237
59,238
60,239
60,240
60,241
60,242
60,243
61,244
61,245
61,246
61,247
61,248
62,249
62,250
62,251
169,251
290,251
626,251
774,251
1290,251
62,252
62,253
119,253
63,254
1013,254
63,255
1013,255
63,256
1013,256
63,257
1013,257
63,258
444,258
1013,258
1398,258
64,259
711,259
856,259
64,260
64,261
64,262
856,262
64,263
540,263
666,263
907,263
1262,263
65,264
413,264
653,264
930,264
939,264
1287,264
1483,264
65,265
142,265
201,265
438,265
468,265
475,265
483,265
489,265
877,265
897,265
902,265
934,265
982,265
1062,265
1094,265
1126,265
1136,265
1190,265
1364,265
1522,265
1529,265
1570,265
65,266
298,266
930,266
1536,266
65,267
104,267
286,267
1116,267
65,268
161,268
250,268
930,268
1131,268
66,269
66,270
66,271
66,272
66,273
67,274
573,274
1031,274
67,275
711,275
799,275
1149,275
67,276
658,276
1149,276
67,277
67,278
68,279
1414,279
1557,279
68,280
720,280
68,281
68,282
146,282
811,282
68,283
1341,283
1347,283
1405,283
69,284
173,284
234,284
592,284
621,284
1015,284
1080,284
1089,284
1120,284
1351,284
1429,284
1457,284
69,285
903,285
1317,285
1552,285
69,286
73,286
152,286
242,286
324,286
326,286
557,286
1010,286
1034,286
1086,286
1563,286
69,287
1454,287
70,288
400,288
726,288
70,289
340,289
659,289
669,289
836,289
954,289
1387,289
1396,289
71,290
71,291
1522,291
71,292
511,292
71,293
128,293
937,293
1138,293
1510,293
71,294
72,295
72,296
72,297
72,298
73,299
140,299
270,299
73,300
714,300
1367,300
73,301
74,302
74,303
74,304
74,305
74,306
77,307
77,308
77,309
77,310
77,311
78,312
315,312
933,312
1472,312
78,313
218,313
238,313
417,313
932,313
933,313
1077,313
1269,313
1413,313
78,314
193,314
849,314
933,314
78,315
169,315
208,315
285,315
933,315
78,316
462,316
825,316
933,316
937,316
976,316
79,317
79,318
79,319
1347,319
79,320
630,320
664,320
675,320
761,320
1358,320
1380,320
1516,320
79,321
1532,321
80,322
80,323
80,324
537,324
1103,324
1143,324
1481,324
1581,324
80,325
836,325
81,326
81,327
81,328
81,329
81,330
82,331
82,332
82,333
82,334
82,335
83,336
948,336
1297,336
83,337
688,337
799,337
83,338
83,339
599,339
799,339
1482,339
83,340
248,340
372,340
84,341
557,341
1371,341
84,342
84,343
108,343
201,343
242,343
305,343
345,343
516,343
982,343
1279,343
84,344
206,344
872,344
1218,344
85,345
628,345
85,346
85,347
85,348
85,349
86,350
86,351
1072,351
87,352
87,353
87,354
87,355
88,356
88,357
88,358
283,358
88,359
88,360
89,361
89,362
89,363
1565,363
89,364
89,365
90,366
160,366
90,367
276,367
90,368
1252,368
90,369
90,370
92,371
126,371
298,371
455,371
92,372
1416,372
92,373
92,374
92,375
94,376
556,376
621,376
1501,376
94,377
1312,377
94,378
293,378
407,378
453,378
631,378
1062,378
1081,378
1116,378
94,379
1059,379
94,380
284,380
95,381
95,382
95,383
95,384
96,385
471,385
696,385
846,385
902,385
903,385
1282,385
1364,385
1445,385
1552,385
96,386
216,386
382,386
651,386
763,386
1071,386
1094,386
1143,386
1494,386
1569,386
96,387
1032,387
1034,387
1537,387
96,388
96,389
97,389
99,389
365,389
478,389
991,389
1181,389
1545,389
97,390
99,390
199,390
363,390
368,390
406,390
846,390
97,391
99,391
886,391
1116,391
1163,391
97,392
99,392
1269,392
98,393
601,393
98,394
98,395
98,396
100,397
100,398
100,399
100,400
100,401
102,402
102,403
188,403
695,403
1220,403
102,404
1000,404
1352,404
1574,404
102,405
103,406
103,407
911,407
1525,407
103,408
103,409
120,409
103,410
104,411
463,411
878,411
958,411
104,412
211,412
858,412
104,413
104,414
327,414
105,415
1470,415
105,416
176,416
1470,416
1476,416
105,417
1470,417
1566,417
105,418
176,418
1470,418
1476,418
105,419
176,419
1470,419
1476,419
106,420
138,420
445,420
561,420
106,421
273,421
445,421
472,421
528,421
561,421
619,421
728,421
773,421
1140,421
1246,421
106,422
205,422
273,422
519,422
561,422
619,422
726,422
773,422
857,422
919,422
1015,422
1085,422
1120,422
1367,422
1394,422
1457,422
106,423
128,423
315,423
416,423
469,423
785,423
106,424
107,425
287,425
1114,425
107,426
953,426
1186,426
107,427
107,428
248,428
894,428
107,429
108,430
1432,430
108,431
898,431
108,432
109,433
145,433
306,433
1085,433
1293,433
109,434
501,434
1580,434
109,435
225,435
932,435
109,436
911,436
1515,436
109,437
563,437
110,438
348,438
394,438
511,438
843,438
875,438
1080,438
1205,438
1246,438
1351,438
1395,438
1493,438
1511,438
1559,438
110,439
162,439
471,439
1000,439
1483,439
110,440
128,440
273,440
445,440
773,440
1140,440
1246,440
1394,440
110,441
169,441
110,442
111,443
1536,443
111,444
111,445
111,446
200,446
1433,446
111,447
112,448
112,449
112,450
112,451
112,452
113,453
113,454
113,455
113,456
113,457
115,458
1053,458
115,459
115,460
816,460
1053,460
115,461
297,461
314,461
355,461
1053,461
115,462
1053,462
116,463
116,464
382,464
686,464
116,465
595,465
116,466
116,467
117,468
653,468
662,468
861,468
1008,468
1011,468
1371,468
1572,468
1578,468
117,469
1032,469
117,470
145,470
1464,470
118,471
1353,471
118,472
118,473
118,474
524,474
736,474
118,475
629,475
681,475
1308,475
119,476
119,477
657,477
119,478
119,479
221,479
913,479
1374,479
120,480
847,480
1350,480
1544,480
120,481
324,481
1446,481
121,482
216,482
250,482
471,482
657,482
763,482
926,482
1545,482
121,483
123,483
250,483
483,483
659,483
838,483
1522,483
121,484
276,484
379,484
717,484
1163,484
121,485
782,485
1472,485
121,486
1519,486
122,487
452,487
122,488
207,488
452,488
504,488
620,488
908,488
122,489
211,489
452,489
122,490
452,490
122,491
452,491
123,492
799,492
1438,492
123,493
123,494
123,495
124,496
1054,496
124,497
125,498
184,498
264,498
300,498
351,498
638,498
870,498
1150,498
125,499
184,499
518,499
638,499
1549,499
125,500
1031,500
125,501
126,502
1129,502
1478,502
126,503
158,503
537,503
696,503
770,503
805,503
868,503
1065,503
127,504
127,505
127,506
127,507
128,508
1050,508
1519,508
128,509
511,509
1137,509
1350,509
1493,509
1559,509
129,510
129,511
129,512
130,513
160,513
306,513
322,513
370,513
557,513
991,513
130,514
130,515
173,515
1078,515
1080,515
1194,515
130,516
233,516
766,516
858,516
130,517
269,517
582,517
1293,517
1312,517
131,518
131,519
131,520
292,520
554,520
830,520
980,520
131,521
131,522
132,523
132,524
196,524
132,525
362,525
132,526
1529,526
133,527
133,528
133,529
133,530
134,531
134,532
135,533
1248,533
135,534
950,534
135,535
135,536
135,537
136,538
432,538
635,538
814,538
1200,538
1361,538
1456,538
1484,538
136,539
432,539
635,539
814,539
1200,539
1361,539
1456,539
138,540
272,540
489,540
843,540
927,540
963,540
1022,540
1023,540
1070,540
1091,540
1095,540
1199,540
1316,540
1443,540
138,541
996,541
138,542
138,543
549,543
963,543
139,544
879,544
1033,544
1256,544
1573,544
139,545
139,546
879,546
1033,546
1256,546
1573,546
139,547
1033,547
1256,547
1573,547
139,548
1033,548
140,549
276,549
303,549
340,549
739,549
1387,549
140,550
435,550
1194,550
140,551
1512,551
140,552
141,553
141,554
141,555
1218,555
142,556
667,556
142,557
206,557
299,557
873,557
1483,557
142,558
664,558
805,558
812,558
864,558
142,559
143,560
143,561
572,561
143,562
143,563
217,563
143,564
144,565
144,566
144,567
145,568
152,568
205,568
406,568
544,568
556,568
785,568
1307,568
1552,568
145,569
441,569
970,569
146,570
1040,570
146,571
146,572
146,573
147,574
706,574
1340,574
147,575
1340,575
147,576
147,577
147,578
706,578
148,579
632,579
816,579
148,580
148,581
148,582
148,583
414,583
149,584
149,585
149,586
149,587
149,588
150,589
150,590
150,591
150,592
150,593
151,594
151,595
151,596
151,597
275,597
152,598
346,598
501,598
654,598
152,599
774,599
152,600
173,600
1245,600
153,601
153,602
153,603
154,604
702,604
910,604
1065,604
154,605
154,606
1022,606
154,607
1561,607
154,608
155,609
1030,609
155,610
155,611
155,612
155,613
156,614
156,615
156,616
628,616
156,617
156,618
157,619
403,619
564,619
802,619
803,619
1421,619
157,620
498,620
803,620
1421,620
157,621
226,621
498,621
1421,621
158,622
196,622
372,622
556,622
639,622
941,622
1457,622
1581,622
158,623
196,623
1369,623
158,624
1023,624
158,625
159,626
159,627
159,628
159,629
1034,629
159,630
160,631
205,631
400,631
528,631
557,631
991,631
160,632
315,632
385,632
409,632
1008,632
1181,632
1229,632
1560,632
1561,632
160,633
324,633
926,633
981,633
161,634
161,635
728,635
161,636
886,636
161,637
465,637
631,637
1317,637
162,638
162,639
1132,639
162,640
162,641
163,642
163,643
163,644
163,645
163,646
164,647
164,648
164,649
164,650
164,651
165,652
165,653
165,654
165,655
165,656
166,657
825,657
166,658
166,659
166,660
166,661
167,662
170,662
237,662
266,662
421,662
609,662
611,662
944,662
1112,662
1356,662
1495,662
167,663
170,663
237,663
266,663
421,663
609,663
611,663
1112,663
1356,663
1495,663
167,664
170,664
237,664
266,664
421,664
609,664
611,664
1112,664
1356,664
1495,664
167,665
1495,665
169,666
581,666
631,666
169,667
170,668
170,669
171,670
171,671
721,671
171,672
844,672
171,673
450,673
843,673
172,674
172,675
172,676
259,676
337,676
641,676
855,676
172,677
173,678
664,678
173,679
1314,679
174,680
174,681
174,682
1390,682
174,683
174,684
712,684
175,685
175,686
175,687
176,688
1476,688
176,689
1476,689
177,690
177,691
177,692
177,693
177,694
179,695
179,696
179,697
179,698
179,699
691,699
1401,699
1521,699
180,700
1453,700
180,701
1087,701
1453,701
180,702
1323,702
1453,702
180,703
180,704
1453,704
181,705
1147,705
181,706
181,707
181,708
1515,708
181,709
182,710
543,710
591,710
747,710
812,710
1532,710
182,711
182,712
183,713
677,713
183,714
677,714
183,715
677,715
183,716
677,716
183,717
184,718
184,719
184,720
185,721
185,722
185,723
185,724
185,725
186,726
186,727
186,728
186,729
187,730
187,731
947,731
187,732
187,733
187,734
188,735
199,735
232,735
301,735
838,735
846,735
855,735
1364,735
188,736
276,736
188,737
188,738
1562,738
189,739
841,739
189,740
326,740
717,740
727,740
790,740
857,740
883,740
1223,740
189,741
189,742
232,742
190,743
190,744
257,744
190,745
190,746
190,747
890,747
191,748
191,749
191,750
191,751
191,752
192,753
719,753
192,754
192,755
192,756
233,756
766,756
192,757
193,758
260,758
368,758
383,758
625,758
684,758
805,758
857,758
926,758
996,758
1094,758
1138,758
1171,758
1445,758
1472,758
1560,758
193,759
383,759
405,759
1011,759
1171,759
1226,759
193,760
193,761
1559,761
194,762
208,762
773,762
1001,762
1085,762
1140,762
1515,762
194,763
515,763
194,764
1293,764
194,765
380,765
195,766
343,766
606,766
1288,766
195,767
195,768
195,769
195,770
592,770
196,771
197,772
657,772
664,772
1511,772
197,773
197,774
199,775
1074,775
200,776
880,776
1317,776
1412,776
200,777
1536,777
200,778
1433,778
200,779
1064,779
201,780
321,780
406,780
489,780
566,780
792,780
904,780
941,780
982,780
1307,780
1437,780
1457,780
1472,780
1480,780
201,781
400,781
553,781
917,781
982,781
201,782
982,782
989,782
202,783
230,783
235,783
297,783
319,783
440,783
457,783
925,783
968,783
1088,783
1415,783
202,784
202,785
1550,785
202,786
203,787
961,787
203,788
203,789
961,789
203,790
930,790
203,791
961,791
1310,791
204,792
205,793
238,793
269,793
306,793
782,793
911,793
941,793
979,793
981,793
1133,793
1181,793
1472,793
1534,793
205,794
754,794
765,794
996,794
206,795
223,795
389,795
406,795
782,795
1181,795
1252,795
1307,795
1552,795
206,796
340,796
448,796
582,796
788,796
970,796
1136,796
1387,796
1446,796
207,797
207,798
881,798
1434,798
207,799
1229,799
1483,799
207,800
208,801
519,801
919,801
1138,801
1405,801
208,802
208,803
1101,803
209,804
911,804
937,804
1325,804
1425,804
209,805
209,806
360,806
1074,806
1413,806
209,807
579,807
209,808
217,808
820,808
1393,808
210,809
510,809
909,809
934,809
1478,809
210,810
719,810
210,811
210,812
211,813
211,814
212,815
315,815
212,816
212,817
212,818
212,819
213,820
213,821
214,822
214,823
214,824
214,825
215,826
215,827
215,828
215,829
215,830
216,831
763,831
216,832
565,832
763,832
963,832
217,833
223,833
253,833
303,833
332,833
1371,833
218,834
218,835
544,835
692,835
1204,835
1584,835
218,836
435,836
854,836
218,837
800,837
219,838
630,838
1000,838
1009,838
1109,838
219,839
258,839
804,839
826,839
219,840
219,841
767,841
220,842
220,843
220,844
220,845
221,846
418,846
221,847
221,848
761,848
221,849
806,849
1486,849
222,850
442,850
480,850
499,850
652,850
682,850
824,850
940,850
984,850
1004,850
1392,850
222,851
480,851
499,851
652,851
682,851
824,851
940,851
984,851
1004,851
1392,851
222,852
480,852
499,852
652,852
682,852
824,852
940,852
984,852
1004,852
1392,852
222,853
222,854
480,854
223,855
253,855
303,855
332,855
1271,855
1371,855
223,856
223,857
306,857
667,857
1048,857
1074,857
1081,857
224,858
864,858
1008,858
1089,858
224,859
224,860
1039,860
224,861
1011,861
225,862
303,862
225,863
225,864
225,865
307,865
226,866
403,866
226,867
498,867
802,867
227,868
227,869
227,870
227,871
229,872
1571,872
229,873
229,874
1077,874
1310,874
229,875
665,875
1430,875
229,876
230,877
688,877
230,878
230,879
230,880
232,881
345,881
880,881
232,882
438,882
1442,882
1446,882
232,883
883,883
918,883
233,884
766,884
233,885
766,885
233,886
606,886
766,886
1288,886
234,887
285,887
365,887
370,887
596,887
765,887
1287,887
1325,887
234,888
1045,888
1346,888
234,889
1171,889
235,890
235,891
235,892
235,893
236,894
236,895
236,896
238,897
441,897
1130,897
1396,897
238,898
239,899
239,900
239,901
239,902
239,903
241,904
241,905
241,906
241,907
262,907
241,908
242,909
1209,909
242,910
1580,910
242,911
910,911
243,912
287,912
542,912
551,912
672,912
964,912
987,912
1201,912
1230,912
1309,912
1556,912
243,913
351,913
440,913
551,913
870,913
1201,913
1309,913
1556,913
243,914
351,914
551,914
574,914
870,914
964,914
1031,914
1201,914
1308,914
1309,914
1322,914
1556,914
243,915
375,915
442,915
551,915
1201,915
1556,915
244,916
244,917
596,917
950,917
244,918
244,919
244,920
245,921
245,922
245,923
245,924
246,925
246,926
403,926
246,927
564,927
656,927
1565,927
246,928
247,929
247,930
797,930
247,931
248,932
644,932
993,932
1145,932
248,933
248,934
264,934
753,934
1024,934
249,935
1035,935
249,936
250,937
872,937
250,938
695,938
770,938
903,938
1130,938
1151,938
1522,938
251,939
251,940
251,941
251,942
251,943
252,944
252,945
253,946
417,946
695,946
819,946
1534,946
253,947
417,947
1413,947
253,948
280,948
254,949
254,950
254,951
254,952
255,953
255,954
255,955
255,956
255,957
256,958
562,958
256,959
562,959
256,960
562,960
801,960
256,961
562,961
256,962
562,962
257,963
257,964
258,965
290,965
258,966
258,967
1211,967
258,968
259,969
259,970
260,971
485,971
260,972
1367,972
260,973
1537,973
260,974
261,975
534,975
622,975
1304,975
1529,975
261,976
350,976
653,976
1226,976
261,977
1513,977
261,978
261,979
262,980
263,981
546,981
942,981
1419,981
1499,981
263,982
546,982
942,982
1419,982
1499,982
263,983
546,983
942,983
1419,983
263,984
546,984
670,984
942,984
1419,984
263,985
546,985
942,985
1419,985
264,986
1195,986
1539,986
264,987
446,987
264,988
292,988
460,988
830,988
1185,988
1384,988
265,989
265,990
265,991
1313,991
265,992
265,993
266,994
266,995
609,995
267,996
1236,996
1284,996
1365,996
267,997
267,998
267,999
1236,999
267,1000
1236,1000
268,1001
1346,1001
268,1002
613,1002
268,1003
268,1004
1242,1004
268,1005
269,1006
276,1006
394,1006
533,1006
846,1006
883,1006
937,1006
269,1007
927,1007
269,1008
494,1008
1396,1008
270,1009
981,1009
270,1010
594,1010
845,1010
270,1011
395,1011
878,1011
1580,1011
271,1012
271,1013
271,1014
271,1015
271,1016
272,1017
872,1017
1583,1017
272,1018
272,1019
272,1020
592,1020
863,1020
1023,1020
273,1021
1357,1021
1529,1021
1540,1021
273,1022
472,1022
1001,1022
274,1023
274,1024
985,1024
274,1025
274,1026
274,1027
985,1027
275,1028
275,1029
1430,1029
275,1030
275,1031
1543,1031
277,1032
277,1033
277,1034
277,1035
476,1035
277,1036
278,1037
359,1037
278,1038
278,1039
359,1039
801,1039
1234,1039
278,1040
278,1041
359,1041
658,1041
279,1042
279,1043
279,1044
279,1045
279,1046
280,1047
286,1047
489,1047
939,1047
1116,1047
1229,1047
280,1048
858,1048
1129,1048
280,1049
281,1050
281,1051
281,1052
281,1053
281,1054
282,1055
572,1055
282,1056
282,1057
282,1058
1235,1058
1257,1058
282,1059
283,1060
283,1061
283,1062
283,1063
284,1064
487,1064
875,1064
1089,1064
1350,1064
1515,1064
1537,1064
284,1065
296,1065
561,1065
284,1066
284,1067
285,1068
346,1068
365,1068
596,1068
838,1068
872,1068
1085,1068
1086,1068
1287,1068
1563,1068
285,1069
286,1070
286,1071
298,1071
812,1071
287,1072
1114,1072
1145,1072
1406,1072
1428,1072
287,1073
658,1073
1570,1073
287,1074
570,1074
288,1075
288,1076
288,1077
288,1078
288,1079
289,1080
289,1081
289,1082
290,1083
290,1084
290,1085
516,1085
291,1086
291,1087
291,1088
292,1089
830,1089
1068,1089
292,1090
412,1090
518,1090
1417,1090
1549,1090
292,1091
293,1092
875,1092
293,1093
293,1094
293,1095
294,1096
294,1097
294,1098
294,1099
294,1100
589,1100
679,1100
1016,1100
1264,1100
295,1101
295,1102
295,1103
295,1104
296,1105
1342,1105
296,1106
1109,1106
296,1107
384,1107
828,1107
296,1108
404,1108
927,1108
297,1109
314,1109
355,1109
518,1109
1088,1109
1468,1109
1502,1109
1549,1109
1568,1109
297,1110
314,1110
518,1110
953,1110
1088,1110
1502,1110
1549,1110
298,1111
299,1111
356,1111
373,1111
510,1111
591,1111
651,1111
719,1111
771,1111
812,1111
892,1111
909,1111
1126,1111
1202,1111
1378,1111
1514,1111
299,1112
356,1112
483,1112
700,1112
892,1112
1062,1112
1188,1112
1229,1112
299,1113
727,1113
897,1113
1226,1113
300,1114
672,1114
300,1115
907,1115
300,1116
376,1116
300,1117
301,1118
400,1118
726,1118
841,1118
301,1119
556,1119
620,1119
1161,1119
1563,1119
301,1120
1574,1120
301,1121
580,1121
665,1121
683,1121
836,1121
302,1122
302,1123
302,1124
1193,1124
1543,1124
302,1125
806,1125
302,1126
303,1127
380,1127
304,1128
304,1129
305,1130
411,1130
1216,1130
1279,1130
305,1131
846,1131
1010,1131
1216,1131
1279,1131
1525,1131
305,1132
1216,1132
1279,1132
306,1133
340,1133
406,1133
482,1133
695,1133
728,1133
1130,1133
1307,1133
1387,1133
1552,1133
307,1134
307,1135
307,1136
307,1137
308,1138
990,1138
308,1139
423,1139
709,1139
308,1140
309,1141
316,1141
560,1141
817,1141
1115,1141
309,1142
309,1143
753,1143
1095,1143
1199,1143
309,1144
309,1145
310,1146
310,1147
946,1147
1099,1147
1362,1147
310,1148
311,1149
312,1150
434,1150
312,1151
312,1152
312,1153
312,1154
313,1155
313,1156
313,1157
313,1158
314,1159
769,1159
314,1160
355,1160
1088,1160
1502,1160
315,1161
873,1161
1208,1161
1357,1161
316,1162
316,1163
1407,1163
316,1164
1031,1164
316,1165
1323,1165
317,1166
317,1167
318,1168
1295,1168
318,1169
319,1170
436,1170
464,1170
729,1170
848,1170
1087,1170
1148,1170
1475,1170
319,1171
319,1172
460,1172
320,1173
321,1174
596,1174
321,1175
1129,1175
321,1176
453,1176
581,1176
897,1176
1478,1176
1574,1176
321,1177
323,1178
650,1178
323,1179
323,1180
323,1181
330,1181
408,1181
974,1181
323,1182
687,1182
1389,1182
324,1183
325,1184
325,1185
325,1186
1319,1186
325,1187
325,1188
900,1188
326,1189
326,1190
327,1191
714,1191
327,1192
385,1192
409,1192
1561,1192
327,1193
327,1194
328,1195
1257,1195
328,1196
328,1197
328,1198
693,1198
328,1199
509,1199
329,1200
329,1201
329,1202
330,1203
352,1203
330,1204
1581,1204
330,1205
330,1206
331,1207
459,1207
521,1207
331,1208
459,1208
694,1208
1026,1208
1379,1208
331,1209
378,1209
459,1209
710,1209
1006,1209
1503,1209
331,1210
459,1210
1334,1210
331,1211
332,1212
491,1212
772,1212
1156,1212
1466,1212
332,1213
332,1214
476,1214
1078,1214
333,1215
333,1216
333,1217
333,1218
333,1219
334,1220
334,1221
334,1222
334,1223
335,1224
1363,1224
335,1225
550,1225
1363,1225
335,1226
1363,1226
335,1227
1363,1227
335,1228
550,1228
1363,1228
336,1229
337,1230
566,1230
1437,1230
337,1231
337,1232
337,1233
338,1234
338,1235
338,1236
339,1237
1210,1237
339,1238
512,1238
339,1239
340,1240
1387,1240
341,1241
341,1242
499,1242
341,1243
341,1244
341,1245
342,1246
342,1247
352,1247
401,1247
915,1247
342,1248
342,1249
342,1250
343,1251
468,1251
483,1251
892,1251
343,1252
343,1253
343,1254
1091,1254
344,1255
344,1256
344,1257
344,1258
345,1259
345,1260
345,1261
1132,1261
346,1262
621,1262
770,1262
1018,1262
1493,1262
346,1263
349,1263
1137,1263
1219,1263
347,1264
347,1265
347,1266
347,1267
348,1268
866,1268
348,1269
348,1270
669,1270
348,1271
349,1272
1219,1272
349,1273
989,1273
1219,1273
349,1274
1219,1274
349,1275
1219,1275
350,1276
402,1276
533,1276
537,1276
653,1276
717,1276
727,1276
857,1276
893,1276
936,1276
979,1276
1147,1276
350,1277
350,1278
485,1278
704,1278
1519,1278
351,1279
570,1279
870,1279
1309,1279
351,1280
801,1280
870,1280
884,1280
1309,1280
352,1281
1303,1281
352,1282
352,1283
353,1284
353,1285
353,1286
353,1287
354,1288
354,1289
354,1290
1117,1290
354,1291
1217,1291
354,1292
355,1293
1088,1293
1502,1293
355,1294
356,1295
356,1296
357,1297
357,1298
986,1298
357,1299
357,1300
751,1300
357,1301
359,1302
359,1303
360,1304
360,1305
413,1305
639,1305
1071,1305
360,1306
453,1306
361,1307
361,1308
361,1309
361,1310
361,1311
891,1311
916,1311
362,1312
553,1312
700,1312
1012,1312
1171,1312
1312,1312
362,1313
402,1313
1581,1313
362,1314
1245,1314
363,1315
363,1316
363,1317
1386,1317
364,1318
364,1319
364,1320
471,1320
1347,1320
364,1321
364,1322
365,1323
726,1323
366,1324
505,1324
1044,1324
1083,1324
1377,1324
366,1325
505,1325
641,1325
1083,1325
1377,1325
366,1326
505,1326
641,1326
1083,1326
1377,1326
367,1327
1442,1327
1560,1327
367,1328
686,1328
988,1328
989,1328
1059,1328
1101,1328
1325,1328
1442,1328
367,1329
367,1330
893,1330
1290,1330
1350,1330
1510,1330
368,1331
475,1331
961,1331
1205,1331
368,1332
1018,1332
1317,1332
368,1333
369,1334
369,1335
800,1335
