date_time,movie_id,box_office,attendees
2024-07-20,1286,3.51,1119
2024-07-20,240,3.12,856
2024-07-20,1150,3.07,872
2024-07-20,1550,2.59,736
2024-07-20,223,2.47,640
2024-07-20,966,2.43,720
2024-07-20,1002,2.19,510
2024-07-20,796,2.03,472
2024-07-20,474,1.55,439
2024-07-20,36,1.54,448
2024-07-20,1436,1.44,462
2024-07-20,1449,1.1,306
2024-07-20,1509,1.04,214
2024-07-20,1024,0.87,229
2024-07-20,1357,0.79,212
2024-07-20,1020,0.78,279
2024-07-20,1314,0.77,169
2024-07-20,1531,0.75,186
2024-07-20,282,0.74,298
2024-07-20,419,0.68,165
2024-07-20,215,0.63,240
2024-07-20,433,0.55,111
2024-07-20,721,0.54,179
2024-07-20,899,0.52,149
2024-07-20,254,0.5,170
2024-07-20,855,0.49,130
2024-07-20,23,0.49,82
2024-07-20,707,0.48,108
2024-07-20,973,0.45,115
2024-07-20,491,0.43,161
2024-07-20,863,0.43,145
2024-07-20,921,0.42,105
2024-07-20,317,0.34,100
2024-07-20,942,0.34,95
2024-07-20,1228,0.32,83
2024-07-20,1093,0.29,77
2024-07-20,775,0.28,141
2024-07-20,695,0.27,53
2024-07-20,1096,0.25,88
2024-07-20,1457,0.23,90
2024-07-20,1399,0.22,90
2024-07-20,397,0.2,50
2024-07-20,800,0.19,46
2024-07-20,1355,0.18,62
2024-07-20,492,0.18,74
2024-07-20,1261,0.17,51
2024-07-20,794,0.16,64
2024-07-20,1545,0.14,26
2024-07-20,392,0.13,53
2024-07-20,1315,0.12,50
2024-07-20,320,0.11,30
2024-07-20,1248,0.1,44
2024-07-20,995,0.1,30
2024-07-20,1389,0.1,52
2024-07-20,201,0.1,19
2024-07-20,828,0.08,28
2024-07-20,881,0.07,19
2024-07-20,752,0.05,13
2024-07-20,498,0.05,19
2024-07-20,1283,0.04,13
2024-07-20,736,0.03,7
2024-07-20,913,0.03,11
2024-07-20,116,0.02,8
2024-07-20,89,0.01,15
2024-07-20,209,0.01,2
2024-07-20,416,0.0,2
2024-07-20,974,0.0,77
2024-07-20,642,0.0,8
2024-07-20,1062,0.0,1
2024-07-20,226,0.0,0
2024-07-20,55,0.0,37
2024-07-20,1264,0.0,1
2024-07-20,668,0.0,4
2024-07-20,323,0.0,6
2024-07-20,25,0.0,1
2024-07-20,493,0.0,31
2024-07-20,1221,0.0,0
2024-07-20,1267,0.0,0
2024-07-20,1400,0.0,0
2024-07-20,1105,0.0,0
2024-07-20,634,0.0,0
2024-07-20,509,0.0,0
2024-07-20,1259,0.0,0
2024-07-20,807,0.0,0
2024-07-20,1090,0.0,0
2024-07-20,27,0.0,0
2024-07-20,1362,0.0,0
2024-07-20,332,0.0,0
2024-07-20,114,0.0,0
2024-07-20,786,0.0,0
2024-07-20,322,0.0,0
2024-07-20,1521,0.0,0
2024-07-20,1447,0.0,0
2024-07-20,1041,0.0,0
2024-07-20,473,0.0,0
2024-07-20,744,0.0,0
2024-07-20,1290,0.0,0
2024-07-20,220,0.0,0
2024-07-20,1523,0.0,0
2024-07-20,1043,0.0,0
2024-07-20,1238,0.0,0
2024-07-20,915,0.0,0
2024-07-20,1036,0.0,0
2024-07-20,103,0.0,0
2024-07-20,723,0.0,0
2024-07-20,1017,0.0,0
2024-07-20,1035,0.0,0
2024-07-20,1495,0.0,0
2024-07-20,704,0.0,0
2024-07-20,100,0.0,0
2024-07-20,1421,0.0,0
2024-07-20,267,0.0,0
2024-07-20,1428,0.0,0
2024-07-20,806,0.0,0
2024-07-20,1254,0.0,0
2024-07-20,680,0.0,0
2024-07-20,341,0.0,0
2024-07-20,859,0.0,0
2024-07-20,1101,0.0,0
2024-07-20,603,0.0,0
2024-07-20,1277,0.0,0
2024-07-20,1075,0.0,0
2024-07-20,1114,0.0,0
2024-07-20,526,0.0,0
2024-07-20,789,0.0,0
2024-07-20,1106,0.0,0
2024-07-20,630,0.0,0
2024-07-20,555,0.0,0
2024-07-20,548,0.0,0
2024-07-20,937,0.0,0
2024-07-20,1146,0.0,0
2024-07-20,40,0.0,0
2024-07-20,348,0.0,0
2024-07-20,1452,0.0,0
2024-07-20,641,0.0,0
2024-07-20,1350,0.0,0
2024-07-20,237,0.0,0
2024-07-20,1162,0.0,0
2024-07-20,400,0.0,0
2024-07-20,935,0.0,0
2024-07-20,50,0.0,0
2024-07-20,1006,0.0,0
2024-07-20,1493,0.0,0
2024-07-21,619,23439.8,5618959
2024-07-21,94,4493.83,1093131
2024-07-21,30,2230.53,555880
2024-07-21,950,2015.48,523587
2024-07-21,136,1163.71,322896
2024-07-21,1531,385.36,91689
2024-07-21,524,353.36,86135
2024-07-21,1092,290.27,77231
2024-07-21,102,191.61,41127
2024-07-21,648,107.34,28263
2024-07-21,774,68.76,17438
2024-07-21,733,34.95,8824
2024-07-21,530,33.21,6941
2024-07-21,1337,23.38,5461
2024-07-21,357,16.81,4440
2024-07-21,650,14.43,4095
2024-07-21,1116,12.18,2766
2024-07-21,598,11.48,3175
2024-07-21,1525,10.37,2552
2024-07-21,844,7.9,2027
2024-07-21,496,7.58,1887
2024-07-21,1493,4.91,4514
2024-07-21,779,4.71,1121
2024-07-21,1150,4.4,1260
2024-07-21,1020,3.96,1267
2024-07-21,240,3.06,854
2024-07-21,187,3.06,766
2024-07-21,1002,2.6,606
2024-07-21,474,2.5,718
2024-07-21,1370,2.13,683
2024-07-21,223,2.04,520
2024-07-21,796,1.9,442
2024-07-21,1286,1.52,509
2024-07-21,1449,1.45,418
2024-07-21,966,1.43,403
2024-07-21,1024,1.39,372
2024-07-21,419,1.13,282
2024-07-21,36,1.1,288
2024-07-21,1314,0.86,193
2024-07-21,1436,0.84,280
2024-07-21,1509,0.84,161
2024-07-21,254,0.7,222
2024-07-21,721,0.65,199
2024-07-21,942,0.62,165
2024-07-21,1093,0.44,115
2024-07-21,707,0.4,77
2024-07-21,921,0.4,102
2024-07-21,1153,0.4,163
2024-07-21,1228,0.4,106
2024-07-21,973,0.39,100
2024-07-21,1531,0.39,97
2024-07-21,317,0.37,114
2024-07-21,23,0.32,52
2024-07-21,855,0.31,70
2024-07-21,503,0.31,48
2024-07-21,828,0.26,97
2024-07-21,959,0.25,62
2024-07-21,794,0.24,93
2024-07-21,1550,0.23,59
2024-07-21,1096,0.23,92
2024-07-21,1261,0.22,68
2024-07-21,1357,0.17,28
2024-07-21,1062,0.17,36
2024-07-21,1399,0.17,68
2024-07-21,491,0.16,56
2024-07-21,1248,0.14,62
2024-07-21,800,0.11,27
2024-07-21,808,0.1,50
2024-07-21,1290,0.09,30
2024-07-21,1452,0.08,31
2024-07-21,1545,0.07,14
2024-07-21,1575,0.07,24
2024-07-21,752,0.07,21
2024-07-21,215,0.06,23
2024-07-21,1283,0.06,20
2024-07-21,320,0.05,16
2024-07-21,695,0.05,15
2024-07-21,498,0.05,24
2024-07-21,899,0.04,12
2024-07-21,492,0.04,11
2024-07-21,881,0.03,11
2024-07-21,116,0.02,6
2024-07-21,913,0.02,6
2024-07-21,680,0.02,10
2024-07-21,89,0.01,18
2024-07-21,789,0.01,4
2024-07-21,668,0.01,4
2024-07-21,642,0.01,111
2024-07-21,1457,0.0,4
2024-07-21,307,0.0,2
2024-07-21,209,0.0,0
2024-07-21,1215,0.0,2
2024-07-21,775,0.0,1
2024-07-21,323,0.0,15
2024-07-21,493,0.0,16
2024-07-21,1362,0.0,6
2024-07-21,1075,0.0,6
2024-07-21,974,0.0,2
2024-07-21,55,0.0,10
2024-07-21,1267,0.0,0
2024-07-21,1105,0.0,0
2024-07-21,91,0.0,0
2024-07-21,509,0.0,0
2024-07-21,807,0.0,0
2024-07-21,1090,0.0,0
2024-07-21,27,0.0,0
2024-07-21,1299,0.0,0
2024-07-21,114,0.0,0
2024-07-21,1253,0.0,0
2024-07-21,310,0.0,0
2024-07-21,322,0.0,0
2024-07-21,157,0.0,0
2024-07-21,736,0.0,0
2024-07-21,1389,0.0,0
2024-07-21,1521,0.0,0
2024-07-21,473,0.0,0
2024-07-21,481,0.0,0
2024-07-21,744,0.0,0
2024-07-21,1523,0.0,0
2024-07-21,1177,0.0,0
2024-07-21,1043,0.0,0
2024-07-21,201,0.0,0
2024-07-21,1238,0.0,0
2024-07-21,118,0.0,0
2024-07-21,1036,0.0,0
2024-07-21,103,0.0,0
2024-07-21,723,0.0,0
2024-07-21,1017,0.0,0
2024-07-21,392,0.0,0
2024-07-21,1035,0.0,0
2024-07-21,1495,0.0,0
2024-07-21,177,0.0,0
2024-07-21,100,0.0,0
2024-07-21,1421,0.0,0
2024-07-21,267,0.0,0
2024-07-21,1428,0.0,0
2024-07-21,1508,0.0,0
2024-07-21,1254,0.0,0
2024-07-21,1016,0.0,0
2024-07-21,341,0.0,0
2024-07-21,269,0.0,0
2024-07-21,408,0.0,0
2024-07-21,859,0.0,0
2024-07-21,1101,0.0,0
2024-07-21,1173,0.0,0
2024-07-21,246,0.0,0
2024-07-21,433,0.0,0
2024-07-21,603,0.0,0
2024-07-21,1517,0.0,0
2024-07-21,559,0.0,0
2024-07-21,1114,0.0,0
2024-07-21,803,0.0,0
2024-07-21,1047,0.0,0
2024-07-21,1106,0.0,0
2024-07-21,630,0.0,0
2024-07-21,555,0.0,0
2024-07-21,548,0.0,0
2024-07-21,946,0.0,0
2024-07-21,937,0.0,0
2024-07-21,1146,0.0,0
2024-07-21,40,0.0,0
2024-07-21,348,0.0,0
2024-07-21,1397,0.0,0
2024-07-21,641,0.0,0
2024-07-21,17,0.0,0
2024-07-21,400,0.0,0
2024-07-21,1162,0.0,0
2024-07-21,935,0.0,0
2024-07-21,50,0.0,0
2024-07-21,226,0.0,0
2024-07-21,1006,0.0,0
2024-07-22,619,9752.86,2365807
2024-07-22,94,2297.1,563990
2024-07-22,950,925.36,245803
2024-07-22,30,837.06,209496
2024-07-22,136,391.0,110143
2024-07-22,1531,199.29,49501
2024-07-22,524,123.67,30295
2024-07-22,1092,123.66,33110
2024-07-22,774,38.02,9706
2024-07-22,648,34.38,8794
2024-07-22,102,32.73,1718
2024-07-22,530,25.6,5092
2024-07-22,733,18.46,4859
2024-07-22,1337,8.25,1929
2024-07-22,501,7.87,984
2024-07-22,1116,7.79,1820
2024-07-22,357,7.75,2041
2024-07-22,844,7.56,1974
2024-07-22,1525,5.36,1311
2024-07-22,966,4.3,1196
2024-07-22,496,3.6,933
2024-07-22,650,3.38,883
2024-07-22,1286,3.18,935
2024-07-22,872,2.59,324
2024-07-22,1228,1.67,392
2024-07-22,474,1.53,439
2024-07-22,779,1.51,348
2024-07-22,1150,1.43,396
2024-07-22,1002,1.33,309
2024-07-22,240,1.3,396
2024-07-22,899,1.14,257
2024-07-22,223,1.07,275
2024-07-22,796,1.06,247
2024-07-22,707,1.01,240
2024-07-22,913,0.97,242
2024-07-22,433,0.83,204
2024-07-22,1436,0.77,252
2024-07-22,1020,0.76,271
2024-07-22,254,0.71,229
2024-07-22,1187,0.57,285
2024-07-22,1449,0.53,148
2024-07-22,555,0.48,159
2024-07-22,1370,0.47,166
2024-07-22,855,0.42,110
2024-07-22,1509,0.36,78
2024-07-22,23,0.33,67
2024-07-22,1283,0.3,108
2024-07-22,397,0.3,100
2024-07-22,1357,0.28,75
2024-07-22,1314,0.27,60
2024-07-22,721,0.27,90
2024-07-22,1399,0.24,84
2024-07-22,921,0.23,59
2024-07-22,1062,0.22,49
2024-07-22,942,0.22,60
2024-07-22,973,0.2,50
2024-07-22,420,0.2,68
2024-07-22,1261,0.16,46
2024-07-22,1093,0.16,41
2024-07-22,1457,0.16,82
2024-07-22,1531,0.16,34
2024-07-22,339,0.14,48
2024-07-22,317,0.1,31
2024-07-22,1355,0.1,50
2024-07-22,794,0.09,37
2024-07-22,320,0.08,21
2024-07-22,828,0.07,28
2024-07-22,752,0.07,21
2024-07-22,1545,0.05,12
2024-07-22,116,0.05,10
2024-07-22,149,0.05,20
2024-07-22,1255,0.04,14
2024-07-22,806,0.03,13
2024-07-22,800,0.03,7
2024-07-22,498,0.02,11
2024-07-22,695,0.02,6
2024-07-22,1550,0.02,6
2024-07-22,17,0.01,5
2024-07-22,209,0.0,2
2024-07-22,492,0.0,2
2024-07-22,215,0.0,2
2024-07-22,680,0.0,2
2024-07-22,952,0.0,2
2024-07-22,881,0.0,1
2024-07-22,831,0.0,1
2024-07-22,789,0.0,1
2024-07-22,1098,0.0,1
2024-07-22,775,0.0,1
2024-07-22,50,0.0,0
2024-07-22,89,0.0,0
2024-07-22,1267,0.0,0
2024-07-22,91,0.0,0
2024-07-22,668,0.0,0
2024-07-22,807,0.0,0
2024-07-22,1090,0.0,0
2024-07-22,27,0.0,0
2024-07-22,114,0.0,0
2024-07-22,1253,0.0,0
2024-07-22,786,0.0,0
2024-07-22,322,0.0,0
2024-07-22,157,0.0,0
2024-07-22,736,0.0,0
2024-07-22,1521,0.0,0
2024-07-22,58,0.0,0
2024-07-22,473,0.0,0
2024-07-22,744,0.0,0
2024-07-22,802,0.0,0
2024-07-22,1290,0.0,0
2024-07-22,1523,0.0,0
2024-07-22,201,0.0,0
2024-07-22,629,0.0,0
2024-07-22,915,0.0,0
2024-07-22,103,0.0,0
2024-07-22,666,0.0,0
2024-07-22,917,0.0,0
2024-07-22,1215,0.0,0
2024-07-22,392,0.0,0
2024-07-22,592,0.0,0
2024-07-22,1495,0.0,0
2024-07-22,1385,0.0,0
2024-07-22,759,0.0,0
2024-07-22,710,0.0,0
2024-07-22,1474,0.0,0
2024-07-22,1428,0.0,0
2024-07-22,326,0.0,0
2024-07-22,341,0.0,0
2024-07-22,55,0.0,0
2024-07-22,408,0.0,0
2024-07-22,1101,0.0,0
2024-07-22,493,0.0,0
2024-07-22,1173,0.0,0
2024-07-22,531,0.0,0
2024-07-22,0,0.0,0
2024-07-22,603,0.0,0
2024-07-22,1448,0.0,0
2024-07-22,1024,0.0,0
2024-07-22,419,0.0,0
2024-07-22,559,0.0,0
2024-07-22,1114,0.0,0
2024-07-22,598,0.0,0
2024-07-22,1066,0.0,0
2024-07-22,548,0.0,0
2024-07-22,1096,0.0,0
2024-07-22,1492,0.0,0
2024-07-22,1146,0.0,0
2024-07-22,40,0.0,0
2024-07-22,36,0.0,0
2024-07-22,1452,0.0,0
2024-07-22,641,0.0,0
2024-07-22,479,0.0,0
2024-07-22,749,0.0,0
2024-07-22,391,0.0,0
2024-07-22,1162,0.0,0
2024-07-22,400,0.0,0
2024-07-22,353,0.0,0
2024-07-22,1248,0.0,0
2024-07-22,1006,0.0,0
2024-07-22,1493,0.0,0
2024-07-23,619,8510.73,2065625
2024-07-23,94,2111.23,517561
2024-07-23,30,807.21,204176
2024-07-23,950,733.86,195578
2024-07-23,136,337.74,95546
2024-07-23,1531,189.4,47288
2024-07-23,1092,118.33,31788
2024-07-23,524,114.62,28076
2024-07-23,102,57.83,1927
2024-07-23,648,33.21,8374
2024-07-23,530,32.87,6790
2024-07-23,774,32.66,8387
2024-07-23,733,17.89,4576
2024-07-23,501,12.48,2103
2024-07-23,1116,9.11,2128
2024-07-23,1286,8.85,2550
2024-07-23,966,8.64,2460
2024-07-23,1337,7.9,1843
2024-07-23,844,7.65,1992
2024-07-23,357,7.34,1837
2024-07-23,1525,6.85,1649
2024-07-23,650,4.96,1447
2024-07-23,474,4.54,1270
2024-07-23,187,3.56,891
2024-07-23,496,3.16,759
2024-07-23,240,2.31,545
2024-07-23,794,1.69,674
2024-07-23,1150,1.53,441
2024-07-23,899,1.49,422
2024-07-23,707,1.45,331
2024-07-23,1357,1.44,390
2024-07-23,779,1.4,318
2024-07-23,695,1.19,275
2024-07-23,223,1.15,285
2024-07-23,491,1.04,332
2024-07-23,1436,0.68,216
2024-07-23,1020,0.67,246
2024-07-23,254,0.63,205
2024-07-23,913,0.58,168
2024-07-23,1283,0.54,206
2024-07-23,1449,0.44,122
2024-07-23,36,0.43,151
2024-07-23,1399,0.42,168
2024-07-23,973,0.39,103
2024-07-23,1370,0.36,115
2024-07-23,1509,0.33,81
2024-07-23,397,0.32,88
2024-07-23,1062,0.3,60
2024-07-23,942,0.26,78
2024-07-23,269,0.25,60
2024-07-23,855,0.24,53
2024-07-23,1314,0.23,52
2024-07-23,921,0.22,56
2024-07-23,1261,0.21,62
2024-07-23,1187,0.2,100
2024-07-23,1531,0.19,43
2024-07-23,23,0.19,40
2024-07-23,401,0.18,62
2024-07-23,806,0.15,50
2024-07-23,721,0.15,50
2024-07-23,1093,0.12,31
2024-07-23,317,0.11,34
2024-07-23,758,0.1,30
2024-07-23,1235,0.09,28
2024-07-23,752,0.09,28
2024-07-23,1545,0.07,13
2024-07-23,1352,0.07,30
2024-07-23,420,0.07,28
2024-07-23,116,0.06,18
2024-07-23,800,0.05,14
2024-07-23,828,0.05,19
2024-07-23,320,0.04,11
2024-07-23,433,0.04,15
2024-07-23,1228,0.04,13
2024-07-23,764,0.02,10
2024-07-23,881,0.02,7
2024-07-23,209,0.02,5
2024-07-23,498,0.02,12
2024-07-23,17,0.02,10
2024-07-23,1457,0.02,5
2024-07-23,1215,0.01,7
2024-07-23,807,0.0,2
2024-07-23,603,0.0,2
2024-07-23,215,0.0,3
2024-07-23,1096,0.0,2
2024-07-23,789,0.0,2
2024-07-23,492,0.0,0
2024-07-23,952,0.0,2
2024-07-23,157,0.0,0
2024-07-23,666,0.0,1
2024-07-23,775,0.0,1
2024-07-23,1267,0.0,0
2024-07-23,1400,0.0,0
2024-07-23,634,0.0,0
2024-07-23,91,0.0,0
2024-07-23,668,0.0,0
2024-07-23,1090,0.0,0
2024-07-23,27,0.0,0
2024-07-23,1362,0.0,0
2024-07-23,332,0.0,0
2024-07-23,25,0.0,0
2024-07-23,786,0.0,0
2024-07-23,322,0.0,0
2024-07-23,736,0.0,0
2024-07-23,1389,0.0,0
2024-07-23,58,0.0,0
2024-07-23,473,0.0,0
2024-07-23,744,0.0,0
2024-07-23,1290,0.0,0
2024-07-23,1523,0.0,0
2024-07-23,201,0.0,0
2024-07-23,629,0.0,0
2024-07-23,915,0.0,0
2024-07-23,103,0.0,0
2024-07-23,1550,0.0,0
2024-07-23,392,0.0,0
2024-07-23,1385,0.0,0
2024-07-23,177,0.0,0
2024-07-23,1474,0.0,0
2024-07-23,267,0.0,0
2024-07-23,453,0.0,0
2024-07-23,339,0.0,0
2024-07-23,1508,0.0,0
2024-07-23,680,0.0,0
2024-07-23,341,0.0,0
2024-07-23,408,0.0,0
2024-07-23,1101,0.0,0
2024-07-23,149,0.0,0
2024-07-23,493,0.0,0
2024-07-23,531,0.0,0
2024-07-23,1024,0.0,0
2024-07-23,419,0.0,0
2024-07-23,1075,0.0,0
2024-07-23,559,0.0,0
2024-07-23,1114,0.0,0
2024-07-23,598,0.0,0
2024-07-23,555,0.0,0
2024-07-23,630,0.0,0
2024-07-23,974,0.0,0
2024-07-23,1066,0.0,0
2024-07-23,548,0.0,0
2024-07-23,836,0.0,0
2024-07-23,66,0.0,0
2024-07-23,1222,0.0,0
2024-07-23,170,0.0,0
2024-07-23,1452,0.0,0
2024-07-23,641,0.0,0
2024-07-23,1071,0.0,0
2024-07-23,400,0.0,0
2024-07-23,1248,0.0,0
2024-07-23,226,0.0,0
2024-07-23,1006,0.0,0
2024-07-23,1493,0.0,0
2024-07-24,619,7580.93,1847389
2024-07-24,94,1902.57,468872
2024-07-24,30,752.81,191271
2024-07-24,950,618.12,164606
2024-07-24,136,283.32,79869
2024-07-24,102,195.71,45288
2024-07-24,1531,166.43,41303
2024-07-24,1092,107.02,29088
2024-07-24,524,105.16,26344
2024-07-24,648,32.46,8584
2024-07-24,774,30.56,7939
2024-07-24,530,29.03,6015
2024-07-24,733,17.24,4632
2024-07-24,501,15.12,1008
2024-07-24,1116,11.2,2721
2024-07-24,844,8.42,2312
2024-07-24,966,8.18,2350
2024-07-24,1286,7.41,2189
2024-07-24,1337,6.93,1624
2024-07-24,357,6.44,1710
2024-07-24,1525,5.43,1401
2024-07-24,1314,4.79,4450
2024-07-24,474,3.92,1098
2024-07-24,187,3.81,952
2024-07-24,650,3.63,1052
2024-07-24,496,3.16,794
2024-07-24,1357,2.77,669
2024-07-24,794,1.63,646
2024-07-24,899,1.59,416
2024-07-24,1150,1.46,423
2024-07-24,1002,1.42,330
2024-07-24,223,1.27,328
2024-07-24,779,1.02,234
2024-07-24,796,0.99,233
2024-07-24,707,0.91,180
2024-07-24,995,0.81,273
2024-07-24,240,0.76,201
2024-07-24,913,0.71,188
2024-07-24,1509,0.65,128
2024-07-24,1436,0.62,212
2024-07-24,36,0.62,218
2024-07-24,1370,0.56,168
2024-07-24,17,0.55,223
2024-07-24,806,0.52,139
2024-07-24,695,0.5,105
2024-07-24,254,0.5,156
2024-07-24,1020,0.47,163
2024-07-24,721,0.45,122
2024-07-24,1449,0.41,118
2024-07-24,800,0.37,57
2024-07-24,23,0.37,72
2024-07-24,1399,0.36,147
2024-07-24,1187,0.34,170
2024-07-24,855,0.28,68
2024-07-24,598,0.28,76
2024-07-24,491,0.24,66
2024-07-24,973,0.23,61
2024-07-24,921,0.21,53
2024-07-24,1261,0.18,55
2024-07-24,942,0.18,54
2024-07-24,1255,0.16,38
2024-07-24,1153,0.16,64
2024-07-24,116,0.14,30
2024-07-24,1093,0.13,36
2024-07-24,1355,0.12,64
2024-07-24,353,0.12,49
2024-07-24,1228,0.12,31
2024-07-24,1098,0.11,54
2024-07-24,807,0.09,26
2024-07-24,1215,0.06,30
2024-07-24,1062,0.05,10
2024-07-24,828,0.05,16
2024-07-24,1283,0.04,12
2024-07-24,1096,0.04,19
2024-07-24,317,0.04,13
2024-07-24,1545,0.04,8
2024-07-24,881,0.03,13
2024-07-24,1542,0.03,35
2024-07-24,416,0.03,13
2024-07-24,320,0.03,9
2024-07-24,752,0.02,7
2024-07-24,498,0.01,4
2024-07-24,1452,0.01,5
2024-07-24,1531,0.0,3
2024-07-24,620,0.0,2
2024-07-24,1114,0.0,2
2024-07-24,1550,0.0,1
2024-07-24,209,0.0,0
2024-07-24,492,0.0,0
2024-07-24,775,0.0,1
2024-07-24,89,0.0,0
2024-07-24,1267,0.0,0
2024-07-24,91,0.0,0
2024-07-24,668,0.0,0
2024-07-24,238,0.0,0
2024-07-24,675,0.0,0
2024-07-24,1315,0.0,0
2024-07-24,1090,0.0,0
2024-07-24,27,0.0,0
2024-07-24,332,0.0,0
2024-07-24,307,0.0,0
2024-07-24,786,0.0,0
2024-07-24,322,0.0,0
2024-07-24,157,0.0,0
2024-07-24,736,0.0,0
2024-07-24,1389,0.0,0
2024-07-24,1521,0.0,0
2024-07-24,1159,0.0,0
2024-07-24,58,0.0,0
2024-07-24,1041,0.0,0
2024-07-24,473,0.0,0
2024-07-24,744,0.0,0
2024-07-24,481,0.0,0
2024-07-24,1290,0.0,0
2024-07-24,802,0.0,0
2024-07-24,1523,0.0,0
2024-07-24,201,0.0,0
2024-07-24,915,0.0,0
2024-07-24,629,0.0,0
2024-07-24,1036,0.0,0
2024-07-24,103,0.0,0
2024-07-24,666,0.0,0
2024-07-24,1385,0.0,0
2024-07-24,710,0.0,0
2024-07-24,1244,0.0,0
2024-07-24,100,0.0,0
2024-07-24,1474,0.0,0
2024-07-24,1508,0.0,0
2024-07-24,215,0.0,0
2024-07-24,680,0.0,0
2024-07-24,983,0.0,0
2024-07-24,341,0.0,0
2024-07-24,408,0.0,0
2024-07-24,1101,0.0,0
2024-07-24,149,0.0,0
2024-07-24,493,0.0,0
2024-07-24,1173,0.0,0
2024-07-24,246,0.0,0
2024-07-24,531,0.0,0
2024-07-24,0,0.0,0
2024-07-24,603,0.0,0
2024-07-24,1024,0.0,0
2024-07-24,419,0.0,0
2024-07-24,1277,0.0,0
2024-07-24,1075,0.0,0
2024-07-24,803,0.0,0
2024-07-24,789,0.0,0
2024-07-24,555,0.0,0
2024-07-24,630,0.0,0
2024-07-24,1066,0.0,0
2024-07-24,974,0.0,0
2024-07-24,836,0.0,0
2024-07-24,548,0.0,0
2024-07-24,66,0.0,0
2024-07-24,1222,0.0,0
2024-07-24,1466,0.0,0
2024-07-24,1242,0.0,0
2024-07-24,1146,0.0,0
2024-07-24,572,0.0,0
2024-07-24,170,0.0,0
2024-07-24,348,0.0,0
2024-07-24,391,0.0,0
2024-07-24,400,0.0,0
2024-07-24,1248,0.0,0
2024-07-24,935,0.0,0
2024-07-24,1161,0.0,0
2024-07-24,226,0.0,0
2024-07-24,1006,0.0,0
2024-07-24,1493,0.0,0
2024-07-24,952,0.0,0
2024-07-25,619,6965.08,1691431
2024-07-25,94,1742.97,428929
2024-07-25,30,737.97,187435
2024-07-25,950,567.46,149154
2024-07-25,710,530.71,113484
2024-07-25,872,353.2,68853
2024-07-25,136,254.93,72590
2024-07-25,102,170.26,33256
2024-07-25,1531,141.12,34662
2024-07-25,524,115.25,28236
2024-07-25,1092,105.97,28723
2024-07-25,774,31.5,8116
2024-07-25,648,31.48,8120
2024-07-25,530,31.24,6638
2024-07-25,733,16.0,4131
2024-07-25,1286,11.39,3379
2024-07-25,966,10.23,2928
2024-07-25,844,9.09,2520
2024-07-25,1116,8.85,2165
2024-07-25,1337,7.12,1635
2024-07-25,357,6.53,1751
2024-07-25,501,4.88,349
2024-07-25,1525,4.77,1236
2024-07-25,187,4.04,1011
2024-07-25,1357,3.37,774
2024-07-25,496,3.35,810
2024-07-25,794,3.11,1187
2024-07-25,650,2.68,744
2024-07-25,474,2.61,722
2024-07-25,116,2.5,615
2024-07-25,223,2.14,523
2024-07-25,1002,1.66,387
2024-07-25,1150,1.48,425
2024-07-25,779,1.43,340
2024-07-25,240,1.19,400
2024-07-25,1399,1.13,439
2024-07-25,707,1.08,253
2024-07-25,796,1.04,242
2024-07-25,598,1.03,280
2024-07-25,491,0.93,228
2024-07-25,1436,0.68,224
2024-07-25,695,0.66,176
2024-07-25,420,0.57,184
2024-07-25,1274,0.52,150
2024-07-25,1370,0.48,167
2024-07-25,254,0.47,160
2024-07-25,721,0.45,129
2024-07-25,1020,0.45,156
2024-07-25,1509,0.43,99
2024-07-25,1187,0.41,207
2024-07-25,1449,0.4,110
2024-07-25,995,0.39,130
2024-07-25,17,0.39,136
2024-07-25,36,0.38,130
2024-07-25,828,0.37,174
2024-07-25,1153,0.35,142
2024-07-25,973,0.34,82
2024-07-25,855,0.32,86
2024-07-25,806,0.3,78
2024-07-25,23,0.25,48
2024-07-25,942,0.23,65
2024-07-25,1314,0.23,49
2024-07-25,649,0.22,67
2024-07-25,572,0.22,108
2024-07-25,1228,0.22,66
2024-07-25,1096,0.18,89
2024-07-25,921,0.18,45
2024-07-25,209,0.15,51
2024-07-25,1261,0.15,46
2024-07-25,899,0.12,33
2024-07-25,752,0.11,34
2024-07-25,1093,0.11,27
2024-07-25,1283,0.08,20
2024-07-25,913,0.08,27
2024-07-25,1062,0.08,16
2024-07-25,320,0.08,23
2024-07-25,381,0.07,30
2024-07-25,1255,0.06,26
2024-07-25,1466,0.06,25
2024-07-25,1545,0.05,10
2024-07-25,317,0.04,13
2024-07-25,1389,0.03,16
2024-07-25,881,0.03,7
2024-07-25,215,0.02,11
2024-07-25,1248,0.02,5
2024-07-25,1531,0.01,3
2024-07-25,392,0.01,4
2024-07-25,492,0.0,2
2024-07-25,322,0.0,2
2024-07-25,831,0.0,1
2024-07-25,498,0.0,2
2024-07-25,481,0.0,2
2024-07-25,952,0.0,1
2024-07-25,1523,0.0,1
2024-07-25,1114,0.0,1
2024-07-25,775,0.0,1
2024-07-25,89,0.0,0
2024-07-25,1267,0.0,0
2024-07-25,91,0.0,0
2024-07-25,668,0.0,0
2024-07-25,1259,0.0,0
2024-07-25,807,0.0,0
2024-07-25,1090,0.0,0
2024-07-25,27,0.0,0
2024-07-25,114,0.0,0
2024-07-25,786,0.0,0
