日期,影片,上映信息,总票房,当日综合票房,票房占比,排片场次,排片占比,场均人次,上座率
2024-09-01,渼陂,上映5天,34.4万,4.48万,<0.1%,13,<0.1%,98.5,46.5%
2024-09-01,孤注一掷,,38.49亿,3.49万,<0.1%,466,0.1%,2.1,2.4%
2024-09-01,苍穹,展映,2617.6万,3.48万,<0.1%,6,<0.1%,145.0,--
2024-09-01,红楼梦之金玉良缘,上映17天,558.9万,3.34万,<0.1%,547,0.1%,1.6,1.9%
2024-09-01,富贵东西,,242.7万,3.27万,<0.1%,12,<0.1%,78.9,--
2024-09-01,加班惊魂,上映23天,410.1万,2.46万,<0.1%,563,0.1%,1.3,1.3%
2024-09-01,阿狸,上映16天,339.3万,2.28万,<0.1%,404,<0.1%,1.5,1.7%
2024-09-01,金陵御猫,重映9天,107.7万,2.02万,<0.1%,307,<0.1%,1.8,1.3%
2024-09-01,何处生长,上映2天,5.7万,1.72万,<0.1%,536,0.1%,0.9,0.7%
2024-09-01,亲密,上映38天,111.6万,1.63万,<0.1%,70,<0.1%,6.3,--
2024-09-01,排球少年!! 垃圾场决战,上映79天,1.29亿,1.61万,<0.1%,77,<0.1%,5.5,5.1%
2024-09-01,倒仓,上映9天,314.7万,1.54万,<0.1%,494,0.1%,0.9,1.0%
2024-09-01,地球脉动：极境生存,上映37天,290.0万,1.50万,<0.1%,60,<0.1%,6.3,5.5%
2024-09-01,金色少年,点映,5.1万,1.40万,<0.1%,9,<0.1%,34.8,0.3%
2024-09-01,踢出个未来,点映,96.5万,1.37万,<0.1%,25,<0.1%,20.0,18.2%
2024-09-01,闪耀少年之空中接力,点映,16.1万,1.11万,<0.1%,26,<0.1%,13.7,13.6%
2024-09-01,密语者,上映2天,18.6万,0.84万,<0.1%,677,0.1%,0.3,0.3%
2024-09-01,守龙者,上映16天,81.3万,0.73万,<0.1%,130,<0.1%,1.5,1.4%
2024-09-01,泳者之心,上映94天,1009.5万,0.70万,<0.1%,14,<0.1%,11.4,12.7%
2024-09-01,西施新传,点映,6000,0.60万,<0.1%,1,<0.1%,200.0,--
2024-09-01,初恋这首情歌,,74.8万,0.58万,<0.1%,1,<0.1%,88.0,80.3%
2024-09-01,老杨和他的南东块,上映首日,1.0万,0.55万,<0.1%,7,<0.1%,15.3,2.0%
2024-09-01,蓝色禁区：凪,上映38天,3339.2万,0.54万,<0.1%,50,<0.1%,2.7,3.2%
2024-09-01,仙女鸟飞过的夏天,上映9天,11.2万,0.52万,<0.1%,17,<0.1%,11.3,5.0%
2024-09-01,北极荒原,展映,152.7万,0.50万,<0.1%,1,<0.1%,117.0,34.4%
2024-09-01,加拉帕戈斯：自然的仙境,展映,65.3万,0.49万,<0.1%,1,<0.1%,114.0,33.5%
2024-09-01,又是充满希望的一天,上映17天,19.1万,0.48万,<0.1%,44,<0.1%,2.8,3.2%
2024-09-01,少年先锋,,63.1万,0.45万,<0.1%,1,<0.1%,150.0,--
2024-09-01,八十天环游地球,上映37天,184.9万,0.38万,<0.1%,22,<0.1%,4.2,4.2%
2024-09-01,异人之下,上映38天,1.18亿,0.37万,<0.1%,62,<0.1%,1.5,1.8%
2024-09-01,金腰带,上映10天,106.9万,0.36万,<0.1%,22,<0.1%,5.2,6.9%
2024-09-01,一和多,上映25天,5.3万,0.35万,<0.1%,2,<0.1%,51.0,1.7%
2024-09-01,幸福的模样,上映28天,28.0万,0.33万,<0.1%,3,<0.1%,32.0,--
2024-09-01,谯国夫人,上映59天,1119.5万,0.32万,<0.1%,32,<0.1%,2.7,1.7%
2024-09-01,邓小平小道,,2687.6万,0.29万,<0.1%,7,<0.1%,11.7,12.7%
2024-09-01,小孩不笨3,上映17天,219.6万,0.21万,<0.1%,26,<0.1%,2.4,2.1%
2024-09-01,龙卷风,上映45天,2035.7万,0.19万,<0.1%,12,<0.1%,3.2,4.1%
2024-09-01,我要当老师,,1225.5万,0.16万,<0.1%,2,<0.1%,28.0,--
2024-09-01,超级的我,,1214.3万,0.16万,<0.1%,8,<0.1%,5.4,--
2024-09-01,小园林,上映67天,8.8万,0.15万,<0.1%,1,<0.1%,49.0,74.2%
2024-09-01,我，就是风!,上映97天,1066.9万,0.10万,<0.1%,8,<0.1%,5.3,4.1%
2024-09-01,青年邓颖超,上映95天,84.0万,0.09万,<0.1%,1,<0.1%,49.0,--
2024-09-01,猴脸,上映5天,6750,0.09万,<0.1%,7,<0.1%,4.3,6.0%
2024-09-01,寻秘自然：无形之力,上映43天,71.2万,0.07万,<0.1%,4,<0.1%,9.3,0.8%
2024-09-01,一生交给党,重映32天,235.7万,0.07万,<0.1%,26,<0.1%,0.9,0.8%
2024-09-01,魔幻奇缘之宝石公主,,813.3万,0.07万,<0.1%,9,<0.1%,3.3,3.3%
2024-09-01,印痕,上映78天,4.6万,0.05万,<0.1%,1,<0.1%,14.0,18.4%
2024-09-01,我不是CEO,上映3天,1781,0.05万,<0.1%,3,<0.1%,7.0,17.8%
2024-09-01,康熙与路易十四,,190.0万,0.04万,<0.1%,2,<0.1%,5.0,3.9%
2024-09-01,校园神探,上映30天,100.9万,0.04万,<0.1%,21,<0.1%,0.5,0.6%
2024-09-01,又见米乐,上映21天,4.4万,0.03万,<0.1%,3,<0.1%,4.3,12.5%
2024-09-01,伞少女,上映58天,1911.2万,0.02万,<0.1%,7,<0.1%,1.0,0.8%
2024-09-01,开国将帅授衔1955,,787.9万,0.02万,<0.1%,3,<0.1%,2.7,8.2%
2024-09-01,陌路惊魂,上映80天,148.2万,0.01万,<0.1%,5,<0.1%,1.0,0.8%
2024-09-01,出发,上映63天,636.6万,0.01万,<0.1%,2,<0.1%,1.5,1.8%
2024-09-01,泪光中的妈妈,,128.2万,0.01万,<0.1%,4,<0.1%,0.8,1.1%
2024-09-01,航海王：红发歌姬,,1.85亿,0.00万,<0.1%,3,<0.1%,1.3,5.0%
2024-09-01,新龙门客栈,,626.9万,0.00万,<0.1%,2,<0.1%,1.5,1.4%
2024-09-01,欢迎来到我身边,上映59天,4555.0万,0.00万,<0.1%,5,<0.1%,0.4,0.6%
2024-09-01,有戏了,上映16天,2.5万,0.00万,<0.1%,4,<0.1%,1.0,1.2%
2024-09-01,中国乒乓之绝地反击,,1.00亿,0.00万,<0.1%,2,<0.1%,1.0,--
2024-09-01,功夫之王,,1.71亿,0.00万,<0.1%,7,<0.1%,0.1,0.1%
2024-09-01,骑鲸少年,上映17天,1.3万,0.00万,<0.1%,2,<0.1%,0.5,--
2024-09-01,银河宝贝,,107.5万,0.00万,<0.1%,1,<0.1%,2.0,--
2024-09-01,阿里巴巴2所罗门封印,,2204.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,潜艇总动员：地心游记,,2527.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,走走停停,上映86天,1.02亿,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,潜艇总动员：环游地球80天,,5261.5万,0万,<0.1%,7,<0.1%,0.0,--
2024-09-01,疯狂梦幻城,,521.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,落凡尘,上映52天,3805.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,阿里巴巴与神灯,,2223.5万,0万,<0.1%,3,<0.1%,0.0,--
2024-09-01,巧虎奇幻舞台历险记,,648.4万,0万,<0.1%,2,<0.1%,0.0,--
2024-09-01,孤注一掷,,9.1万,0万,<0.1%,3,<0.1%,0.0,--
2024-09-01,太阳升起的时刻,,1246.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,永不消逝的电波（舞台纪录电影·舞剧）,上映76天,206.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,我想和你在一起,上映17天,30.1万,0万,<0.1%,7,<0.1%,0.0,--
2024-09-01,寻秘自然：地球往事,上映50天,148.0万,0万,<0.1%,2,<0.1%,0.0,1.4%
2024-09-01,我是哪吒2之英雄归来,,1758.9万,0万,<0.1%,5,<0.1%,0.0,--
2024-09-01,浪漫的断章,上映20天,16.5万,0万,<0.1%,4,<0.1%,0.0,--
2024-09-01,爱乐之城,,2.79亿,0万,<0.1%,2,<0.1%,0.0,--
2024-09-01,超级飞侠：乐迪加速,,7075.7万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,钢铁侠3,,7.54亿,0万,<0.1%,3,<0.1%,0.0,--
2024-09-01,西瓜队,上映87天,4730,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,森巴幸福岛之我要回家,,36.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,猪猪侠大电影·星际行动,,5474.5万,0万,<0.1%,6,<0.1%,0.0,--
2024-09-01,冰雪女王5：融冰之战,,938.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,我们永远是我们,上映30天,13.7万,0万,<0.1%,2,<0.1%,0.0,--
2024-09-01,黄埔军人,,37.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,雄狮少年,,2.49亿,0万,<0.1%,2,<0.1%,0.0,--
2024-09-01,迷你特工队之汉堡大作战,,1340.7万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,西游记之大圣归来,,9.54亿,0万,<0.1%,3,<0.1%,0.0,--
2024-09-01,七十七天,,1.03亿,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,青蛙王子历险记2,,401.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,功夫熊猫4,,3.73亿,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,贝肯熊：火星任务,,8136.9万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,回廊亭,,2.05亿,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,笨鸟大冒险,,636.3万,0万,<0.1%,2,<0.1%,0.0,--
2024-09-01,如果爱就表白,上映24天,7.1万,0万,<0.1%,5,<0.1%,0.0,0.2%
2024-09-01,屋顶足球,,103.5万,0万,<0.1%,2,<0.1%,0.0,--
2024-09-01,大旅行,,83.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,暴风,,4359.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,超凡蜘蛛侠,,3.14亿,0万,<0.1%,2,<0.1%,0.0,--
2024-09-01,山河故人,,3230.7万,0万,<0.1%,5,<0.1%,0.0,1.4%
2024-09-01,打过长江去,,2245.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,新灰姑娘2,,3161.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,宇宙护卫队：风暴力量,,2013.2万,0万,<0.1%,2,<0.1%,0.0,--
2024-09-01,疯狂元素城,,1.14亿,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,开心超人,,3545.0万,0万,<0.1%,3,<0.1%,0.0,--
2024-09-01,你是我的英雄,,1103.0万,0万,<0.1%,10,<0.1%,0.0,--
2024-09-01,发小儿万岁,上映101天,150.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,潜艇总动员：寻龙,上映93天,3228.7万,0万,<0.1%,2,<0.1%,0.0,--
2024-09-01,八角笼中,,22.07亿,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,熊出没·伴我“熊芯”,,14.95亿,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,哆啦A梦：大雄的地球交响乐,上映94天,1.31亿,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,凯利和超级可乐,,56.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,加菲猫家族,上映93天,1.84亿,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,怯懦的勇气,上映17天,3.2万,0万,<0.1%,3,<0.1%,0.0,--
2024-09-01,出走的决心,,点映,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,棉花糖和云朵妈妈1宝贝芯计划,,1290.9万,0万,<0.1%,8,<0.1%,0.0,--
2024-09-01,冲·撞,,41.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,熊出没·狂野大陆,,5.95亿,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,王牌二哈,,311.5万,0万,<0.1%,6,<0.1%,0.0,--
2024-09-01,百变马丁：怪兽大作战,,817.0万,0万,<0.1%,2,<0.1%,0.0,--
2024-09-01,欢乐丛林之外星人大冒险,,389.6万,0万,<0.1%,3,<0.1%,0.0,--
2024-09-01,名侦探柯南：黑铁的鱼影,,1.62亿,0万,<0.1%,1,<0.1%,0.0,--
2024-09-01,疯狂小世界,,257.0万,0万,<0.1%,2,<0.1%,0.0,--
2024-09-01,神秘友友,上映79天,206.7万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-02,异形：夺命舰,上映18天,6.68亿,694.96万,22.1%,74912,19.9%,2.3,1.4%
2024-09-02,重生,上映18天,3.26亿,660.91万,21.0%,46970,12.5%,3.4,2.8%
2024-09-02,逆鳞,上映11天,1.43亿,352.90万,11.2%,37916,10.0%,2.2,1.9%
2024-09-02,抓娃娃,上映49天,32.65亿,303.07万,9.6%,31498,8.3%,2.3,2.0%
2024-09-02,姥姥的外孙,上映11天,7936.5万,301.59万,9.6%,28037,7.4%,2.9,2.6%
2024-09-02,刺猬,上映11天,1.27亿,203.86万,6.5%,33458,8.9%,1.5,1.3%
2024-09-02,白蛇：浮生,上映24天,3.98亿,144.49万,4.6%,22186,5.9%,1.6,1.4%
2024-09-02,名侦探柯南：百万美元的五棱星,上映18天,2.54亿,137.40万,4.3%,24753,6.5%,1.5,1.3%
2024-09-02,逆行人生,上映25天,3.47亿,81.96万,2.6%,9215,2.4%,2.2,2.1%
2024-09-02,通往夏天的隧道，再见的出口,上映4天,1163.7万,54.11万,1.7%,16367,4.3%,0.9,0.8%
2024-09-02,食神,上映3天,471.7万,36.25万,1.1%,9720,2.5%,1.0,0.9%
2024-09-02,神偷奶爸4,上映53天,4.10亿,20.99万,0.6%,5355,1.4%,1.0,1.0%
2024-09-02,解密,上映31天,3.30亿,18.02万,0.5%,2080,0.5%,2.1,2.3%
2024-09-02,新龙门客栈（舞台纪录电影·越剧）,上映4天,391.2万,17.15万,0.5%,4806,1.2%,1.0,1.0%
2024-09-02,死侍与金刚狼,上映39天,4.27亿,17.03万,0.5%,2351,0.6%,1.7,1.5%
2024-09-02,假如，我是这世上最爱你的人,上映11天,1403.8万,12.92万,0.4%,4959,1.3%,0.7,0.7%
2024-09-02,转生大作战,上映4天,262.2万,9.37万,0.2%,5451,1.4%,0.5,0.5%
2024-09-02,爱情，到此为止,上映4天,119.2万,8.63万,0.2%,2155,0.5%,0.9,1.0%
2024-09-02,默杀,上映62天,13.50亿,7.68万,0.2%,1816,0.4%,1.1,1.1%
2024-09-02,航海王：强者天下,上映11天,1187.1万,7.10万,0.2%,2621,0.6%,0.7,0.7%
2024-09-02,灌篮高手,,6.63亿,4.86万,0.1%,56,<0.1%,12.3,7.3%
2024-09-02,负负得正,上映24天,6955.6万,4.73万,0.1%,454,0.1%,2.6,1.7%
2024-09-02,奇迹舞社,上映4天,18.9万,4.59万,0.1%,15,<0.1%,72.7,45.3%
2024-09-02,从21世纪安全撤离,上映32天,1.11亿,2.65万,<0.1%,630,0.1%,1.0,1.1%
2024-09-02,人海同游,上映7天,46.9万,2.52万,<0.1%,1816,0.4%,0.4,0.4%
2024-09-02,喜羊羊与灰太狼之守护,上映46天,8991.4万,2.25万,<0.1%,1390,0.3%,0.5,0.5%
2024-09-02,富贵东西,,244.6万,1.92万,<0.1%,10,<0.1%,53.4,--
2024-09-02,加班惊魂,上映24天,412.0万,1.86万,<0.1%,597,0.1%,1.0,1.0%
2024-09-02,你的名字。,,7.12亿,1.69万,<0.1%,307,<0.1%,1.5,1.6%
2024-09-02,渼陂,上映6天,35.7万,1.29万,<0.1%,5,<0.1%,74.0,38.2%
2024-09-02,孤注一掷,,38.49亿,1.28万,<0.1%,452,0.1%,0.8,0.8%
2024-09-02,红楼梦之金玉良缘,上映18天,560.0万,1.15万,<0.1%,454,0.1%,0.7,0.8%
2024-09-02,头脑特工队2,上映74天,3.43亿,1.13万,<0.1%,464,0.1%,0.6,0.6%
2024-09-02,闪耀少年之空中接力,点映,16.9万,0.81万,<0.1%,21,<0.1%,11.9,15.4%
2024-09-02,亲密,上映39天,112.4万,0.78万,<0.1%,78,<0.1%,2.7,--
2024-09-02,何处生长,上映3天,6.4万,0.69万,<0.1%,276,<0.1%,0.7,0.5%
2024-09-02,青年邓颖超,上映96天,84.7万,0.68万,<0.1%,8,<0.1%,42.5,1.0%
2024-09-02,一生交给党,重映33天,236.3万,0.64万,<0.1%,29,<0.1%,6.9,9.3%
2024-09-02,倒仓,上映10天,315.3万,0.54万,<0.1%,457,0.1%,0.3,0.3%
2024-09-02,我要当老师,,1226.1万,0.54万,<0.1%,6,<0.1%,14.7,10.5%
2024-09-02,我没有失踪,上映66天,9.0万,0.50万,<0.1%,1,<0.1%,144.0,78.7%
2024-09-02,邓小平小道,,2688.0万,0.42万,<0.1%,33,<0.1%,3.5,2.7%
2024-09-02,奔跑吧，麋鹿,点映,3200,0.32万,<0.1%,1,<0.1%,80.0,70.3%
2024-09-02,排球少年!! 垃圾场决战,上映80天,1.29亿,0.28万,<0.1%,61,<0.1%,1.2,1.0%
2024-09-02,信仰无敌,上映50天,80.8万,0.24万,<0.1%,4,<0.1%,24.0,--
2024-09-02,泳者之心,上映95天,1009.7万,0.21万,<0.1%,19,<0.1%,2.2,2.7%
2024-09-02,密语者,上映3天,18.8万,0.20万,<0.1%,120,<0.1%,0.5,0.5%
2024-09-02,阿狸,上映17天,339.5万,0.19万,<0.1%,203,<0.1%,0.3,0.3%
2024-09-02,踢出个未来,点映,96.7万,0.18万,<0.1%,20,<0.1%,3.6,1.0%
2024-09-02,父亲在远方,,66.5万,0.18万,<0.1%,2,<0.1%,25.0,--
2024-09-02,谯国夫人,上映60天,1119.7万,0.16万,<0.1%,18,<0.1%,3.0,0.3%
2024-09-02,唤醒者,上映74天,497.9万,0.15万,<0.1%,2,<0.1%,22.5,24.2%
2024-09-02,异人之下,上映39天,1.18亿,0.14万,<0.1%,65,<0.1%,0.5,0.7%
2024-09-02,金陵御猫,重映10天,107.8万,0.13万,<0.1%,181,<0.1%,0.2,0.2%
2024-09-02,断线之后,上映60天,8.2万,0.13万,<0.1%,1,<0.1%,67.0,--
2024-09-02,蓝色禁区：凪,上映39天,3339.3万,0.12万,<0.1%,35,<0.1%,1.0,1.0%
2024-09-02,守龙者,上映17天,81.4万,0.11万,<0.1%,63,<0.1%,0.5,0.4%
2024-09-02,猴脸,上映6天,7650,0.09万,<0.1%,6,<0.1%,5.0,1.8%
2024-09-02,又是充满希望的一天,上映18天,19.2万,0.07万,<0.1%,52,<0.1%,0.4,0.4%
2024-09-02,反腐枪声,,2.5万,0.06万,<0.1%,1,<0.1%,30.0,--
2024-09-02,巡察,,4.4万,0.06万,<0.1%,1,<0.1%,30.0,--
2024-09-02,地球脉动：极境生存,上映38天,290.0万,0.05万,<0.1%,28,<0.1%,0.5,0.4%
2024-09-02,周立波回清溪,,1037.7万,0.05万,<0.1%,1,<0.1%,20.0,13.5%
2024-09-02,康熙与路易十四,,190.1万,0.04万,<0.1%,2,<0.1%,5.5,0.3%
2024-09-02,功夫之王,,1.71亿,0.04万,<0.1%,159,<0.1%,<0.1,0.0%
2024-09-02,龙卷风,上映46天,2035.8万,0.03万,<0.1%,16,<0.1%,0.6,0.6%
2024-09-02,小孩不笨3,上映18天,219.7万,0.03万,<0.1%,19,<0.1%,0.5,0.6%
2024-09-02,禹城秘事,,11.9万,0.02万,<0.1%,1,<0.1%,8.0,--
2024-09-02,如果爱就表白,上映25天,7.1万,0.02万,<0.1%,7,<0.1%,1.1,--
2024-09-02,永不消逝的电波（舞台纪录电影·舞剧）,上映77天,206.2万,0.01万,<0.1%,7,<0.1%,0.6,0.9%
2024-09-02,陌路惊魂,上映81天,148.2万,0.01万,<0.1%,5,<0.1%,1.2,0.8%
2024-09-02,八十天环游地球,上映38天,184.9万,0.01万,<0.1%,12,<0.1%,0.3,0.5%
2024-09-02,又见米乐,上映22天,4.4万,0.01万,<0.1%,4,<0.1%,1.0,--
2024-09-02,有戏了,上映17天,2.6万,0.00万,<0.1%,5,<0.1%,0.8,1.1%
2024-09-02,我想和你在一起,上映18天,30.1万,0.00万,<0.1%,6,<0.1%,0.3,0.6%
2024-09-02,你是我的英雄,,1103.0万,0.00万,<0.1%,8,<0.1%,0.3,--
2024-09-02,魔幻奇缘之宝石公主,,813.3万,0.00万,<0.1%,4,<0.1%,0.8,0.8%
2024-09-02,金色少年,零点场,5.1万,0.00万,<0.1%,12,<0.1%,0.2,11.6%
2024-09-02,怯懦的勇气,上映18天,3.2万,0.00万,<0.1%,10,<0.1%,0.1,--
2024-09-02,我们永远是我们,上映31天,13.8万,0.00万,<0.1%,3,<0.1%,0.3,--
2024-09-02,我，就是风!,上映98天,1066.9万,0.00万,<0.1%,11,<0.1%,<0.1,0.0%
2024-09-02,寻秘自然：无形之力,上映44天,71.2万,0.00万,<0.1%,1,<0.1%,1.0,0.4%
2024-09-02,泪光中的妈妈,,128.2万,0.00万,<0.1%,1,<0.1%,1.0,1.3%
2024-09-02,小园林,上映68天,8.8万,0.00万,<0.1%,1,<0.1%,1.0,1.1%
2024-09-02,骑鲸少年,上映18天,1.3万,0.00万,<0.1%,3,<0.1%,0.3,--
2024-09-02,疯狂丑小鸭2靠谱英雄,,1002.3万,0.00万,<0.1%,5,<0.1%,0.0,0.2%
2024-09-02,只此青绿,点映,55.6万,0.00万,<0.1%,1,<0.1%,0.0,--
2024-09-02,坂本龙一：杰作,上映95天,493.7万,0.00万,<0.1%,2,<0.1%,0.0,--
2024-09-02,两情若是久长时,上映38天,4.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-02,海风暖暖,展映,23.7万,0万,<0.1%,5,<0.1%,0.0,--
2024-09-02,人山人海,,114.4万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-02,潜艇总动员：环游地球80天,,5261.5万,0万,<0.1%,5,<0.1%,0.0,--
2024-09-02,仙女鸟飞过的夏天,上映10天,11.2万,0万,<0.1%,12,<0.1%,0.0,--
2024-09-02,阿里巴巴与神灯,,2223.5万,0万,<0.1%,3,<0.1%,0.0,--
2024-09-02,太阳升起的时刻,,1246.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-02,寂静之地：入侵日,上映67天,1.29亿,0万,<0.1%,1,<0.1%,0.0,--
2024-09-02,魔镜奇缘,,1597.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-02,寻秘自然：地球往事,上映51天,148.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-02,出发,上映64天,636.6万,0万,<0.1%,5,<0.1%,0.0,--
2024-09-02,单声,,162.7万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-02,欢迎来到我身边,上映60天,4555.0万,0万,<0.1%,2,<0.1%,0.0,--
2024-09-02,浪漫的断章,上映21天,16.5万,0万,<0.1%,4,<0.1%,0.0,--
2024-09-02,爱乐之城,,2.79亿,0万,<0.1%,2,<0.1%,0.0,--
2024-09-02,航海王：红发歌姬,,1.85亿,0万,<0.1%,3,<0.1%,0.0,--
2024-09-02,宇宙探索编辑部,,6721.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-02,里斯本丸沉没,点映,114.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-02,老杨和他的南东块,上映2天,1.0万,0万,<0.1%,6,<0.1%,0.0,--
2024-09-02,猪猪侠大电影·星际行动,,5474.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-02,心想事成,上映11天,2441,0万,<0.1%,2,<0.1%,0.0,--
2024-09-02,伞少女,上映59天,1911.2万,0万,<0.1%,3,<0.1%,0.0,--
2024-09-02,绝地重生,,1113.7万,0万,<0.1%,5,<0.1%,0.0,--
2024-09-02,黄埔军人,,37.1万,0万,<0.1%,2,<0.1%,0.0,--
2024-09-02,雄狮少年,,2.49亿,0万,<0.1%,3,<0.1%,0.0,--
2024-09-02,草原大作战,,190.6万,0万,<0.1%,2,<0.1%,0.0,--
2024-09-02,脑洞大开,点映,131.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-02,青蛙王子历险记2,,401.1万,0万,<0.1%,3,<0.1%,0.0,--
2024-09-02,天慕,,1066.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-09-02,江海儿女,上映67天,34.3万,0万,<0.1%,1,<0.1%,0.0,--
