日期,影片,上映信息,总票房,当日综合票房,票房占比,排片场次,排片占比,场均人次,上座率
2025-03-01,完美的日子,,319.2万,0.42万,<0.1%,11,<0.1%,9.2,16.6%
2025-03-01,边海,上映16天,52.1万,0.39万,<0.1%,51,<0.1%,2.7,3.1%
2025-03-01,一生交给党,,345.1万,0.30万,<0.1%,1,<0.1%,150.0,--
2025-03-01,碟仙玩偶,上映51天,375.0万,0.29万,<0.1%,51,<0.1%,1.8,2.2%
2025-03-01,天龙押运,上映72天,49.9万,0.20万,<0.1%,5,<0.1%,10.6,10.2%
2025-03-01,你是我的英雄,,1150.5万,0.20万,<0.1%,1,<0.1%,68.0,41.8%
2025-03-01,穿越时空的少女,上映50天,821.4万,0.13万,<0.1%,12,<0.1%,2.7,2.9%
2025-03-01,火锅艺术家,上映58天,5910.1万,0.08万,<0.1%,22,<0.1%,1.2,1.5%
2025-03-01,这个杀手不太冷,,1744.0万,0.08万,<0.1%,3,<0.1%,8.3,12.6%
2025-03-01,浴血困牛山,,60.0万,0.07万,<0.1%,1,<0.1%,21.0,14.1%
2025-03-01,超级的我,,1233.1万,0.05万,<0.1%,8,<0.1%,1.9,--
2025-03-01,天马星空,上映8天,3.4万,0.04万,<0.1%,34,<0.1%,0.6,1.0%
2025-03-01,吉庆街火,上映32天,1.8万,0.04万,<0.1%,2,<0.1%,6.5,9.3%
2025-03-01,新龙门客栈（舞台纪录电影·越剧）,,612.4万,0.03万,<0.1%,1,<0.1%,10.0,16.0%
2025-03-01,最后的告别,上映71天,23.3万,0.03万,<0.1%,1,<0.1%,12.0,--
2025-03-01,假爸爸,上映51天,4053.0万,0.03万,<0.1%,11,<0.1%,0.5,0.8%
2025-03-01,皇后乐队蒙特利尔现场演唱会,上映86天,398.2万,0.02万,<0.1%,2,<0.1%,3.0,5.0%
2025-03-01,狗的审判,上映44天,64.8万,0.02万,<0.1%,5,<0.1%,1.2,1.6%
2025-03-01,康熙与路易十四,,260.0万,0.01万,<0.1%,1,<0.1%,3.0,3.3%
2025-03-01,大突围,上映93天,1272.4万,0.01万,<0.1%,1,<0.1%,3.0,12.5%
2025-03-01,里斯本丸沉没,,4738.4万,0.01万,<0.1%,1,<0.1%,2.0,1.2%
2025-03-01,三大队,,7.05亿,0.00万,<0.1%,1,<0.1%,4.0,4.8%
2025-03-01,无玷之城,上映15天,6994,0.00万,<0.1%,5,<0.1%,0.4,0.3%
2025-03-01,真爱找麻烦！,上映43天,454.6万,0.00万,<0.1%,1,<0.1%,1.0,0.5%
2025-03-01,新大头儿子和小头爸爸6：迷你大冒险,,2823.8万,0.00万,<0.1%,3,<0.1%,0.3,0.4%
2025-03-01,攀枝花红了,,点映,0万,<0.1%,1,<0.1%,0.0,--
2025-03-01,玩命大师,,11.6万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-01,9号传奇,,31.2万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-01,平原上的火焰,点映,11.7万,0万,<0.1%,5,<0.1%,0.0,--
2025-03-01,小英雄雨来,上映51天,3.0万,0万,<0.1%,5,<0.1%,0.0,--
2025-03-01,东坡（黄梅戏）,展映,408,0万,<0.1%,1,<0.1%,0.0,--
2025-03-01,女人世界,,165.0万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-01,凤鸣飞天,,32.0万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-01,看不见的朋友,,72.9万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-01,直播惊魂夜,上映61天,82.2万,0万,<0.1%,2,<0.1%,0.0,2.3%
2025-03-01,奇妙萌可大电影,,1118.5万,0万,<0.1%,10,<0.1%,0.0,--
2025-03-01,多想和你再见一面,上映78天,252.7万,0万,<0.1%,3,<0.1%,0.0,0.4%
2025-03-01,森林飞侠,,40.4万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-01,幸运阁,上映73天,8.5万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-01,六尺巷,,1.4万,0万,<0.1%,2,<0.1%,0.0,--
2025-03-01,老枪,,562.6万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-01,歪打正好,点映,30,0万,<0.1%,1,<0.1%,0.0,--
2025-03-01,熊出没·逆转时空,,19.84亿,0万,<0.1%,1,<0.1%,0.0,--
2025-03-01,莫莉的冒险,上映43天,35.6万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-01,戏,上映93天,100.0万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-01,好东西,上映100天,7.21亿,0万,<0.1%,1,<0.1%,0.0,--
2025-03-01,踢出个未来,,148.2万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-01,出走的决心,,1.24亿,0万,<0.1%,1,<0.1%,0.0,--
2025-03-01,蝉鸣之夏,上映2天,1459,0万,<0.1%,5,<0.1%,0.0,--
2025-03-01,西游记之大圣归来,,9.54亿,0万,<0.1%,1,<0.1%,0.0,--
2025-03-01,地球脉动：极境生存,,624.1万,0万,<0.1%,13,<0.1%,0.0,--
2025-03-02,哪吒之魔童闹海,上映33天,142.87亿,14092.36万,77.8%,221681,55.2%,14.4,10.0%
2025-03-02,唐探1900,上映33天,34.30亿,1572.59万,8.6%,55131,13.7%,6.7,6.8%
2025-03-02,熊出没·重启未来,上映33天,7.81亿,575.97万,3.1%,24933,6.2%,5.7,6.1%
2025-03-02,诡才之道,上映9天,2917.4万,355.12万,1.9%,15073,3.7%,5.8,6.2%
2025-03-02,封神第二部：战火西岐,上映33天,12.11亿,302.10万,1.6%,16004,3.9%,4.2,4.9%
2025-03-02,初步举证,上映3天,781.4万,268.88万,1.4%,11055,2.7%,6.1,6.4%
2025-03-02,猫猫的奇幻漂流,上映3天,587.2万,199.58万,1.1%,8965,2.2%,5.4,5.8%
2025-03-02,射雕英雄传：侠之大者,上映33天,6.66亿,125.32万,0.6%,6261,1.5%,4.6,5.4%
2025-03-02,您的声音,上映13天,5052.0万,114.45万,0.6%,7035,1.7%,3.7,3.7%
2025-03-02,花样年华,上映17天,5752.9万,105.68万,0.5%,5758,1.4%,4.3,4.6%
2025-03-02,美国队长4,上映17天,1.02亿,71.54万,0.3%,7109,1.7%,2.4,2.5%
2025-03-02,你的颜色,上映10天,1636.1万,60.31万,0.3%,6193,1.5%,2.6,2.7%
2025-03-02,还有明天,点映,175.6万,55.77万,0.3%,634,0.1%,20.7,21.7%
2025-03-02,阴阳师0,上映3天,219.6万,43.30万,0.2%,9931,2.4%,1.1,1.1%
2025-03-02,灶王传,上映37天,377.8万,31.65万,0.1%,109,<0.1%,68.9,49.8%
2025-03-02,编号17,点映,31.2万,31.20万,0.1%,38,<0.1%,148.2,99.7%
2025-03-02,异乡来客,上映73天,326.5万,19.87万,0.1%,55,<0.1%,71.8,56.3%
2025-03-02,雄狮少年2,上映79天,8278.7万,17.94万,<0.1%,469,0.1%,9.1,9.4%
2025-03-02,致命抉择,上映3天,95.5万,17.28万,<0.1%,2980,0.7%,1.6,1.7%
2025-03-02,厨房,上映3天,40.4万,9.63万,<0.1%,794,0.1%,2.9,3.4%
2025-03-02,误杀3,上映65天,9.32亿,7.62万,<0.1%,445,0.1%,4.1,4.6%
2025-03-02,破·地狱,上映79天,2.10亿,3.20万,<0.1%,127,<0.1%,6.4,7.8%
2025-03-02,小小的我,上映66天,7.65亿,2.88万,<0.1%,32,<0.1%,24.9,30.8%
2025-03-02,海绵宝宝：皮老板大电影,点映,2.5万,2.59万,<0.1%,1,<0.1%,324.0,--
2025-03-02,寻秘自然：时间的形状,,29.4万,2.24万,<0.1%,5,<0.1%,157.8,82.4%
2025-03-02,去唱卡拉OK吧！,上映45天,425.6万,1.75万,<0.1%,36,<0.1%,13.4,14.5%
2025-03-02,多幸运遇见你,点映,1.5万,1.50万,<0.1%,7,<0.1%,70.3,75.6%
2025-03-02,蛟龙行动,上映33天,3.89亿,1.16万,<0.1%,6,<0.1%,45.0,61.7%
2025-03-02,潮,点映,7400,0.74万,<0.1%,1,<0.1%,296.0,--
2025-03-02,刺猬索尼克3,上映52天,4414.0万,0.49万,<0.1%,43,<0.1%,3.2,3.7%
2025-03-02,苍山,点映,12.8万,0.35万,<0.1%,3,<0.1%,43.0,48.3%
2025-03-02,完美的日子,,319.5万,0.31万,<0.1%,12,<0.1%,5.9,10.0%
2025-03-02,天龙押运,上映73天,50.1万,0.20万,<0.1%,4,<0.1%,13.3,17.5%
2025-03-02,穿越时空的少女,上映51天,821.6万,0.17万,<0.1%,14,<0.1%,3.1,3.7%
2025-03-02,火锅艺术家,上映59天,5910.3万,0.12万,<0.1%,27,<0.1%,1.3,1.6%
2025-03-02,边海,上映17天,52.3万,0.11万,<0.1%,49,<0.1%,0.7,0.8%
2025-03-02,这个杀手不太冷,,1744.1万,0.11万,<0.1%,4,<0.1%,7.8,14.0%
2025-03-02,碟仙玩偶,上映52天,375.1万,0.08万,<0.1%,54,<0.1%,0.5,0.6%
2025-03-02,里斯本丸沉没,,4738.4万,0.07万,<0.1%,2,<0.1%,7.0,7.2%
2025-03-02,超级的我,,1233.1万,0.07万,<0.1%,8,<0.1%,2.4,--
2025-03-02,狗的审判,上映45天,64.8万,0.04万,<0.1%,4,<0.1%,3.5,4.6%
2025-03-02,天马星空,上映9天,3.4万,0.04万,<0.1%,35,<0.1%,0.4,0.8%
2025-03-02,康熙与路易十四,,260.0万,0.03万,<0.1%,2,<0.1%,3.5,5.0%
2025-03-02,出走的决心,,1.24亿,0.03万,<0.1%,1,<0.1%,7.0,--
2025-03-02,远方的山,上映3天,800,0.03万,<0.1%,1,<0.1%,10.0,--
2025-03-02,“骗骗”喜欢你,上映62天,4.45亿,0.02万,<0.1%,32,<0.1%,0.3,1.5%
2025-03-02,多想和你再见一面,上映79天,252.7万,0.01万,<0.1%,3,<0.1%,1.3,1.8%
2025-03-02,天堂旅行团,点映,160,0.01万,<0.1%,1,<0.1%,4.0,--
2025-03-02,新龙门客栈（舞台纪录电影·越剧）,,612.4万,0.01万,<0.1%,1,<0.1%,4.0,5.3%
2025-03-02,朝花夕拾,上映52天,1.9万,0.01万,<0.1%,1,<0.1%,3.0,3.7%
2025-03-02,小城季风,上映59天,5.3万,0.01万,<0.1%,1,<0.1%,4.0,13.3%
2025-03-02,幸运阁,上映74天,8.5万,0.01万,<0.1%,1,<0.1%,4.0,13.3%
2025-03-02,好东西,上映101天,7.21亿,0.00万,<0.1%,1,<0.1%,4.0,4.8%
2025-03-02,皇后乐队蒙特利尔现场演唱会,上映87天,398.2万,0.00万,<0.1%,2,<0.1%,1.0,1.6%
2025-03-02,六尺巷,,1.4万,0.00万,<0.1%,2,<0.1%,1.0,0.7%
2025-03-02,新大头儿子和小头爸爸6：迷你大冒险,,2823.8万,0.00万,<0.1%,2,<0.1%,1.0,0.9%
2025-03-02,无玷之城,上映16天,7044,0.00万,<0.1%,5,<0.1%,0.4,0.3%
2025-03-02,目中无人：以眼还眼,展映,46,0.00万,<0.1%,1,<0.1%,2.0,8.3%
2025-03-02,小英雄雨来,上映52天,3.0万,0.00万,<0.1%,5,<0.1%,0.2,0.3%
2025-03-02,假爸爸,上映52天,4053.0万,0.00万,<0.1%,8,<0.1%,0.1,0.1%
2025-03-02,情满木兰,上映6天,3.7万,0.00万,<0.1%,2,<0.1%,0.5,--
2025-03-02,蝉鸣之夏,上映3天,1489,0.00万,<0.1%,7,<0.1%,0.1,0.2%
2025-03-02,玩命大师,,11.6万,0万,<0.1%,2,<0.1%,0.0,--
2025-03-02,平原上的火焰,点映,11.7万,0万,<0.1%,3,<0.1%,0.0,--
2025-03-02,东坡（黄梅戏）,展映,408,0万,<0.1%,1,<0.1%,0.0,--
2025-03-02,女人世界,,165.0万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-02,凤鸣飞天,,32.0万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-02,看不见的朋友,,72.9万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-02,直播惊魂夜,上映62天,82.2万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-02,名侦探柯南：迷宫的十字路口,上映66天,1.48亿,0万,<0.1%,1,<0.1%,0.0,--
2025-03-02,吉庆街火,上映33天,1.8万,0万,<0.1%,5,<0.1%,0.0,--
2025-03-02,奇妙萌可大电影,,1118.5万,0万,<0.1%,10,<0.1%,0.0,--
2025-03-02,森林飞侠,,40.4万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-02,变形金刚：起源,,1.52亿,0万,<0.1%,2,<0.1%,0.0,--
2025-03-02,浴血困牛山,,60.0万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-02,戏,上映94天,100.0万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-02,蜡笔小新：我们的恐龙日记,上映100天,1.27亿,0万,<0.1%,1,<0.1%,0.0,--
2025-03-02,地球脉动：极境生存,,624.1万,0万,<0.1%,13,<0.1%,0.0,--
2025-03-03,哪吒之魔童闹海,上映34天,143.15亿,2813.30万,63.2%,186637,53.1%,3.4,2.3%
2025-03-03,唐探1900,上映34天,34.36亿,580.48万,13.0%,53101,15.1%,2.6,2.5%
2025-03-03,您的声音,上映14天,5317.2万,265.20万,5.9%,9232,2.6%,6.8,6.8%
2025-03-03,封神第二部：战火西岐,上映34天,12.13亿,209.45万,4.7%,18039,5.1%,2.6,2.9%
2025-03-03,诡才之道,上映10天,3056.6万,139.20万,3.1%,16446,4.6%,2.1,2.2%
2025-03-03,初步举证,上映4天,912.7万,131.29万,2.9%,11678,3.3%,2.8,2.9%
2025-03-03,猫猫的奇幻漂流,上映4天,650.0万,62.74万,1.4%,5799,1.6%,2.6,2.7%
2025-03-03,射雕英雄传：侠之大者,上映34天,6.67亿,51.04万,1.1%,7585,2.1%,1.6,1.8%
2025-03-03,花样年华,上映18天,5794.7万,41.85万,0.9%,6644,1.8%,1.5,1.6%
2025-03-03,熊出没·重启未来,上映34天,7.81亿,31.39万,0.7%,10006,2.8%,0.8,0.7%
2025-03-03,灶王传,上映38天,406.1万,28.24万,0.6%,100,<0.1%,67.5,47.5%
2025-03-03,美国队长4,上映18天,1.03亿,26.00万,0.5%,7796,2.2%,0.8,0.8%
2025-03-03,阴阳师0,上映4天,235.0万,15.43万,0.3%,7587,2.1%,0.5,0.5%
2025-03-03,异乡来客,上映74天,339.5万,12.95万,0.2%,59,<0.1%,43.5,31.7%
2025-03-03,致命抉择,上映4天,107.6万,12.11万,0.2%,2947,0.8%,1.1,1.1%
2025-03-03,你的颜色,上映11天,1648.0万,11.86万,0.2%,5470,1.5%,0.6,0.5%
2025-03-03,误杀3,上映66天,9.32亿,4.35万,<0.1%,547,0.1%,1.9,2.2%
2025-03-03,厨房,上映4天,43.9万,3.52万,<0.1%,471,0.1%,1.7,1.9%
2025-03-03,雄狮少年2,上映80天,8281.8万,3.04万,<0.1%,376,0.1%,2.0,2.0%
2025-03-03,破·地狱,上映80天,2.10亿,1.49万,<0.1%,151,<0.1%,2.4,2.8%
2025-03-03,小小的我,上映67天,7.65亿,0.58万,<0.1%,31,<0.1%,5.3,5.8%
2025-03-03,去唱卡拉OK吧！,上映46天,425.9万,0.28万,<0.1%,32,<0.1%,2.2,2.5%
2025-03-03,潮,点映,1.0万,0.27万,<0.1%,1,<0.1%,67.0,75.0%
2025-03-03,边海,上映18天,52.5万,0.26万,<0.1%,66,<0.1%,1.5,1.6%
2025-03-03,昆岗的号角,上映96天,20.9万,0.25万,<0.1%,2,<0.1%,37.0,64.6%
2025-03-03,情满木兰,上映7天,4.0万,0.24万,<0.1%,3,<0.1%,27.0,6.6%
2025-03-03,浴血困牛山,,60.2万,0.18万,<0.1%,4,<0.1%,12.3,22.1%
2025-03-03,椰林深处,上映84天,17.8万,0.16万,<0.1%,2,<0.1%,32.5,49.6%
2025-03-03,苍山,零点场,13.0万,0.15万,<0.1%,3,<0.1%,20.0,57.7%
2025-03-03,完美的日子,,319.6万,0.12万,<0.1%,14,<0.1%,2.2,2.9%
2025-03-03,大突围,上映95天,1272.6万,0.12万,<0.1%,1,<0.1%,30.0,--
2025-03-03,碟仙玩偶,上映53天,375.2万,0.09万,<0.1%,65,<0.1%,0.5,0.6%
2025-03-03,康熙与路易十四,,260.1万,0.06万,<0.1%,2,<0.1%,8.0,18.3%
2025-03-03,天龙押运,上映74天,50.1万,0.06万,<0.1%,4,<0.1%,4.0,6.2%
2025-03-03,穿越时空的少女,上映52天,821.6万,0.04万,<0.1%,9,<0.1%,1.3,2.1%
2025-03-03,天马星空,上映10天,3.4万,0.03万,<0.1%,48,<0.1%,0.3,0.4%
2025-03-03,刺猬索尼克3,上映53天,4414.1万,0.03万,<0.1%,21,<0.1%,0.4,0.7%
2025-03-03,目中无人：以眼还眼,展映,343,0.02万,<0.1%,11,<0.1%,1.1,11.5%
2025-03-03,狗的审判,上映46天,64.8万,0.01万,<0.1%,5,<0.1%,1.0,2.4%
2025-03-03,幸运阁,上映75天,8.5万,0.01万,<0.1%,1,<0.1%,3.0,25.0%
2025-03-03,假爸爸,上映53天,4053.0万,0.00万,<0.1%,15,<0.1%,0.1,0.4%
2025-03-03,吉庆街火,上映34天,1.8万,0.00万,<0.1%,5,<0.1%,0.4,0.8%
2025-03-03,还有明天,点映,175.6万,0.00万,<0.1%,9,<0.1%,0.0,--
2025-03-03,小城季风,上映60天,5.3万,0.00万,<0.1%,1,<0.1%,1.0,8.3%
2025-03-03,无玷之城,上映17天,7094,0.00万,<0.1%,6,<0.1%,0.3,0.3%
2025-03-03,皇后乐队蒙特利尔现场演唱会,上映88天,398.2万,0.00万,<0.1%,3,<0.1%,0.3,0.8%
2025-03-03,要牛,上映53天,1.3万,0.00万,<0.1%,1,<0.1%,1.0,1.1%
2025-03-03,出走的决心,,1.24亿,0.00万,<0.1%,2,<0.1%,0.0,--
2025-03-03,志愿军：存亡之战,,12.06亿,0万,<0.1%,1,<0.1%,0.0,--
2025-03-03,“骗骗”喜欢你,上映63天,4.45亿,0万,<0.1%,12,<0.1%,0.0,0.5%
2025-03-03,小英雄雨来,上映53天,3.0万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-03,东坡（黄梅戏）,展映,408,0万,<0.1%,1,<0.1%,0.0,--
2025-03-03,金的音像店,,180.8万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-03,看不见的朋友,,72.9万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-03,直播惊魂夜,上映63天,82.2万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-03,今年二十二,上映88天,601.9万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-03,想飞的女孩,,点映,0万,<0.1%,1,<0.1%,0.0,--
2025-03-03,井冈星火,,1650.7万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-03,多想和你再见一面,上映80天,252.7万,0万,<0.1%,4,<0.1%,0.0,--
2025-03-03,三大队,,7.05亿,0万,<0.1%,3,<0.1%,0.0,--
2025-03-03,极限守护,上映68天,32.6万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-03,火锅艺术家,上映60天,5910.3万,0万,<0.1%,4,<0.1%,0.0,--
2025-03-03,六尺巷,,1.4万,0万,<0.1%,2,<0.1%,0.0,--
2025-03-03,天堂旅行团,点映,160,0万,<0.1%,2,<0.1%,0.0,--
2025-03-03,超级的我,,1233.1万,0万,<0.1%,8,<0.1%,0.0,--
2025-03-03,新大头儿子和小头爸爸6：迷你大冒险,,2823.8万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-03,蛟龙行动,上映34天,3.89亿,0万,<0.1%,3,<0.1%,0.0,--
2025-03-03,好东西,,7.21亿,0万,<0.1%,3,<0.1%,0.0,--
2025-03-03,蜡笔小新：我们的恐龙日记,上映101天,1.27亿,0万,<0.1%,1,<0.1%,0.0,--
2025-03-03,蝉鸣之夏,上映4天,1489,0万,<0.1%,10,<0.1%,0.0,--
2025-03-03,地球脉动：极境生存,,624.1万,0万,<0.1%,1,<0.1%,0.0,--
2025-03-04,哪吒之魔童闹海,上映35天,143.40亿,2466.33万,60.9%,182807,52.5%,3.0,2.1%
2025-03-04,唐探1900,上映35天,34.41亿,562.46万,13.8%,53274,15.3%,2.5,2.5%
2025-03-04,您的声音,上映15天,5605.9万,288.66万,7.1%,4266,1.2%,16.0,17.1%
2025-03-04,初步举证,上映5天,1073.6万,160.94万,3.9%,12626,3.6%,3.2,3.3%
2025-03-04,诡才之道,上映11天,3184.6万,128.02万,3.1%,16608,4.7%,2.0,2.0%
2025-03-04,封神第二部：战火西岐,上映35天,12.14亿,122.43万,3.0%,18274,5.2%,1.5,1.7%
2025-03-04,猫猫的奇幻漂流,上映5天,729.0万,79.04万,1.9%,5994,1.7%,3.2,3.2%
2025-03-04,射雕英雄传：侠之大者,上映35天,6.67亿,55.22万,1.3%,7880,2.2%,1.7,1.9%
2025-03-04,花样年华,上映19天,5835.3万,40.53万,1.0%,6667,1.9%,1.5,1.6%
2025-03-04,熊出没·重启未来,上映35天,7.82亿,27.15万,0.6%,9449,2.7%,0.7,0.7%
2025-03-04,美国队长4,上映19天,1.03亿,23.69万,0.5%,7604,2.1%,0.8,0.8%
2025-03-04,灶王传,上映39天,428.7万,22.64万,0.5%,83,<0.1%,63.8,42.1%
2025-03-04,异乡来客,上映75天,352.1万,12.67万,0.3%,51,<0.1%,48.2,40.8%
2025-03-04,阴阳师0,上映5天,246.6万,11.61万,0.2%,6381,1.8%,0.5,0.5%
2025-03-04,致命抉择,上映5天,118.8万,11.19万,0.2%,2981,0.8%,1.0,1.0%
2025-03-04,苍山,上映首日,22.3万,9.35万,0.2%,5470,1.5%,0.5,0.5%
2025-03-04,你的颜色,上映12天,1657.2万,9.26万,0.2%,5186,1.4%,0.5,0.5%
2025-03-04,雄狮少年2,上映81天,8286.0万,4.21万,0.1%,387,0.1%,2.5,2.5%
2025-03-04,误杀3,上映67天,9.32亿,4.02万,<0.1%,585,0.1%,1.7,2.0%
2025-03-04,厨房,上映5天,47.5万,3.53万,<0.1%,430,0.1%,1.9,2.0%
2025-03-04,破·地狱,上映81天,2.10亿,1.66万,<0.1%,174,<0.1%,2.5,2.8%
2025-03-04,边海,上映19天,53.5万,0.93万,<0.1%,73,<0.1%,4.7,6.2%
2025-03-04,小小的我,上映68天,7.65亿,0.44万,<0.1%,48,<0.1%,2.3,3.5%
2025-03-04,大突围,上映96天,1272.9万,0.30万,<0.1%,2,<0.1%,38.5,--
2025-03-04,去唱卡拉OK吧！,上映47天,426.1万,0.25万,<0.1%,28,<0.1%,2.1,2.4%
2025-03-04,昆岗的号角,上映97天,21.1万,0.23万,<0.1%,2,<0.1%,33.0,56.8%
2025-03-04,潮,点映,1.2万,0.21万,<0.1%,1,<0.1%,60.0,55.0%
2025-03-04,完美的日子,,319.8万,0.20万,<0.1%,13,<0.1%,3.7,6.1%
2025-03-04,单声,,202.1万,0.20万,<0.1%,1,<0.1%,101.0,--
2025-03-04,情满木兰,上映8天,4.2万,0.20万,<0.1%,3,<0.1%,22.3,58.6%
2025-03-04,穿越时空的少女,上映53天,821.7万,0.09万,<0.1%,9,<0.1%,2.8,4.7%
2025-03-04,康熙与路易十四,,260.2万,0.09万,<0.1%,2,<0.1%,10.0,10.0%
2025-03-04,狮子吼,,2.4万,0.09万,<0.1%,1,<0.1%,36.0,100.0%
2025-03-04,碟仙玩偶,上映54天,375.3万,0.06万,<0.1%,74,<0.1%,0.3,0.3%
2025-03-04,浴血困牛山,,60.2万,0.05万,<0.1%,2,<0.1%,7.0,10.0%
2025-03-04,天龙押运,上映75天,50.2万,0.04万,<0.1%,4,<0.1%,3.3,5.7%
2025-03-04,天马星空,上映11天,3.5万,0.04万,<0.1%,45,<0.1%,0.3,0.5%
2025-03-04,刺猬索尼克3,上映54天,4414.1万,0.03万,<0.1%,21,<0.1%,0.4,0.6%
2025-03-04,超级的我,,1233.2万,0.02万,<0.1%,8,<0.1%,1.3,--
2025-03-04,出走的决心,,1.24亿,0.01万,<0.1%,3,<0.1%,2.3,10.8%
2025-03-04,钱来钱去,上映75天,46.9万,0.01万,<0.1%,1,<0.1%,2.0,3.3%
2025-03-04,名侦探柯南：迷宫的十字路口,上映68天,1.48亿,0.01万,<0.1%,1,<0.1%,4.0,14.8%
2025-03-04,狗的审判,上映47天,64.8万,0.01万,<0.1%,7,<0.1%,0.4,0.4%
2025-03-04,无玷之城,上映18天,7194,0.01万,<0.1%,10,<0.1%,0.4,0.2%
2025-03-04,六尺巷,,1.4万,0.00万,<0.1%,2,<0.1%,1.5,1.5%
2025-03-04,小英雄雨来,上映54天,3.1万,0.00万,<0.1%,3,<0.1%,0.3,0.3%
2025-03-04,狮子王：木法沙传奇,上映75天,1.23亿,0.00万,<0.1%,1,<0.1%,1.0,--
