日期,影片,上映信息,总票房,当日综合票房,票房占比,排片场次,排片占比,场均人次,上座率
2024-08-01,浏阳河上,,236.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,疯狂丑小鸭2靠谱英雄,,1002.3万,0万,<0.1%,2,<0.1%,0.0,--
2024-08-01,厉害了，我的国,,4.80亿,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,潜艇总动员：环游地球80天,,5261.5万,0万,<0.1%,3,<0.1%,0.0,--
2024-08-01,守岛人,,1.38亿,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,猩球崛起：新世界,上映84天,2.09亿,0万,<0.1%,2,<0.1%,0.0,--
2024-08-01,巧虎奇幻舞台历险记,,648.4万,0万,<0.1%,27,<0.1%,0.0,--
2024-08-01,太阳升起的时刻,,1246.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,志愿军：雄兵出击,,8.68亿,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,陪你在全世界长大,,131.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,困兽,,2177.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,烈火英雄,,17.06亿,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,潜艇总动员5：时光宝盒,,4705.7万,0万,<0.1%,3,<0.1%,0.0,--
2024-08-01,茶啊二中,,3.84亿,0万,<0.1%,2,<0.1%,0.0,--
2024-08-01,小行星猎人,,237.6万,0万,<0.1%,2,<0.1%,0.0,--
2024-08-01,黑暗森林,上映42天,4.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,头脑特工队,,9706.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,长安三万里,,18.24亿,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,我是哪吒2之英雄归来,,1758.9万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,申纪兰,,482.1万,0万,<0.1%,3,<0.1%,0.0,--
2024-08-01,红色裁判,,4.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,密室逃脱,,26.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,功夫王之萌虎上山,,522.5万,0万,<0.1%,3,<0.1%,0.0,--
2024-08-01,宇宙探索编辑部,,6720.5万,0万,<0.1%,3,<0.1%,0.0,--
2024-08-01,阿里巴巴三根金发,,1030.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,流浪地球,,46.87亿,0万,<0.1%,10,<0.1%,0.0,--
2024-08-01,飞鸭向前冲,,1612.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,新神榜：杨戬,,5.55亿,0万,<0.1%,2,<0.1%,0.0,--
2024-08-01,红色冲浪板,上映77天,147.9万,0万,<0.1%,2,<0.1%,0.0,--
2024-08-01,我们的岁月,,1022.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,天空之城,,1.35亿,0万,<0.1%,2,<0.1%,0.0,--
2024-08-01,脐带,,169.7万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,汪汪队立大功大电影2：超能大冒险,,1.38亿,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,搞定岳父大人,,1748.9万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,十八洞村,,1.07亿,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,毛泽东在才溪,,137.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,白蛇：浮生,点映,64.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,西瓜队,上映56天,4730,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,一生只为一事来,,599.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,韦驮门,上映20天,27.4万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,银河宝贝,,107.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,草原大作战,,190.6万,0万,<0.1%,2,<0.1%,0.0,--
2024-08-01,雪域少年,,1059.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,我们是第一书记,,345.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,奇异世界历险记,,502.1万,0万,<0.1%,3,<0.1%,0.0,--
2024-08-01,哥斯拉大战金刚2：帝国崛起,,9.56亿,0万,<0.1%,2,<0.1%,0.0,--
2024-08-01,天慕,,1066.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,我才不要和你做朋友呢,上映55天,2.04亿,0万,<0.1%,7,<0.1%,0.0,--
2024-08-01,功夫熊猫4,,3.73亿,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,万物三生,,3210,0万,<0.1%,2,<0.1%,0.0,--
2024-08-01,消失的木偶,,288.3万,0万,<0.1%,1,<0.1%,0.0,0.8%
2024-08-01,屋顶足球,,103.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,井冈星火,,1644.9万,0万,<0.1%,4,<0.1%,0.0,--
2024-08-01,哪吒之魔童降世,,50.35亿,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,打过长江去,,2245.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,替身纸人2,上映76天,391.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,同学们,上映41天,16.7万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,宇宙护卫队：风暴力量,,2013.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,流浪地球：飞跃2020特别版,,425.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,发小儿万岁,上映70天,150.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,潜艇总动员：寻龙,上映62天,3228.6万,0万,<0.1%,7,<0.1%,0.0,--
2024-08-01,特技狂人,上映77天,894.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,狙击手,,6.08亿,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,熊出没·伴我“熊芯”,,14.95亿,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,哆啦A梦：大雄的地球交响乐,上映63天,1.31亿,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,红猪,,2323.3万,0万,<0.1%,8,<0.1%,0.0,--
2024-08-01,加菲猫家族,上映62天,1.84亿,0万,<0.1%,4,<0.1%,0.0,--
2024-08-01,棉花糖和云朵妈妈1宝贝芯计划,,1290.9万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,我和我的祖国,,31.70亿,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,失恋培训班,,展映,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,失而复得,,463.9万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,遍地狼烟,,868.8万,0万,<0.1%,2,<0.1%,0.0,--
2024-08-01,王牌二哈,,311.5万,0万,<0.1%,2,<0.1%,0.0,--
2024-08-01,热辣滚烫,,34.17亿,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,疯狂小世界,,257.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-08-01,末路狂花钱,上映93天,7.81亿,0万,<0.1%,1,<0.1%,0.0,--
2024-08-02,抓娃娃,上映18天,25.22亿,5054.32万,44.0%,125295,31.0%,9.8,6.7%
2024-08-02,死侍与金刚狼,上映8天,2.76亿,1805.96万,15.7%,59107,14.6%,7.1,5.2%
2024-08-02,解密,点映,9313.2万,1676.35万,14.6%,60860,15.0%,6.6,5.1%
2024-08-02,从21世纪安全撤离,上映首日,4541.6万,894.72万,7.7%,41893,10.3%,5.2,5.0%
2024-08-02,默杀,上映31天,12.82亿,818.26万,7.1%,35208,8.7%,5.7,5.9%
2024-08-02,神偷奶爸4,上映22天,3.15亿,473.78万,4.1%,21316,5.2%,5.7,5.6%
2024-08-02,异人之下,上映8天,1.11亿,201.70万,1.7%,20632,5.1%,2.3,2.4%
2024-08-02,喜羊羊与灰太狼之守护,上映15天,6842.3万,131.91万,1.1%,12679,3.1%,2.9,3.1%
2024-08-02,你的名字。,,7.02亿,115.39万,1.0%,8190,2.0%,3.8,3.9%
2024-08-02,头脑特工队2,上映43天,3.34亿,46.98万,0.4%,2651,0.6%,4.5,4.6%
2024-08-02,蓝色禁区：凪,上映8天,3095.1万,42.40万,0.3%,7559,1.8%,1.5,1.5%
2024-08-02,落凡尘,上映22天,3571.6万,29.09万,0.2%,2044,0.5%,3.9,4.4%
2024-08-02,逆行人生,点映,26.2万,22.83万,0.1%,27,<0.1%,150.0,1.3%
2024-08-02,一生交给党,重映2天,90.6万,19.60万,0.1%,403,<0.1%,14.9,19.5%
2024-08-02,白蛇：浮生,点映,82.3万,18.11万,0.1%,27,<0.1%,119.6,6.5%
2024-08-02,谯国夫人,上映29天,911.2万,15.02万,0.1%,112,<0.1%,33.8,31.1%
2024-08-02,我，就是风!,上映67天,882.2万,14.52万,0.1%,54,<0.1%,84.8,72.0%
2024-08-02,龙卷风,上映15天,1967.4万,11.19万,<0.1%,684,0.1%,3.9,4.6%
2024-08-02,信仰无敌,上映19天,45.5万,8.83万,<0.1%,85,<0.1%,41.3,53.5%
2024-08-02,地球脉动：极境生存,上映7天,185.5万,8.80万,<0.1%,660,0.1%,3.4,3.2%
2024-08-02,云边有个小卖部,上映42天,4.98亿,5.53万,<0.1%,609,0.1%,2.3,2.7%
2024-08-02,唤醒者,上映43天,474.2万,5.04万,<0.1%,34,<0.1%,40.9,16.6%
2024-08-02,八十天环游地球,上映7天,135.9万,3.86万,<0.1%,683,0.1%,1.6,1.6%
2024-08-02,排球少年!! 垃圾场决战,上映49天,1.28亿,3.16万,<0.1%,300,<0.1%,2.9,2.8%
2024-08-02,苍穹,展映,2515.4万,3.12万,<0.1%,6,<0.1%,130.0,--
2024-08-02,亲密,上映8天,36.6万,2.46万,<0.1%,78,<0.1%,8.5,0.3%
2024-08-02,泳者之心,上映64天,958.1万,2.45万,<0.1%,92,<0.1%,6.1,7.7%
2024-08-02,寂静之地：入侵日,上映36天,1.29亿,2.36万,<0.1%,323,<0.1%,2.1,2.4%
2024-08-02,钱塘风云,上映2天,4.0万,2.23万,<0.1%,19,<0.1%,24.0,4.8%
2024-08-02,跳水吧，少年郎,上映24天,78.4万,2.12万,<0.1%,4,<0.1%,177.0,47.7%
2024-08-02,阿莫阿依,,1291.3万,1.82万,<0.1%,17,<0.1%,40.9,94.8%
2024-08-02,白于山之歌,上映78天,4.7万,1.73万,<0.1%,10,<0.1%,69.5,8.9%
2024-08-02,传说,上映24天,7987.5万,1.64万,<0.1%,342,<0.1%,1.3,1.6%
2024-08-02,小孩不笨3,点映,1.9万,1.63万,<0.1%,4,<0.1%,127.8,--
2024-08-02,北极荒原,展映,122.5万,1.55万,<0.1%,2,<0.1%,181.0,56.7%
2024-08-02,开国将帅授衔1955,,686.7万,1.46万,<0.1%,15,<0.1%,25.1,--
2024-08-02,密语者,点映,4.8万,1.45万,<0.1%,2,<0.1%,145.0,--
2024-08-02,富贵东西,上映80天,151.9万,1.39万,<0.1%,8,<0.1%,49.0,--
2024-08-02,扫黑·决不放弃,上映56天,1.92亿,1.39万,<0.1%,23,<0.1%,15.7,10.8%
2024-08-02,加拉帕戈斯：自然的仙境,展映,40.4万,1.16万,<0.1%,2,<0.1%,135.0,42.9%
2024-08-02,青年邓颖超,上映65天,22.8万,1.11万,<0.1%,13,<0.1%,42.9,13.8%
2024-08-02,最后的心事,,2.5万,1.00万,<0.1%,3,<0.1%,134.0,38.8%
2024-08-02,机器人之梦,上映56天,1161.9万,0.95万,<0.1%,43,<0.1%,4.6,5.7%
2024-08-02,惊心妒怨,上映43天,114.0万,0.92万,<0.1%,107,<0.1%,2.7,2.9%
2024-08-02,父亲在远方,上映75天,62.3万,0.77万,<0.1%,10,<0.1%,22.1,21.4%
2024-08-02,出发,上映33天,509.4万,0.77万,<0.1%,16,<0.1%,13.7,19.0%
2024-08-02,康熙与路易十四,上映72天,186.6万,0.75万,<0.1%,7,<0.1%,27.1,11.3%
2024-08-02,永不消逝的电波（舞台纪录电影·舞剧）,上映46天,196.9万,0.72万,<0.1%,9,<0.1%,19.0,17.2%
2024-08-02,回西藏,,287.1万,0.67万,<0.1%,4,<0.1%,67.0,--
2024-08-02,伞少女,上映28天,1897.5万,0.65万,<0.1%,143,<0.1%,1.2,1.4%
2024-08-02,少年先锋,,55.6万,0.61万,<0.1%,1,<0.1%,206.0,--
2024-08-02,二郎神之深海蛟龙,上映21天,406.1万,0.61万,<0.1%,217,<0.1%,0.8,0.8%
2024-08-02,断线之后,上映29天,5.6万,0.59万,<0.1%,5,<0.1%,59.6,--
2024-08-02,单声,,160.9万,0.59万,<0.1%,7,<0.1%,30.4,--
2024-08-02,2024年巴黎奥运会赛事影院直播活动（开幕式）,上映7天,137.6万,0.55万,<0.1%,86,<0.1%,1.3,--
2024-08-02,寻秘自然：无形之力,上映13天,67.3万,0.54万,<0.1%,54,<0.1%,3.7,1.3%
2024-08-02,陌路惊魂,上映50天,144.4万,0.54万,<0.1%,66,<0.1%,2.6,2.4%
2024-08-02,欢迎来到我身边,上映29天,4546.4万,0.49万,<0.1%,108,<0.1%,1.1,1.7%
2024-08-02,金腰带,点映,32.2万,0.45万,<0.1%,1,<0.1%,24.0,--
2024-08-02,一千零一夜之拯救黄金城,上映21天,45.4万,0.39万,<0.1%,27,<0.1%,5.6,6.4%
2024-08-02,周立波回清溪,上映80天,1035.6万,0.35万,<0.1%,2,<0.1%,70.0,58.5%
2024-08-02,超级的我,,1201.3万,0.34万,<0.1%,8,<0.1%,15.0,--
2024-08-02,查拳风云,上映22天,1.2万,0.30万,<0.1%,8,<0.1%,8.9,15.7%
2024-08-02,走走停停,上映56天,1.02亿,0.23万,<0.1%,7,<0.1%,10.7,3.4%
2024-08-02,绝地重生,,1110.9万,0.23万,<0.1%,3,<0.1%,22.0,--
2024-08-02,根据地,,188.3万,0.20万,<0.1%,2,<0.1%,50.0,--
2024-08-02,李夏·在路上,,84.3万,0.20万,<0.1%,2,<0.1%,40.0,--
2024-08-02,间谍过家家 代号：白,上映95天,2.93亿,0.17万,<0.1%,18,<0.1%,2.8,3.9%
2024-08-02,海关战线,上映36天,1.29亿,0.15万,<0.1%,40,<0.1%,1.0,1.0%
2024-08-02,谷魂,,43.2万,0.15万,<0.1%,1,<0.1%,61.0,--
2024-08-02,八百矿工上井冈,,1102.6万,0.14万,<0.1%,1,<0.1%,59.0,1.0%
2024-08-02,我要当老师,,1215.6万,0.14万,<0.1%,2,<0.1%,24.5,--
2024-08-02,生命底色,,61.1万,0.13万,<0.1%,1,<0.1%,26.0,--
2024-08-02,哈尔的移动城堡,上映95天,1.67亿,0.10万,<0.1%,9,<0.1%,3.6,3.9%
2024-08-02,大国粮仓,,123.0万,0.10万,<0.1%,2,<0.1%,25.0,--
2024-08-02,余下都是春天,,40.8万,0.09万,<0.1%,1,<0.1%,49.0,--
2024-08-02,泪光中的妈妈,上映84天,121.7万,0.09万,<0.1%,9,<0.1%,3.2,3.3%
2024-08-02,寻秘自然：地球往事,上映20天,134.7万,0.09万,<0.1%,32,<0.1%,1.0,0.9%
2024-08-02,追光,,62.0万,0.08万,<0.1%,1,<0.1%,34.0,--
2024-08-02,谈判专家,上映56天,1.56亿,0.08万,<0.1%,5,<0.1%,4.2,0.3%
2024-08-02,堡垒,,249.8万,0.08万,<0.1%,2,<0.1%,16.5,--
2024-08-02,疯狂的麦克斯：狂暴女神,上映57天,6069.8万,0.07万,<0.1%,12,<0.1%,1.6,2.6%
2024-08-02,生死坚守,,91.9万,0.07万,<0.1%,2,<0.1%,17.5,--
2024-08-02,两情若是久长时,上映7天,3.7万,0.06万,<0.1%,17,<0.1%,1.4,2.4%
2024-08-02,长征一家人,上映44天,12.1万,0.06万,<0.1%,2,<0.1%,11.5,--
2024-08-02,一和多,点映,4186,0.06万,<0.1%,1,<0.1%,26.0,19.4%
2024-08-02,野百合女孩,展映,14.9万,0.05万,<0.1%,2,<0.1%,9.0,7.5%
2024-08-02,我不是药神,,31.00亿,0.05万,<0.1%,2,<0.1%,29.0,--
2024-08-02,倚剑钟情,上映2天,1881,0.05万,<0.1%,2,<0.1%,11.0,15.6%
2024-08-02,妈妈和七天的时间,上映87天,28.9万,0.03万,<0.1%,4,<0.1%,1.8,2.3%
2024-08-02,潜艇总动员：寻龙,上映63天,3228.6万,0.03万,<0.1%,7,<0.1%,1.4,--
2024-08-02,来福大酒店,上映36天,5644.1万,0.02万,<0.1%,12,<0.1%,0.4,0.8%
2024-08-02,红海行动,,36.52亿,0.02万,<0.1%,2,<0.1%,11.0,--
2024-08-02,长安三万里,,18.24亿,0.02万,<0.1%,3,<0.1%,2.7,5.3%
2024-08-02,沙漏,上映43天,2931.3万,0.01万,<0.1%,6,<0.1%,0.8,1.7%
2024-08-02,我才不要和你做朋友呢,上映56天,2.04亿,0.01万,<0.1%,9,<0.1%,0.6,1.2%
2024-08-02,绝地战警：生死与共,上映42天,3666.7万,0.01万,<0.1%,4,<0.1%,1.5,--
2024-08-02,维和防暴队,上映94天,5.11亿,0.01万,<0.1%,5,<0.1%,0.8,0.9%
