日期,影片,上映信息,总票房,当日综合票房,票房占比,排片场次,排片占比,场均人次,上座率
2024-11-01,唐山大地震,,6.50亿,0万,<0.1%,11,<0.1%,0.0,0.1%
2024-11-01,通往夏天的隧道，再见的出口,上映64天,1685.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-11-01,玩转门神,,30.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-11-01,咱们的工会主席,,14.1万,0万,<0.1%,2,<0.1%,0.0,--
2024-11-01,新大头儿子和小头爸爸2一日成才,,9039.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-11-01,白夜书店,上映36天,1151,0万,<0.1%,1,<0.1%,0.0,--
2024-11-01,哈利·波特与凤凰社,,1.45亿,0万,<0.1%,1,<0.1%,0.0,--
2024-11-01,从21世纪安全撤离,上映92天,1.12亿,0万,<0.1%,1,<0.1%,0.0,--
2024-11-01,猪猪侠大电影·恐龙日记,,7932.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-11-01,带彩球的帐篷,,7.9万,0万,<0.1%,2,<0.1%,0.0,--
2024-11-01,一雪前耻,上映48天,9385.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-11-01,夹缝之间,点映,8.0万,0万,<0.1%,15,<0.1%,0.0,--
2024-11-01,草原大作战,,190.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-11-01,极速阻击,,1.0万,0万,<0.1%,2,<0.1%,0.0,--
2024-11-01,战火青春,,展映,0万,<0.1%,37,<0.1%,0.0,--
2024-11-01,开国大典(下集),,10.7万,0万,<0.1%,2,<0.1%,0.0,--
2024-11-01,燃烧的巴黎圣母院,,99.7万,0万,<0.1%,1,<0.1%,0.0,--
2024-11-01,全员嫌疑人,上映48天,2171.7万,0万,<0.1%,1,<0.1%,0.0,--
2024-11-01,看不见的朋友,上映43天,72.9万,0万,<0.1%,1,<0.1%,0.0,--
2024-11-01,封神第一部,,26.34亿,0万,<0.1%,1,<0.1%,0.0,--
2024-11-01,喜羊羊与灰太狼之守护,,9123.4万,0万,<0.1%,1,<0.1%,0.0,--
2024-11-01,血溅鸳鸯楼,,,0万,<0.1%,2,<0.1%,0.0,--
2024-11-01,乡见未晚,上映50天,29.7万,0万,<0.1%,4,<0.1%,0.0,--
2024-11-01,八角笼中,,22.07亿,0万,<0.1%,2,<0.1%,0.0,--
2024-11-01,熊出没·伴我“熊芯”,,14.95亿,0万,<0.1%,1,<0.1%,0.0,--
2024-11-01,爸爸是外星人,,505.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-11-01,熊出没·逆转时空,,19.84亿,0万,<0.1%,2,<0.1%,0.0,--
2024-11-01,金腰带,上映71天,114.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-11-01,加菲猫家族,,1.84亿,0万,<0.1%,1,<0.1%,0.0,--
2024-11-01,根本停不下来,展映,7.4万,0万,<0.1%,4,<0.1%,0.0,--
2024-11-01,与孩子一同成长,上映53天,14.9万,0万,<0.1%,2,<0.1%,0.0,--
2024-11-01,猴脸,上映66天,1.8万,0万,<0.1%,2,<0.1%,0.0,--
2024-11-01,沉默高原,上映15天,5.3万,0万,<0.1%,3,<0.1%,0.0,--
2024-11-02,毒液：最后一舞,上映11天,4.71亿,4903.93万,35.1%,101973,23.4%,11.7,7.4%
2024-11-02,焚城,上映2天,6102.9万,2964.15万,21.2%,80493,18.5%,9.1,7.1%
2024-11-02,哈利·波特与火焰杯,,1.11亿,1121.82万,8.0%,14816,3.4%,18.3,11.9%
2024-11-02,乔妍的心事,上映8天,1.23亿,1112.34万,7.9%,43431,9.9%,6.6,6.1%
2024-11-02,鸳鸯楼·惊魂,上映3天,2027.6万,913.97万,6.5%,38805,8.9%,7.1,7.5%
2024-11-02,爱你很久很久,上映2天,1068.1万,578.57万,4.1%,36556,8.4%,4.2,4.3%
2024-11-02,蓦然回首,上映8天,4199.5万,529.00万,3.7%,19262,4.4%,7.2,6.7%
2024-11-02,志愿军：存亡之战,上映34天,11.70亿,395.20万,2.8%,17704,4.0%,5.6,5.4%
2024-11-02,这个杀手不太冷,上映2天,686.1万,376.22万,2.6%,21972,5.0%,4.4,4.2%
2024-11-02,哈利·波特与阿兹卡班的囚徒,,7706.9万,192.80万,1.3%,2302,0.5%,19.9,16.5%
2024-11-02,海绵宝宝：拯救比奇堡,上映16天,2188.1万,178.92万,1.2%,11101,2.5%,4.5,4.9%
2024-11-02,熊猫计划,上映33天,2.98亿,163.29万,1.1%,8682,1.9%,5.8,6.4%
2024-11-02,老枪,上映2天,220.4万,126.21万,0.9%,18523,4.2%,1.8,2.0%
2024-11-02,变形金刚：起源,上映37天,1.50亿,45.58万,0.3%,2231,0.5%,5.3,5.7%
2024-11-02,火影忍者剧场版：忍者之路,点映,43.9万,43.98万,0.3%,183,<0.1%,61.5,50.3%
2024-11-02,哈利·波特与密室,,9606.7万,37.86万,0.2%,531,0.1%,16.4,15.4%
2024-11-02,哈利·波特与魔法石,,3.23亿,37.40万,0.2%,478,0.1%,18.2,16.2%
2024-11-02,危机航线,上映34天,2.99亿,23.77万,0.1%,3061,0.7%,1.9,2.2%
2024-11-02,小丑2：双重妄想,上映18天,5351.0万,19.07万,0.1%,1188,0.2%,3.8,4.5%
2024-11-02,一竞到底,上映2天,36.4万,17.74万,0.1%,1171,0.2%,4.4,4.9%
2024-11-02,只此青绿,上映33天,5043.2万,15.01万,0.1%,792,0.1%,4.5,4.8%
2024-11-02,浴火之路,上映33天,4.61亿,13.88万,<0.1%,2000,0.4%,1.8,2.2%
2024-11-02,荒野机器人,上映44天,5110.3万,12.94万,<0.1%,532,0.1%,6.4,7.2%
2024-11-02,爱情神话,,2.60亿,9.47万,<0.1%,2101,0.4%,1.2,1.2%
2024-11-02,新大头儿子和小头爸爸6：迷你大冒险,上映33天,2772.1万,6.60万,<0.1%,946,0.2%,2.2,2.6%
2024-11-02,与你相遇的日子,上映37天,820.8万,6.40万,<0.1%,35,<0.1%,50.1,56.0%
2024-11-02,田园时代,上映22天,261.5万,6.21万,<0.1%,23,<0.1%,83.0,48.0%
2024-11-02,里斯本丸沉没,上映58天,4437.6万,4.98万,<0.1%,143,<0.1%,9.1,9.1%
2024-11-02,出走的决心,上映49天,1.23亿,4.60万,<0.1%,341,<0.1%,3.8,4.8%
2024-11-02,苍穹,展映,2780.6万,4.18万,<0.1%,6,<0.1%,174.2,--
2024-11-02,奇妙萌可大电影,上映49天,1086.6万,4.16万,<0.1%,298,<0.1%,4.6,5.4%
2024-11-02,749局,上映33天,3.75亿,4.09万,<0.1%,510,0.1%,2.3,2.9%
2024-11-02,女人世界,点映,10.0万,3.69万,<0.1%,4,<0.1%,200.5,98.6%
2024-11-02,名侦探柯南：百万美元的五棱星,上映79天,2.86亿,3.49万,<0.1%,155,<0.1%,6.4,8.1%
2024-11-02,开国将帅授衔1955,,836.9万,2.63万,<0.1%,17,<0.1%,42.5,--
2024-11-02,大突围,点映,29.6万,2.38万,<0.1%,46,<0.1%,14.7,5.9%
2024-11-02,门前宝地,上映44天,171.6万,2.29万,<0.1%,9,<0.1%,68.1,0.8%
2024-11-02,最后的里程,点映,2.1万,2.17万,<0.1%,6,<0.1%,77.8,94.6%
2024-11-02,云上的云,上映16天,1080.3万,1.76万,<0.1%,45,<0.1%,14.7,9.0%
2024-11-02,密室逃脱,上映16天,414.5万,1.73万,<0.1%,754,0.1%,0.7,0.7%
2024-11-02,冬天没有童话,,21.9万,1.62万,<0.1%,3,<0.1%,180.0,--
2024-11-02,俺的傻娘,上映19天,4.0万,1.40万,<0.1%,6,<0.1%,62.0,--
2024-11-02,爆款好人,上映33天,2708.0万,1.34万,<0.1%,106,<0.1%,3.4,3.1%
2024-11-02,踢出个未来,上映36天,126.0万,1.25万,<0.1%,6,<0.1%,77.8,40.6%
2024-11-02,一江清水,上映首日,1.3万,1.23万,<0.1%,27,<0.1%,13.2,--
2024-11-02,加拉帕戈斯：自然的仙境,展映,79.1万,0.83万,<0.1%,1,<0.1%,205.0,60.2%
2024-11-02,816,上映15天,79.1万,0.80万,<0.1%,55,<0.1%,4.9,4.2%
2024-11-02,开国宴风云,上映44天,47.5万,0.68万,<0.1%,9,<0.1%,26.4,29.0%
2024-11-02,野孩子,上映51天,2.41亿,0.54万,<0.1%,22,<0.1%,6.8,2.0%
2024-11-02,草原的夏天,,10.6万,0.54万,<0.1%,1,<0.1%,180.0,--
2024-11-02,非洲：塞伦盖蒂国家公园,,11.3万,0.54万,<0.1%,1,<0.1%,180.0,--
2024-11-02,荧屏奇遇,,10.6万,0.54万,<0.1%,1,<0.1%,180.0,--
2024-11-02,雪豹,,848.0万,0.52万,<0.1%,1,<0.1%,124.0,--
2024-11-02,一和多,上映87天,8.9万,0.52万,<0.1%,1,<0.1%,124.0,--
2024-11-02,音乐课,上映19天,25.8万,0.52万,<0.1%,11,<0.1%,23.0,1.4%
2024-11-02,凤鸣飞天,上映4天,6.2万,0.48万,<0.1%,31,<0.1%,5.2,5.2%
2024-11-02,北极荒原,展映,168.6万,0.47万,<0.1%,1,<0.1%,111.0,32.6%
2024-11-02,光之子,上映14天,11.6万,0.47万,<0.1%,26,<0.1%,4.8,8.8%
2024-11-02,奔跑吧，麋鹿,上映59天,32.0万,0.46万,<0.1%,2,<0.1%,77.5,72.5%
2024-11-02,康熙与路易十四,,209.9万,0.43万,<0.1%,3,<0.1%,35.3,9.0%
2024-11-02,流浪地球2：再次冒险,上映49天,54.7万,0.43万,<0.1%,3,<0.1%,36.3,--
2024-11-02,阿莫阿依,,1328.4万,0.43万,<0.1%,5,<0.1%,34.8,46.6%
2024-11-02,蛋宝大营救,上映57天,543.7万,0.43万,<0.1%,30,<0.1%,4.5,1.7%
2024-11-02,申纪兰,,483.1万,0.32万,<0.1%,6,<0.1%,21.8,0.3%
2024-11-02,姥姥的外孙,上映72天,1.26亿,0.31万,<0.1%,13,<0.1%,6.2,8.2%
2024-11-02,白蛇：浮生,上映85天,4.25亿,0.31万,<0.1%,43,<0.1%,1.9,2.7%
2024-11-02,陌上花开,上映9天,7.6万,0.29万,<0.1%,26,<0.1%,4.5,3.2%
2024-11-02,解密,上映92天,3.34亿,0.27万,<0.1%,10,<0.1%,7.7,29.1%
2024-11-02,绑架游戏,上映22天,1615.0万,0.24万,<0.1%,241,<0.1%,0.3,0.4%
2024-11-02,夹缝之间,点映,8.2万,0.20万,<0.1%,2,<0.1%,33.0,22.0%
2024-11-02,熊猫盼盼,展映,48.6万,0.18万,<0.1%,1,<0.1%,63.0,--
2024-11-02,梦幻恋人,上映首日,1828,0.18万,<0.1%,2,<0.1%,36.5,30.2%
2024-11-02,富贵东西,,344.5万,0.18万,<0.1%,6,<0.1%,10.0,--
2024-11-02,我的爷爷,上映44天,253.1万,0.15万,<0.1%,1,<0.1%,30.0,4.0%
2024-11-02,断线之后,,17.7万,0.14万,<0.1%,2,<0.1%,36.0,--
2024-11-02,范蠡献西施（戏曲 粤剧）,上映16天,5.2万,0.13万,<0.1%,3,<0.1%,17.7,27.1%
2024-11-02,江南：在爱开始的地方等你,上映49天,346.1万,0.12万,<0.1%,119,<0.1%,0.3,0.3%
2024-11-02,清道夫,上映2天,2.5万,0.12万,<0.1%,62,<0.1%,0.5,0.5%
2024-11-02,又见米乐,上映83天,6.2万,0.12万,<0.1%,3,<0.1%,15.3,18.2%
2024-11-02,泪光中的妈妈,,135.5万,0.12万,<0.1%,6,<0.1%,10.3,0.6%
2024-11-02,同学们,,26.7万,0.12万,<0.1%,4,<0.1%,15.0,--
2024-11-02,一生交给党,,330.9万,0.10万,<0.1%,2,<0.1%,20.0,--
2024-11-02,加菲猫家族,,1.84亿,0.08万,<0.1%,7,<0.1%,5.1,41.5%
2024-11-02,盐湖计划,上映11天,5.9万,0.07万,<0.1%,47,<0.1%,0.5,0.1%
2024-11-02,幸福的模样,上映90天,37.1万,0.07万,<0.1%,1,<0.1%,21.0,--
2024-11-02,生死坚守,,94.0万,0.07万,<0.1%,1,<0.1%,35.0,48.1%
2024-11-02,伟大征程,上映3天,8.5万,0.06万,<0.1%,173,<0.1%,<0.1,0.0%
2024-11-02,逆行人生,上映86天,3.59亿,0.05万,<0.1%,9,<0.1%,1.4,3.3%
2024-11-02,车库,上映44天,67.7万,0.05万,<0.1%,8,<0.1%,2.0,0.8%
2024-11-02,超级的我,,1223.2万,0.03万,<0.1%,8,<0.1%,1.3,--
2024-11-02,祝你幸福！,上映49天,6000.0万,0.03万,<0.1%,7,<0.1%,1.1,0.2%
2024-11-02,森林飞侠,上映49天,40.3万,0.03万,<0.1%,5,<0.1%,1.8,1.6%
2024-11-02,生命底色,,63.2万,0.03万,<0.1%,1,<0.1%,12.0,--
2024-11-02,永不消逝的电波（舞台纪录电影·舞剧）,,218.5万,0.02万,<0.1%,3,<0.1%,3.7,0.6%
2024-11-02,信仰无敌,,84.5万,0.02万,<0.1%,1,<0.1%,10.0,--
2024-11-02,带彩球的帐篷,,8.0万,0.01万,<0.1%,2,<0.1%,3.0,3.0%
2024-11-02,血溅鸳鸯楼,,179,0.01万,<0.1%,1,<0.1%,3.0,4.0%
2024-11-02,开国大典(上集),,93.9万,0.01万,<0.1%,2,<0.1%,3.5,2.7%
2024-11-02,根本停不下来,展映,7.4万,0.01万,<0.1%,5,<0.1%,1.0,0.6%
2024-11-02,我，就是风!,,1220.2万,0.01万,<0.1%,2,<0.1%,2.0,1.8%
2024-11-02,皮皮鲁和鲁西西之309暗室,,358.5万,0.00万,<0.1%,2,<0.1%,1.0,--
2024-11-02,大圣降妖,上映49天,215.5万,0.00万,<0.1%,8,<0.1%,0.3,0.1%
2024-11-02,加班惊魂,上映85天,455.3万,0.00万,<0.1%,3,<0.1%,0.7,0.8%
2024-11-02,胜券在握,点映,40,0.00万,<0.1%,1,<0.1%,0.0,--
2024-11-02,沉默高原,上映16天,5.3万,0.00万,<0.1%,2,<0.1%,0.5,--
2024-11-02,忠爱无言2,,87.1万,0.00万,<0.1%,2,<0.1%,0.5,--
2024-11-02,天降大任,,3209.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-11-02,疯狂丑小鸭2靠谱英雄,,1002.3万,0万,<0.1%,3,<0.1%,0.0,--
2024-11-02,潜艇总动员：环游地球80天,,5261.5万,0万,<0.1%,7,<0.1%,0.0,--
2024-11-02,寂静之地：入侵日,,1.29亿,0万,<0.1%,1,<0.1%,0.0,--
2024-11-02,志愿军：雄兵出击,,8.68亿,0万,<0.1%,1,<0.1%,0.0,--
2024-11-02,出发,,644.9万,0万,<0.1%,1,<0.1%,0.0,--
