日期,影片,上映信息,总票房,当日综合票房,票房占比,排片场次,排片占比,场均人次,上座率
2025-02-02,新龙门客栈（舞台纪录电影·越剧）,,611.7万,0.07万,<0.1%,1,<0.1%,17.0,20.8%
2025-02-02,狗的审判,上映17天,63.2万,0.06万,<0.1%,4,<0.1%,4.0,4.4%
2025-02-02,魔法坏女巫,上映59天,1532.4万,0.05万,<0.1%,3,<0.1%,4.3,5.4%
2025-02-02,美人鱼的夏天,上映73天,112.3万,0.05万,<0.1%,4,<0.1%,3.8,4.2%
2025-02-02,皇后乐队蒙特利尔现场演唱会,上映59天,397.7万,0.03万,<0.1%,2,<0.1%,5.0,10.4%
2025-02-02,直播惊魂夜,上映34天,79.3万,0.03万,<0.1%,3,<0.1%,3.0,3.2%
2025-02-02,阁楼,上映52天,87.6万,0.03万,<0.1%,2,<0.1%,3.5,3.9%
2025-02-02,幸运阁,上映46天,8.0万,0.02万,<0.1%,1,<0.1%,4.0,33.3%
2025-02-02,恶行之外,上映23天,1363.8万,0.01万,<0.1%,22,<0.1%,0.2,0.6%
2025-02-02,张杰曜北斗巡回演唱会（舞台纪录电影）,上映45天,4677.2万,0.01万,<0.1%,1,<0.1%,4.0,7.3%
2025-02-02,大红包2：龙凤呈祥,上映24天,237.4万,0.01万,<0.1%,6,<0.1%,0.5,1.3%
2025-02-02,灶王传,上映9天,27.4万,0.00万,<0.1%,4,<0.1%,0.5,0.6%
2025-02-02,寻秘自然：地球往事,,150.4万,0.00万,<0.1%,1,<0.1%,2.0,4.8%
2025-02-02,阿爸的刀,上映24天,2.3万,0.00万,<0.1%,1,<0.1%,1.0,1.2%
2025-02-02,莫莉的冒险,上映16天,35.4万,0.00万,<0.1%,2,<0.1%,0.5,0.2%
2025-02-02,巴铁女孩,,66.3万,0.00万,<0.1%,1,<0.1%,1.0,--
2025-02-02,小英雄雨来,上映24天,2.9万,0.00万,<0.1%,2,<0.1%,0.5,0.6%
2025-02-02,伟大征程,上映95天,1006.4万,0万,<0.1%,1,<0.1%,0.0,--
2025-02-02,看不见的朋友,,72.9万,0万,<0.1%,1,<0.1%,0.0,--
2025-02-02,毒液：最后一舞,,6.84亿,0万,<0.1%,1,<0.1%,0.0,--
2025-02-02,鸳鸯楼·惊魂,上映95天,1.30亿,0万,<0.1%,1,<0.1%,0.0,--
2025-02-02,新大头儿子和小头爸爸6：迷你大冒险,,2823.7万,0万,<0.1%,1,<0.1%,0.0,--
2025-02-02,蜡笔小新：我们的恐龙日记,上映72天,1.27亿,0万,<0.1%,1,<0.1%,0.0,--
2025-02-02,小倩,上映59天,1284.4万,0万,<0.1%,1,<0.1%,0.0,--
2025-02-02,爆裂鼓手,上映59天,355.6万,0万,<0.1%,1,<0.1%,0.0,--
2025-02-02,海洋奇缘2,上映66天,1.11亿,0万,<0.1%,1,<0.1%,0.0,--
2025-02-03,哪吒之魔童闹海,上映6天,39.74亿,84362.81万,68.3%,222314,47.5%,75.0,51.2%
2025-02-03,唐探1900,上映6天,20.64亿,23989.70万,19.4%,116067,24.8%,41.4,36.3%
2025-02-03,封神第二部：战火西岐,上映6天,9.49亿,5355.90万,4.3%,43943,9.3%,24.0,26.1%
2025-02-03,熊出没·重启未来,上映6天,4.65亿,4677.39万,3.7%,37599,8.0%,26.2,26.7%
2025-02-03,蛟龙行动,上映6天,2.66亿,2638.94万,2.1%,25038,5.3%,21.0,25.3%
2025-02-03,射雕英雄传：侠之大者,上映6天,5.67亿,2293.44万,1.8%,21324,4.5%,23.3,25.5%
2025-02-03,误杀3,上映38天,9.30亿,12.84万,<0.1%,382,<0.1%,7.9,8.4%
2025-02-03,地球脉动：极境生存,,489.5万,9.92万,<0.1%,19,<0.1%,148.0,--
2025-02-03,雄狮少年2,上映52天,8053.3万,5.04万,<0.1%,61,<0.1%,18.0,17.8%
2025-02-03,名侦探柯南：迷宫的十字路口,上映39天,1.47亿,3.96万,<0.1%,111,<0.1%,8.7,10.4%
2025-02-03,“骗骗”喜欢你,上映35天,4.44亿,3.69万,<0.1%,155,<0.1%,7.0,9.2%
2025-02-03,狮子王：木法沙传奇,上映46天,1.23亿,2.37万,<0.1%,63,<0.1%,8.0,8.4%
2025-02-03,天龙押运,上映46天,32.7万,2.22万,<0.1%,10,<0.1%,54.6,41.2%
2025-02-03,刺猬索尼克3,上映25天,4395.1万,2.11万,<0.1%,69,<0.1%,7.8,8.5%
2025-02-03,破·地狱,上映52天,2.10亿,1.94万,<0.1%,36,<0.1%,12.8,16.9%
2025-02-03,波提切利，佛罗伦萨和美第奇家族,上映53天,225.1万,1.40万,<0.1%,8,<0.1%,31.8,32.8%
2025-02-03,小小的我,上映39天,7.65亿,1.21万,<0.1%,32,<0.1%,9.3,12.0%
2025-02-03,碟仙玩偶,上映25天,344.6万,1.15万,<0.1%,71,<0.1%,4.7,4.4%
2025-02-03,误判,上映39天,2.70亿,0.80万,<0.1%,29,<0.1%,6.0,7.5%
2025-02-03,帕丁顿熊3：秘鲁大冒险,上映34天,4558.4万,0.66万,<0.1%,27,<0.1%,6.2,6.8%
2025-02-03,异乡来客,上映46天,53.2万,0.66万,<0.1%,22,<0.1%,7.0,--
2025-02-03,好东西,上映74天,7.21亿,0.64万,<0.1%,16,<0.1%,8.1,10.4%
2025-02-03,穿越时空的少女,上映24天,815.3万,0.46万,<0.1%,15,<0.1%,6.5,4.5%
2025-02-03,火锅艺术家,上映32天,5905.6万,0.45万,<0.1%,47,<0.1%,3.1,3.2%
2025-02-03,去唱卡拉OK吧！,上映18天,388.8万,0.42万,<0.1%,6,<0.1%,15.3,11.0%
2025-02-03,寻秘自然：时间的形状,,17.7万,0.40万,<0.1%,1,<0.1%,115.0,77.3%
2025-02-03,假爸爸,上映25天,4050.7万,0.33万,<0.1%,30,<0.1%,4.9,3.8%
2025-02-03,奇妙萌可大电影,,1117.4万,0.29万,<0.1%,6,<0.1%,14.8,20.6%
2025-02-03,超级的我,,1231.2万,0.27万,<0.1%,8,<0.1%,9.0,--
2025-02-03,完美的日子,上映81天,312.8万,0.24万,<0.1%,2,<0.1%,22.0,35.9%
2025-02-03,窗前明月，咣！,上映35天,3976.0万,0.23万,<0.1%,12,<0.1%,5.3,5.8%
2025-02-03,康熙与路易十四,,255.7万,0.19万,<0.1%,2,<0.1%,19.5,22.8%
2025-02-03,皇后乐队蒙特利尔现场演唱会,上映60天,397.8万,0.15万,<0.1%,4,<0.1%,9.3,15.6%
2025-02-03,爆裂鼓手,上映60天,355.7万,0.09万,<0.1%,2,<0.1%,9.5,16.8%
2025-02-03,我谈的那场恋爱,上映81天,664.6万,0.07万,<0.1%,1,<0.1%,16.0,81.8%
2025-02-03,恶行之外,上映24天,1363.9万,0.06万,<0.1%,34,<0.1%,0.5,0.6%
2025-02-03,阁楼,上映53天,87.7万,0.06万,<0.1%,1,<0.1%,13.0,11.5%
2025-02-03,浴血困牛山,,55.4万,0.06万,<0.1%,1,<0.1%,17.0,13.5%
2025-02-03,吉庆街火,上映6天,8733,0.06万,<0.1%,2,<0.1%,8.5,18.6%
2025-02-03,机器人之梦,,1189.3万,0.05万,<0.1%,1,<0.1%,14.0,--
2025-02-03,凤鸣飞天,上映97天,31.5万,0.05万,<0.1%,1,<0.1%,16.0,14.2%
2025-02-03,狗的审判,上映18天,63.3万,0.04万,<0.1%,4,<0.1%,2.8,2.3%
2025-02-03,直播惊魂夜,上映35天,79.3万,0.03万,<0.1%,4,<0.1%,3.0,3.5%
2025-02-03,美人鱼的夏天,上映74天,112.3万,0.03万,<0.1%,5,<0.1%,2.0,2.9%
2025-02-03,新龙门客栈（舞台纪录电影·越剧）,,611.8万,0.03万,<0.1%,1,<0.1%,7.0,9.3%
2025-02-03,大红包2：龙凤呈祥,上映25天,237.4万,0.02万,<0.1%,10,<0.1%,1.0,0.8%
2025-02-03,寻秘自然：无形之力,,72.3万,0.02万,<0.1%,1,<0.1%,5.0,19.5%
2025-02-03,灶王传,上映10天,27.5万,0.02万,<0.1%,6,<0.1%,1.0,1.4%
2025-02-03,张杰曜北斗巡回演唱会（舞台纪录电影）,上映46天,4677.2万,0.01万,<0.1%,1,<0.1%,2.0,25.0%
2025-02-03,真爱找麻烦！,上映17天,454.4万,0.00万,<0.1%,7,<0.1%,0.4,1.9%
2025-02-03,哈利·波特与死亡圣器（上),,1.43亿,0.00万,<0.1%,1,<0.1%,2.0,2.2%
2025-02-03,巴铁女孩,,66.3万,0.00万,<0.1%,1,<0.1%,1.0,--
2025-02-03,小英雄雨来,上映25天,2.9万,0.00万,<0.1%,3,<0.1%,0.3,0.6%
2025-02-03,伟大征程,上映96天,1006.4万,0万,<0.1%,1,<0.1%,0.0,--
2025-02-03,看不见的朋友,,72.9万,0万,<0.1%,1,<0.1%,0.0,--
2025-02-03,魔法坏女巫,上映60天,1532.4万,0万,<0.1%,1,<0.1%,0.0,--
2025-02-03,只此青绿,,5199.5万,0万,<0.1%,2,<0.1%,0.0,--
2025-02-03,阿爸的刀,上映25天,2.3万,0万,<0.1%,2,<0.1%,0.0,--
2025-02-03,莫莉的冒险,上映17天,35.4万,0万,<0.1%,1,<0.1%,0.0,--
2025-02-03,蜡笔小新：我们的恐龙日记,上映73天,1.27亿,0万,<0.1%,2,<0.1%,0.0,--
2025-02-03,小倩,上映60天,1284.4万,0万,<0.1%,1,<0.1%,0.0,6.2%
2025-02-04,哪吒之魔童闹海,上映7天,48.41亿,86670.81万,70.9%,228732,49.7%,75.7,51.9%
2025-02-04,唐探1900,上映7天,22.79亿,21455.97万,17.5%,109568,23.8%,39.7,35.8%
2025-02-04,封神第二部：战火西岐,上映7天,9.97亿,4801.56万,3.9%,39871,8.6%,23.7,26.2%
2025-02-04,熊出没·重启未来,上映7天,5.08亿,4341.70万,3.5%,36289,7.8%,25.5,26.2%
2025-02-04,射雕英雄传：侠之大者,上映7天,5.91亿,2457.63万,2.0%,19812,4.3%,26.8,29.2%
2025-02-04,蛟龙行动,上映7天,2.90亿,2420.61万,1.9%,24161,5.2%,20.3,24.6%
2025-02-04,误杀3,上映39天,9.30亿,11.72万,<0.1%,394,<0.1%,6.9,7.3%
2025-02-04,地球脉动：极境生存,,498.4万,8.91万,<0.1%,19,<0.1%,134.4,--
2025-02-04,雄狮少年2,上映53天,8059.6万,6.31万,<0.1%,69,<0.1%,20.7,21.7%
2025-02-04,名侦探柯南：迷宫的十字路口,上映40天,1.47亿,3.41万,<0.1%,112,<0.1%,7.5,8.9%
2025-02-04,“骗骗”喜欢你,上映36天,4.44亿,3.40万,<0.1%,165,<0.1%,6.0,8.2%
2025-02-04,破·地狱,上映53天,2.10亿,2.17万,<0.1%,30,<0.1%,17.0,20.7%
2025-02-04,刺猬索尼克3,上映26天,4397.2万,2.14万,<0.1%,67,<0.1%,8.3,9.3%
2025-02-04,狮子王：木法沙传奇,上映47天,1.23亿,1.93万,<0.1%,57,<0.1%,7.3,8.6%
2025-02-04,天龙押运,上映47天,34.4万,1.77万,<0.1%,15,<0.1%,27.5,87.5%
2025-02-04,小小的我,上映40天,7.65亿,1.48万,<0.1%,30,<0.1%,10.4,13.2%
2025-02-04,碟仙玩偶,上映26天,345.8万,1.22万,<0.1%,80,<0.1%,4.5,4.8%
2025-02-04,误判,上映40天,2.70亿,0.61万,<0.1%,24,<0.1%,5.4,5.6%
2025-02-04,帕丁顿熊3：秘鲁大冒险,上映35天,4558.9万,0.51万,<0.1%,26,<0.1%,5.7,7.6%
2025-02-04,去唱卡拉OK吧！,上映19天,389.4万,0.51万,<0.1%,6,<0.1%,18.0,16.2%
2025-02-04,火锅艺术家,上映33天,5906.1万,0.48万,<0.1%,50,<0.1%,3.5,4.4%
2025-02-04,异乡来客,上映47天,53.7万,0.43万,<0.1%,13,<0.1%,7.7,--
2025-02-04,波提切利，佛罗伦萨和美第奇家族,上映54天,225.5万,0.42万,<0.1%,5,<0.1%,19.8,18.1%
2025-02-04,好东西,上映75天,7.21亿,0.39万,<0.1%,16,<0.1%,5.1,7.4%
2025-02-04,康熙与路易十四,,256.0万,0.38万,<0.1%,2,<0.1%,38.5,44.1%
2025-02-04,海洋奇缘2,上映68天,1.11亿,0.35万,<0.1%,11,<0.1%,4.9,11.6%
2025-02-04,假爸爸,上映26天,4051.1万,0.34万,<0.1%,30,<0.1%,5.0,3.8%
2025-02-04,超级的我,,1231.5万,0.28万,<0.1%,8,<0.1%,9.3,--
2025-02-04,爆裂鼓手,上映61天,355.9万,0.23万,<0.1%,3,<0.1%,10.7,17.4%
2025-02-04,奇妙萌可大电影,,1117.6万,0.21万,<0.1%,6,<0.1%,10.2,11.3%
2025-02-04,穿越时空的少女,上映25天,815.5万,0.18万,<0.1%,14,<0.1%,3.1,2.4%
2025-02-04,完美的日子,上映82天,312.9万,0.10万,<0.1%,1,<0.1%,7.0,100.0%
2025-02-04,蜡笔小新：我们的恐龙日记,上映74天,1.27亿,0.10万,<0.1%,7,<0.1%,1.1,16.6%
2025-02-04,新龙门客栈（舞台纪录电影·越剧）,,611.9万,0.09万,<0.1%,1,<0.1%,20.0,28.0%
2025-02-04,窗前明月，咣！,上映36天,3976.0万,0.08万,<0.1%,6,<0.1%,3.7,2.7%
2025-02-04,恶行之外,上映25天,1364.0万,0.06万,<0.1%,31,<0.1%,0.5,0.7%
2025-02-04,凤鸣飞天,上映98天,31.6万,0.06万,<0.1%,1,<0.1%,18.0,16.0%
2025-02-04,因果报应,上映68天,7834.6万,0.06万,<0.1%,4,<0.1%,0.8,17.4%
2025-02-04,我谈的那场恋爱,上映82天,664.7万,0.05万,<0.1%,1,<0.1%,11.0,54.5%
2025-02-04,坠落的审判,,2859.0万,0.04万,<0.1%,1,<0.1%,11.0,7.7%
2025-02-04,直播惊魂夜,上映36天,79.4万,0.04万,<0.1%,2,<0.1%,5.5,6.6%
2025-02-04,皇后乐队蒙特利尔现场演唱会,上映61天,397.9万,0.03万,<0.1%,3,<0.1%,2.3,5.1%
2025-02-04,寻秘自然：无形之力,,72.3万,0.02万,<0.1%,1,<0.1%,5.0,12.1%
2025-02-04,美人鱼的夏天,上映75天,112.3万,0.01万,<0.1%,3,<0.1%,2.0,2.5%
2025-02-04,魔法坏女巫,上映61天,1532.4万,0.01万,<0.1%,3,<0.1%,0.7,4.1%
2025-02-04,哈利·波特与死亡圣器（上),,1.43亿,0.01万,<0.1%,1,<0.1%,5.0,5.6%
2025-02-04,大红包2：龙凤呈祥,上映26天,237.4万,0.01万,<0.1%,12,<0.1%,0.4,0.3%
2025-02-04,狗的审判,上映19天,63.3万,0.01万,<0.1%,4,<0.1%,0.8,1.2%
2025-02-04,如父如子,上映61天,435.1万,0.01万,<0.1%,3,<0.1%,1.0,2.6%
2025-02-04,冰雪奇缘2,,8.60亿,0.01万,<0.1%,1,<0.1%,3.0,--
2025-02-04,真爱找麻烦！,上映18天,454.4万,0.01万,<0.1%,5,<0.1%,0.6,0.6%
2025-02-04,灶王传,上映11天,27.5万,0.00万,<0.1%,3,<0.1%,0.7,0.6%
2025-02-04,火影忍者剧场版：忍者之路,上映88天,3089.8万,0.00万,<0.1%,2,<0.1%,1.0,1.0%
2025-02-04,最后的里程,上映88天,689.7万,0.00万,<0.1%,1,<0.1%,1.0,0.9%
2025-02-04,巴铁女孩,,66.3万,0.00万,<0.1%,1,<0.1%,1.0,--
2025-02-04,小英雄雨来,上映26天,2.9万,0.00万,<0.1%,1,<0.1%,1.0,0.9%
2025-02-04,伟大征程,上映97天,1006.4万,0万,<0.1%,1,<0.1%,0.0,--
2025-02-04,在他乡,上映14天,5.8万,0万,<0.1%,1,<0.1%,0.0,--
2025-02-04,看不见的朋友,,72.9万,0万,<0.1%,1,<0.1%,0.0,--
2025-02-04,吉庆街火,上映7天,8733,0万,<0.1%,4,<0.1%,0.0,--
2025-02-04,海绵宝宝：拯救比奇堡,,3234.7万,0万,<0.1%,1,<0.1%,0.0,--
2025-02-04,阿爸的刀,上映26天,2.3万,0万,<0.1%,2,<0.1%,0.0,--
2025-02-04,莫莉的冒险,上映18天,35.4万,0万,<0.1%,3,<0.1%,0.0,--
2025-02-04,蓦然回首,,5389.3万,0万,<0.1%,1,<0.1%,0.0,--
2025-02-05,哪吒之魔童闹海,上映8天,54.91亿,64954.74万,74.6%,220755,50.8%,61.4,42.0%
2025-02-05,唐探1900,上映8天,24.16亿,13764.97万,15.8%,100876,23.2%,29.0,26.5%
2025-02-05,熊出没·重启未来,上映8天,5.38亿,2990.60万,3.4%,34599,7.9%,19.1,19.8%
2025-02-05,封神第二部：战火西岐,上映8天,10.26亿,2842.32万,3.2%,36621,8.4%,16.0,17.6%
2025-02-05,蛟龙行动,上映8天,3.05亿,1502.66万,1.7%,23598,5.4%,13.7,16.5%
2025-02-05,射雕英雄传：侠之大者,上映8天,6.00亿,842.70万,0.9%,16042,3.6%,11.3,13.3%
2025-02-05,灶王传,上映12天,100.0万,72.54万,<0.1%,125,<0.1%,123.0,89.5%
