日期,影片,上映信息,总票房,当日综合票房,票房占比,排片场次,排片占比,场均人次,上座率
2024-07-01,替身纸人2,上映45天,388.2万,0.26万,<0.1%,62,<0.1%,1.4,1.3%
2024-07-01,谁持彩练当空舞,,595.4万,0.25万,<0.1%,6,<0.1%,13.7,6.5%
2024-07-01,一山之隔,,202.9万,0.25万,<0.1%,2,<0.1%,63.0,62.7%
2024-07-01,生死坚守,,85.0万,0.23万,<0.1%,2,<0.1%,43.0,91.1%
2024-07-01,富贵东西,上映48天,28.7万,0.22万,<0.1%,7,<0.1%,9.0,--
2024-07-01,妈妈和七天的时间,上映55天,28.9万,0.20万,<0.1%,1,<0.1%,50.0,65.0%
2024-07-01,金腰带,,16.3万,0.16万,<0.1%,1,<0.1%,54.0,73.9%
2024-07-01,我们是第一书记,,345.4万,0.16万,<0.1%,3,<0.1%,13.3,0.3%
2024-07-01,我，就是风!,上映35天,510.0万,0.16万,<0.1%,18,<0.1%,2.8,0.7%
2024-07-01,抗战中的文艺（舞台纪录电影·话剧）,上映74天,15.5万,0.16万,<0.1%,4,<0.1%,20.0,--
2024-07-01,我没有失踪,上映3天,3.8万,0.15万,<0.1%,84,<0.1%,0.5,0.2%
2024-07-01,万里归途,,15.93亿,0.12万,<0.1%,6,<0.1%,9.8,--
2024-07-01,孤军,,3185.7万,0.12万,<0.1%,1,<0.1%,50.0,--
2024-07-01,来日皆方长,上映17天,26.9万,0.11万,<0.1%,58,<0.1%,0.6,0.1%
2024-07-01,井冈星火,,1644.8万,0.11万,<0.1%,1,<0.1%,33.0,--
2024-07-01,单声,,143.4万,0.11万,<0.1%,2,<0.1%,19.0,--
2024-07-01,神秘友友,上映17天,205.2万,0.10万,<0.1%,74,<0.1%,0.4,0.4%
2024-07-01,余下都是春天,,39.0万,0.10万,<0.1%,1,<0.1%,50.0,--
2024-07-01,我本是高山,,1.00亿,0.09万,<0.1%,1,<0.1%,32.0,--
2024-07-01,小园林,上映5天,3.5万,0.08万,<0.1%,9,<0.1%,4.6,7.2%
2024-07-01,同学们,上映10天,6.4万,0.08万,<0.1%,4,<0.1%,6.0,6.3%
2024-07-01,再见土拨鼠,上映74天,568.5万,0.07万,<0.1%,4,<0.1%,6.3,--
2024-07-01,望道,,8198.6万,0.07万,<0.1%,1,<0.1%,30.0,--
2024-07-01,雪豹,上映90天,846.9万,0.05万,<0.1%,7,<0.1%,2.1,3.9%
2024-07-01,蚂蚁传奇之烈火重生,上映3天,2332,0.04万,<0.1%,40,<0.1%,0.4,0.2%
2024-07-01,冰下的鱼,上映40天,26.8万,0.04万,<0.1%,1,<0.1%,16.0,16.0%
2024-07-01,青年邓颖超,上映33天,6.3万,0.04万,<0.1%,1,<0.1%,20.0,7.1%
2024-07-01,六谷儿,上映35天,2.2万,0.03万,<0.1%,7,<0.1%,2.7,--
2024-07-01,彷徨之刃,上映46天,8964.5万,0.03万,<0.1%,32,<0.1%,0.3,0.4%
2024-07-01,金剑行动,上映45天,9779,0.03万,<0.1%,1,<0.1%,12.0,2.7%
2024-07-01,关于我和回忆、未来的那些事,上映10天,5611,0.03万,<0.1%,18,<0.1%,0.6,0.8%
2024-07-01,欢乐丛林之外星人大冒险,,389.6万,0.02万,<0.1%,58,<0.1%,0.2,0.5%
2024-07-01,天空之城,,1.35亿,0.01万,<0.1%,7,<0.1%,0.6,5.0%
2024-07-01,魔幻奇缘之宝石公主,,810.7万,0.01万,<0.1%,15,<0.1%,0.5,0.3%
2024-07-01,小美人鱼之大海怪传说,,710.6万,0.01万,<0.1%,22,<0.1%,0.2,0.3%
2024-07-01,朝云暮雨,上映46天,1881.3万,0.01万,<0.1%,7,<0.1%,0.4,1.1%
2024-07-01,寂静之地,,2.20亿,0.01万,<0.1%,11,<0.1%,0.3,0.2%
2024-07-01,脐带,,169.6万,0.01万,<0.1%,1,<0.1%,4.0,--
2024-07-01,红猪,,2322.9万,0.00万,<0.1%,8,<0.1%,0.3,2.5%
2024-07-01,没有颜色的关系,上映15天,6.1万,0.00万,<0.1%,6,<0.1%,0.3,--
2024-07-01,寂静之地2,,2.49亿,0.00万,<0.1%,5,<0.1%,0.4,0.3%
2024-07-01,哪吒之决战龙神,,7.9万,0.00万,<0.1%,3,<0.1%,0.7,0.7%
2024-07-01,悬崖下72小时,,30.0万,0.00万,<0.1%,1,<0.1%,2.0,--
2024-07-01,泪光中的妈妈,上映52天,117.5万,0.00万,<0.1%,4,<0.1%,0.5,0.4%
2024-07-01,三叉戟,上映39天,2896.3万,0.00万,<0.1%,5,<0.1%,0.2,0.3%
2024-07-01,小行星猎人,,237.1万,0.00万,<0.1%,1,<0.1%,1.0,2.4%
2024-07-01,绝密任务,展映,1.0万,0.00万,<0.1%,2,<0.1%,0.0,--
2024-07-01,藏地生死恋,上映24天,5865,0.00万,<0.1%,1,<0.1%,1.0,--
2024-07-01,龙神之子,,200.6万,0.00万,<0.1%,2,<0.1%,21.0,--
2024-07-01,奇异世界历险记,,502.1万,0.00万,<0.1%,4,<0.1%,9.5,--
2024-07-01,浏阳河上,,236.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,日夜江河,上映25天,106.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,默杀,,点映,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,八佰,,31.10亿,0万,<0.1%,2,<0.1%,0.0,--
2024-07-01,邓恩铭（戏曲 京剧）,上映32天,1.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,少年的我,,7.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,你就在我身边,上映46天,305.9万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-01,永远是少年,,653.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,白日之下,上映81天,1221.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,茶啊二中,,3.84亿,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,头脑特工队,,9706.3万,0万,<0.1%,10,<0.1%,0.0,1.1%
2024-07-01,冼太传奇·平定五俚（高州木偶戏）,展映,220,0万,<0.1%,2,<0.1%,0.0,--
2024-07-01,长安三万里,,18.24亿,0万,<0.1%,4,<0.1%,0.0,--
2024-07-01,红海行动,,36.52亿,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,魔法精灵,,631.9万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,红色裁判,,4.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,宇宙探索编辑部,,6715.5万,0万,<0.1%,16,<0.1%,0.0,--
2024-07-01,流浪地球,,46.87亿,0万,<0.1%,9,<0.1%,0.0,--
2024-07-01,最后的，最初的,上映42天,148.1万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-01,新神榜：杨戬,,5.55亿,0万,<0.1%,3,<0.1%,0.0,--
2024-07-01,飞鸭向前冲,,1612.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,熊出没·原始时代,,7.17亿,0万,<0.1%,7,<0.1%,0.0,--
2024-07-01,毛泽东在才溪,,137.8万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-01,浙南儿女英雄传之热血长虹,,90.5万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-01,一生只为一事来,,599.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,新猪猪侠大电影·超级赛车,,5370.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,村里那些事,上映74天,6.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,烟火人间,,97.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,午夜怪谈,上映89天,321.5万,0万,<0.1%,8,<0.1%,0.0,0.7%
2024-07-01,英雄若兰,,71.4万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,她的小梨涡,展映,18.3万,0万,<0.1%,5,<0.1%,0.0,1.1%
2024-07-01,屋顶足球,上映73天,102.4万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,红城往事,上映38天,5786,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,大鱼海棠,,5.73亿,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,流浪地球：飞跃2020特别版,,425.3万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-01,超级的我,,1185.6万,0万,<0.1%,8,<0.1%,0.0,--
2024-07-01,熊出没·逆转时空,,19.84亿,0万,<0.1%,2,<0.1%,0.0,--
2024-07-01,凤凰花开,,11.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,新木乃伊,,6.25亿,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,王牌二哈,,311.4万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,热辣滚烫,,34.17亿,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,火凤重天,展映,72.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,铃芽之旅,,8.07亿,0万,<0.1%,3,<0.1%,0.0,--
2024-07-01,疯狂小世界,,257.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,神偷奶爸3,,10.37亿,0万,<0.1%,2,<0.1%,0.0,--
2024-07-01,守岛人,,1.38亿,0万,<0.1%,3,<0.1%,0.0,--
2024-07-01,阿里巴巴与神灯,,2223.4万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,周恩来与乌兰牧骑,,4.8万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-01,不能错过的只有你,,4688.8万,0万,<0.1%,4,<0.1%,0.0,--
2024-07-01,潜艇总动员5：时光宝盒,,4705.7万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,烈火英雄,,17.06亿,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,新愚公移山,,187.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,申纪兰,,481.8万,0万,<0.1%,3,<0.1%,0.0,--
2024-07-01,睿王与庄妃,上映46天,2.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,阿里巴巴三根金发,,1030.8万,0万,<0.1%,3,<0.1%,0.0,--
2024-07-01,中国机长,,29.13亿,0万,<0.1%,4,<0.1%,0.0,--
2024-07-01,红色冲浪板,上映46天,147.9万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-01,离伤记,上映24天,1976,0万,<0.1%,2,<0.1%,0.0,--
2024-07-01,年少日记,上映74天,1566.4万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,猪猪侠大电影·星际行动,上映62天,5474.4万,0万,<0.1%,10,<0.1%,0.0,0.4%
2024-07-01,建党伟业,,4.09亿,0万,<0.1%,2,<0.1%,0.0,--
2024-07-01,迷你特工队之汉堡大作战,,1340.7万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,窃听风云2,,2.08亿,0万,<0.1%,2,<0.1%,0.0,--
2024-07-01,草原大作战,,190.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,雪域少年,,1059.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,脑洞大开,,,0万,<0.1%,4,<0.1%,0.0,--
2024-07-01,天慕,,1066.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,银河补习班,,8.78亿,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,第二十条,,24.29亿,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,邓小平小道,,2670.1万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-01,印痕,上映16天,4.0万,0万,<0.1%,4,<0.1%,0.0,--
2024-07-01,穿过月亮的旅行,上映62天,4583.7万,0万,<0.1%,9,<0.1%,0.0,--
2024-07-01,永不消失的广播,,33.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,饮料超人,,100.1万,0万,<0.1%,2,<0.1%,0.0,--
2024-07-01,白蛇传说,,1.78亿,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,大“反”派,上映89天,5704.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,二八时代,,,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,屋檐下,上映16天,1.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-07-01,无音之乐,上映31天,2.9万,0万,<0.1%,3,<0.1%,0.0,--
2024-07-02,云边有个小卖部,上映11天,3.91亿,1476.72万,28.1%,99929,25.3%,3.7,2.7%
2024-07-02,海关战线,上映5天,9380.3万,938.84万,17.8%,71346,18.0%,3.1,2.2%
2024-07-02,头脑特工队2,上映12天,1.92亿,910.20万,17.3%,53028,13.4%,4.3,3.6%
2024-07-02,寂静之地：入侵日,上映5天,9031.5万,882.73万,16.8%,69918,17.7%,3.2,2.4%
2024-07-02,来福大酒店,上映5天,5036.8万,354.99万,6.7%,28249,7.1%,3.0,3.2%
2024-07-02,我才不要和你做朋友呢,上映25天,2.01亿,105.15万,2.0%,11746,2.9%,2.3,2.4%
2024-07-02,加菲猫家族,上映32天,1.76亿,95.49万,1.8%,8955,2.2%,2.9,2.9%
2024-07-02,排球少年!! 垃圾场决战,上映18天,1.19亿,94.47万,1.8%,14488,3.6%,1.7,1.7%
2024-07-02,再会长江,上映40天,906.7万,42.51万,0.8%,295,<0.1%,29.6,30.8%
2024-07-02,绝地战警：生死与共,上映11天,3565.3万,36.24万,0.6%,6659,1.6%,1.3,1.3%
2024-07-02,沙漏,上映12天,2827.5万,34.59万,0.6%,5951,1.5%,1.6,1.8%
2024-07-02,出发,上映2天,171.4万,29.99万,0.5%,796,0.2%,11.2,13.0%
2024-07-02,扫黑·决不放弃,上映25天,1.91亿,29.98万,0.5%,4805,1.2%,1.6,1.8%
2024-07-02,欢迎来到我身边,点映,46.1万,26.67万,0.5%,6,<0.1%,297.8,65.5%
2024-07-02,疯狂的麦克斯：狂暴女神,上映26天,5958.0万,22.41万,0.4%,1811,0.4%,2.9,2.7%
2024-07-02,谈判专家,上映25天,1.55亿,20.50万,0.3%,2884,0.7%,1.7,1.8%
2024-07-02,唤醒者,上映12天,224.7万,17.23万,0.3%,381,<0.1%,12.2,13.6%
2024-07-02,走走停停,上映25天,1.02亿,13.12万,0.2%,2272,0.5%,1.4,1.6%
2024-07-02,机器人之梦,上映25天,1022.7万,11.14万,0.2%,967,0.2%,2.8,3.0%
2024-07-02,泳者之心,上映33天,587.5万,11.02万,0.2%,497,0.1%,5.2,5.0%
2024-07-02,哆啦A梦：大雄的地球交响乐,上映33天,1.30亿,7.51万,0.1%,1326,0.3%,1.6,1.7%
2024-07-02,狗阵,上映18天,3238.2万,7.01万,0.1%,1352,0.3%,1.2,1.4%
2024-07-02,永不消逝的电波（舞台纪录电影·舞剧）,上映15天,115.9万,5.88万,0.1%,608,0.1%,2.2,2.4%
2024-07-02,白蛇：缘起,,4.69亿,5.40万,0.1%,876,0.2%,1.7,1.6%
2024-07-02,朱同在三年级丢失了超能力,上映39天,1505.7万,4.26万,<0.1%,147,<0.1%,7.3,7.7%
2024-07-02,九龙城寨之围城,,6.84亿,4.20万,<0.1%,626,0.1%,1.6,1.9%
2024-07-02,苍穹,展映,2410.6万,4.00万,<0.1%,6,<0.1%,166.8,--
2024-07-02,绝地重生,,1085.2万,3.41万,<0.1%,13,<0.1%,66.4,20.3%
2024-07-02,功夫熊猫4,,3.73亿,3.13万,<0.1%,342,<0.1%,2.4,2.5%
2024-07-02,惊心妒怨,上映12天,75.0万,3.05万,<0.1%,782,0.1%,1.2,1.3%
2024-07-02,我要当老师,上映76天,1196.5万,2.88万,<0.1%,37,<0.1%,24.5,3.5%
2024-07-02,父亲在远方,上映44天,18.6万,2.76万,<0.1%,24,<0.1%,30.0,--
2024-07-02,维和防暴队,上映63天,5.11亿,2.48万,<0.1%,59,<0.1%,10.6,1.6%
2024-07-02,间谍过家家 代号：白,上映64天,2.92亿,2.45万,<0.1%,309,<0.1%,2.2,2.4%
2024-07-02,谁持彩练当空舞,,597.6万,2.16万,<0.1%,10,<0.1%,72.3,23.5%
2024-07-02,江海儿女,上映5天,15.4万,1.85万,<0.1%,27,<0.1%,19.7,12.9%
2024-07-02,落凡尘,点映,2.2万,1.73万,<0.1%,3,<0.1%,112.3,65.0%
2024-07-02,哥斯拉大战金刚2：帝国崛起,上映96天,9.56亿,1.59万,<0.1%,210,<0.1%,2.0,1.9%
2024-07-02,陌路惊魂,上映19天,125.2万,1.39万,<0.1%,450,0.1%,1.0,1.0%
2024-07-02,哈尔的移动城堡,上映64天,1.67亿,1.38万,<0.1%,206,<0.1%,1.8,2.1%
2024-07-02,黄埔军人,,23.6万,1.38万,<0.1%,13,<0.1%,26.9,7.3%
2024-07-02,美国内战,上映26天,2323.3万,1.35万,<0.1%,222,<0.1%,1.3,1.6%
2024-07-02,阿莫阿依,,1245.2万,1.32万,<0.1%,13,<0.1%,40.2,7.5%
2024-07-02,因你而动,,115.8万,1.18万,<0.1%,5,<0.1%,94.6,--
2024-07-02,周立波回清溪,上映49天,845.7万,1.17万,<0.1%,8,<0.1%,43.6,--
2024-07-02,你想活出怎样的人生,上映91天,7.91亿,0.98万,<0.1%,123,<0.1%,2.2,2.5%
2024-07-02,康熙与路易十四,上映41天,160.1万,0.89万,<0.1%,17,<0.1%,14.8,11.4%
2024-07-02,神秘友友,上映18天,206.0万,0.80万,<0.1%,91,<0.1%,1.1,0.8%
2024-07-02,北极荒原,展映,84.3万,0.79万,<0.1%,1,<0.1%,185.0,54.4%
2024-07-02,猩球崛起：新世界,上映54天,2.09亿,0.76万,<0.1%,186,<0.1%,1.1,1.1%
2024-07-02,我们的七月,,138.1万,0.75万,<0.1%,4,<0.1%,62.8,22.5%
2024-07-02,我没有失踪,上映4天,4.5万,0.74万,<0.1%,68,<0.1%,2.9,2.1%
2024-07-02,我，就是风!,上映36天,510.7万,0.72万,<0.1%,15,<0.1%,15.3,6.3%
2024-07-02,爱在陇南,上映76天,64.7万,0.65万,<0.1%,30,<0.1%,6.0,--
2024-07-02,爸爸是外星人,上映18天,499.8万,0.62万,<0.1%,329,<0.1%,0.6,0.5%
2024-07-02,加拉帕戈斯：自然的仙境,展映,9.7万,0.60万,<0.1%,1,<0.1%,140.0,42.6%
2024-07-02,潜艇总动员：寻龙,上映32天,3223.2万,0.57万,<0.1%,192,<0.1%,1.1,0.3%
2024-07-02,海风暖暖,展映,19.7万,0.54万,<0.1%,2,<0.1%,68.5,68.4%
2024-07-02,金腰带,,16.8万,0.52万,<0.1%,3,<0.1%,55.7,--
2024-07-02,生死坚守,,85.5万,0.51万,<0.1%,1,<0.1%,128.0,--
2024-07-02,坂本龙一：杰作,上映33天,480.7万,0.40万,<0.1%,36,<0.1%,2.7,3.1%
2024-07-02,长征一家人,上映13天,7.0万,0.35万,<0.1%,14,<0.1%,8.3,4.8%
2024-07-02,超级的我,,1186.0万,0.35万,<0.1%,8,<0.1%,15.0,--
2024-07-02,今夜，就算这份爱恋从世界上消失,上映46天,1789.5万,0.34万,<0.1%,53,<0.1%,1.8,3.0%
2024-07-02,堡垒,,234.9万,0.33万,<0.1%,2,<0.1%,67.0,49.1%
2024-07-02,末路狂花钱,上映63天,7.81亿,0.31万,<0.1%,121,<0.1%,0.8,0.8%
2024-07-02,开国将帅授衔1955,,620.0万,0.30万,<0.1%,2,<0.1%,61.0,27.4%
2024-07-02,回西藏,,203.5万,0.30万,<0.1%,4,<0.1%,30.5,--
2024-07-02,再见土拨鼠,上映75天,568.8万,0.30万,<0.1%,3,<0.1%,33.3,--
2024-07-02,冰下的鱼,上映41天,27.1万,0.29万,<0.1%,1,<0.1%,58.0,--
2024-07-02,富贵东西,上映49天,28.9万,0.24万,<0.1%,7,<0.1%,10.0,--
2024-07-02,替身纸人2,上映46天,388.4万,0.24万,<0.1%,62,<0.1%,1.2,1.1%
2024-07-02,第二十条,,24.29亿,0.19万,<0.1%,2,<0.1%,24.5,38.9%
2024-07-02,来日皆方长,上映18天,27.0万,0.18万,<0.1%,54,<0.1%,1.1,1.3%
2024-07-02,小园林,上映6天,3.7万,0.18万,<0.1%,9,<0.1%,9.1,12.0%
2024-07-02,你是我的英雄,上映44天,1094.8万,0.17万,<0.1%,70,<0.1%,0.8,0.0%
2024-07-02,抗战中的文艺（舞台纪录电影·话剧）,上映75天,15.6万,0.16万,<0.1%,3,<0.1%,26.7,--
2024-07-02,幸福慢车,上映85天,1177.5万,0.14万,<0.1%,1,<0.1%,40.0,--
2024-07-02,大道十年,,23.3万,0.12万,<0.1%,2,<0.1%,24.0,--
