日期,影片,上映信息,总票房,当日综合票房,票房占比,排片场次,排片占比,场均人次,上座率
2025-01-02,盛世如愿,上映11天,4734,0.15万,<0.1%,2,<0.1%,23.5,30.1%
2025-01-02,胜券在握,上映49天,2.04亿,0.14万,<0.1%,23,<0.1%,1.7,1.5%
2025-01-02,曾经的我们致70·80·90,上映6天,3012,0.14万,<0.1%,12,<0.1%,3.9,9.4%
2025-01-02,指环王：洛汗之战,上映20天,122.2万,0.12万,<0.1%,24,<0.1%,1.3,1.9%
2025-01-02,康熙与路易十四,,247.7万,0.09万,<0.1%,2,<0.1%,11.0,9.5%
2025-01-02,出不去的房间,上映27天,99.7万,0.09万,<0.1%,49,<0.1%,0.6,1.4%
2025-01-02,雪牦牛,上映14天,3.4万,0.08万,<0.1%,2,<0.1%,11.0,23.8%
2025-01-02,哈利·波特与混血王子,,1.83亿,0.08万,<0.1%,11,<0.1%,1.5,3.5%
2025-01-02,青年邓颖超,,158.9万,0.07万,<0.1%,2,<0.1%,19.5,40.7%
2025-01-02,海上钢琴师,,1.52亿,0.06万,<0.1%,10,<0.1%,1.8,3.4%
2025-01-02,凤鸣飞天,上映65天,27.3万,0.06万,<0.1%,2,<0.1%,11.5,11.3%
2025-01-02,哈利·波特与阿兹卡班的囚徒,,8194.5万,0.05万,<0.1%,6,<0.1%,2.0,2.2%
2025-01-02,哈利·波特与火焰杯,,1.29亿,0.04万,<0.1%,5,<0.1%,2.0,3.2%
2025-01-02,异乡来客,上映14天,8.1万,0.03万,<0.1%,10,<0.1%,0.9,4.0%
2025-01-02,多想和你再见一面,上映20天,252.1万,0.03万,<0.1%,32,<0.1%,0.3,0.3%
2025-01-02,哈利·波特与魔法石,,3.24亿,0.02万,<0.1%,4,<0.1%,1.3,2.1%
2025-01-02,今年二十二,上映28天,601.5万,0.02万,<0.1%,15,<0.1%,0.5,0.8%
2025-01-02,地上的云朵,,3147,0.02万,<0.1%,1,<0.1%,6.0,4.4%
2025-01-02,我谈的那场恋爱,上映49天,663.4万,0.02万,<0.1%,3,<0.1%,2.7,3.1%
2025-01-02,伟大征程,上映64天,383.5万,0.02万,<0.1%,3,<0.1%,2.0,--
2025-01-02,这个杀手不太冷,上映63天,1736.8万,0.02万,<0.1%,4,<0.1%,1.8,2.3%
2025-01-02,一生交给党,,343.3万,0.02万,<0.1%,1,<0.1%,7.0,--
2025-01-02,山河故人,,3237.0万,0.02万,<0.1%,1,<0.1%,5.0,--
2025-01-02,哈利·波特与密室,,9731.9万,0.01万,<0.1%,3,<0.1%,2.0,4.0%
2025-01-02,里斯本丸沉没,,4736.9万,0.01万,<0.1%,4,<0.1%,1.0,1.7%
2025-01-02,超级的我,,1226.8万,0.01万,<0.1%,8,<0.1%,0.9,--
2025-01-02,堆塘的夏天,上映6天,218,0.01万,<0.1%,4,<0.1%,0.5,17.5%
2025-01-02,火影忍者剧场版：忍者之路,上映55天,3089.6万,0.01万,<0.1%,12,<0.1%,0.4,0.5%
2025-01-02,好运来,上映34天,6268.5万,0.01万,<0.1%,45,<0.1%,0.1,0.3%
2025-01-02,不想和你有遗憾,上映34天,1748.0万,0.01万,<0.1%,4,<0.1%,1.3,1.3%
2025-01-02,哈利·波特与凤凰社,,1.74亿,0.01万,<0.1%,9,<0.1%,0.4,1.3%
2025-01-02,排球少年!! 垃圾场决战,,1.29亿,0.01万,<0.1%,1,<0.1%,4.0,5.1%
2025-01-02,北极荒原,展映,181.5万,0.00万,<0.1%,1,<0.1%,0.0,9.4%
2025-01-02,机器人之梦,,1184.7万,0.00万,<0.1%,38,<0.1%,<0.1,--
2025-01-02,奇妙萌可大电影,,1113.8万,0.00万,<0.1%,5,<0.1%,0.6,0.6%
2025-01-02,音乐课,上映80天,36.0万,0.00万,<0.1%,1,<0.1%,2.0,1.7%
2025-01-02,女人世界,上映59天,164.7万,0.00万,<0.1%,1,<0.1%,2.0,2.5%
2025-01-02,名侦探柯南：百万美元的五棱星,,2.86亿,0.00万,<0.1%,5,<0.1%,0.4,0.7%
2025-01-02,749局,上映94天,3.75亿,0.00万,<0.1%,2,<0.1%,1.0,2.0%
2025-01-02,疯狂的外星人,,22.13亿,0.00万,<0.1%,5,<0.1%,0.4,0.5%
2025-01-02,爱乐之城,,2.79亿,0.00万,<0.1%,35,<0.1%,<0.1,--
2025-01-02,回家的你,上映10天,3.3万,0.00万,<0.1%,13,<0.1%,0.2,0.2%
2025-01-02,帕丁顿熊,,9969.2万,0.00万,<0.1%,4,<0.1%,0.3,0.2%
2025-01-02,魔法森林小精灵,上映9天,2156,0.00万,<0.1%,3,<0.1%,0.3,35.8%
2025-01-02,金钱堡垒,上映42天,315.1万,0.00万,<0.1%,2,<0.1%,0.5,0.6%
2025-01-02,一台好戏,上映14天,3615,0.00万,<0.1%,2,<0.1%,0.5,--
2025-01-02,乔妍的心事,上映69天,1.51亿,0万,<0.1%,5,<0.1%,0.0,--
2025-01-02,开国大典(上集),,96.4万,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,黄山恋,上映21天,3128,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,陌路无期,上映35天,212.1万,0万,<0.1%,2,<0.1%,0.0,--
2025-01-02,绑架毛乎乎,展映,679,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,陪你在全世界长大,,131.3万,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,坠落的审判,,2858.3万,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,燃冬,,2607.6万,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,时光记忆,,30.6万,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,一山之隔,,204.2万,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,碟仙玩偶,,点映,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,市井英雄,上映20天,9030,0万,<0.1%,3,<0.1%,0.0,--
2025-01-02,最后的里程,上映55天,689.6万,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,海绵宝宝：拯救比奇堡,上映77天,3234.7万,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,熊猫计划,上映94天,3.07亿,0万,<0.1%,3,<0.1%,0.0,--
2025-01-02,爱你很久很久,上映63天,2002.3万,0万,<0.1%,2,<0.1%,0.0,--
2025-01-02,中国合伙人,,5.40亿,0万,<0.1%,2,<0.1%,0.0,--
2025-01-02,夹缝之间,上映56天,76.8万,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,小英雄雨来,点映,75,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,海东四少,上映2天,1838,0万,<0.1%,6,<0.1%,0.0,0.2%
2025-01-02,绝地飞行,展映,6864,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,金刚川,,11.27亿,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,看不见的朋友,,72.9万,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,噬魂岛,上映35天,132.4万,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,你好，之华,,8020.2万,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,椰林深处,上映24天,12.5万,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,狮子王,,8.33亿,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,刮大风,上映36天,18.7万,0万,<0.1%,2,<0.1%,0.0,--
2025-01-02,昆岗的号角,上映36天,18.0万,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,乡见未晚,,30.5万,0万,<0.1%,1,<0.1%,0.0,--
2025-01-02,误杀2,,11.21亿,0万,<0.1%,3,<0.1%,0.0,--
2025-01-02,新大头儿子和小头爸爸6：迷你大冒险,上映94天,2822.9万,0万,<0.1%,4,<0.1%,0.0,--
2025-01-02,风流一代,上映42天,1029.7万,0万,<0.1%,4,<0.1%,0.0,--
2025-01-02,红色一号：冬日行动,上映56天,2144.8万,0万,<0.1%,3,<0.1%,0.0,--
2025-01-03,误杀3,上映7天,4.59亿,3140.21万,37.9%,109793,28.2%,6.8,4.6%
2025-01-03,小小的我,上映8天,5.07亿,2217.62万,26.8%,97271,25.0%,5.8,4.1%
2025-01-03,“骗骗”喜欢你,上映4天,1.71亿,1393.30万,16.8%,55723,14.3%,7.2,7.0%
2025-01-03,火锅艺术家,上映首日,764.7万,391.22万,4.7%,26105,6.7%,4.5,4.6%
2025-01-03,误判,上映8天,2.20亿,242.67万,2.9%,15531,4.0%,3.8,4.0%
2025-01-03,名侦探柯南：迷宫的十字路口,上映8天,9204.9万,212.39万,2.5%,21808,5.6%,2.6,2.6%
2025-01-03,破·地狱,上映21天,1.87亿,173.56万,2.0%,6963,1.7%,6.4,6.1%
2025-01-03,帕丁顿熊3：秘鲁大冒险,上映3天,1982.3万,148.11万,1.7%,17874,4.6%,2.1,2.2%
2025-01-03,窗前明月，咣！,上映4天,3247.5万,146.33万,1.7%,22950,5.9%,1.5,1.6%
2025-01-03,狮子王：木法沙传奇,上映15天,9536.3万,72.83万,0.8%,4692,1.2%,3.6,3.6%
2025-01-03,好东西,上映43天,7.14亿,41.86万,0.5%,2206,0.5%,4.2,4.9%
2025-01-03,雄狮少年2,上映21天,6953.4万,26.23万,0.3%,1999,0.5%,3.3,3.3%
2025-01-03,浴血困牛山,,36.4万,8.19万,<0.1%,52,<0.1%,41.1,45.6%
2025-01-03,海洋奇缘2,上映36天,1.06亿,6.60万,<0.1%,597,0.1%,2.6,3.0%
2025-01-03,地球脉动：极境生存,,318.1万,4.72万,<0.1%,14,<0.1%,95.5,14.2%
2025-01-03,直播惊魂夜,上映4天,48.1万,4.23万,<0.1%,956,0.2%,1.4,1.5%
2025-01-03,魔法坏女巫,上映29天,1475.6万,3.96万,<0.1%,96,<0.1%,7.1,5.8%
